ticker,seed,mode,kind,step,path,price201,price401,absolute_change
GS,20260429,surface,call,10,4,1.4588306235678898,1.4588153284536314,1.5295114258462306e-5
GS,20260429,surface,put,20,4,10.724049224912893,10.723821075187633,0.00022814972525964095
GS,20260429,surface,call,20,4,0.5606222468302702,0.5606125411711551,9.705659115066823e-6
GS,20260429,surface,put,10,5,10.744698780713541,10.743693782268334,0.0010049984452074057
GS,20260429,surface,call,10,5,8.592481836169119,8.592488812818974,6.976649855161554e-6
GS,20260429,surface,put,20,5,0.8837365933384657,0.8836750687287345,6.152460973118945e-5
GS,20260429,surface,call,20,5,1.4924449388664232,1.492441487761746,3.4511046771434906e-6
GS,20260429,surface,put,10,6,12.096259161650416,12.09519555878529,0.0010636028651251905
GS,20260429,surface,call,10,6,7.3202292965777405,7.32023310961922,3.8130414798942525e-6
GS,20260429,surface,put,20,6,0.8288546683299871,0.8287961386572731,5.852967271402498e-5
GS,20260429,surface,call,20,6,1.6739397672236471,1.6739370120775139,2.7551461332375737e-6
GS,20260429,surface,put,10,7,23.191608369188064,23.19056303549405,0.0010453336940123847
GS,20260429,surface,call,10,7,2.7308641691960562,2.7308539038796575,1.0265316398694324e-5
GS,20260429,surface,put,20,7,4.759449524968882,4.75925996444231,0.00018956052657159717
GS,20260429,surface,call,20,7,0.541926046059656,0.5419176913196656,8.354739990390492e-6
GS,20260429,surface,put,10,8,3.4767308697121675,3.47619231484033,0.0005385548718375155
GS,20260429,surface,call,10,8,29.17609497237073,29.176119542679803,2.4570309072657892e-5
GS,20260429,surface,put,20,8,0.25103522779155757,0.25101317652217175,2.2051269385814365e-5
GS,20260429,surface,call,20,8,37.31196302481802,37.311959181367605,3.843450414819927e-6
GS,20260429,surface,put,10,9,5.981254388384304,5.980475072126481,0.0007793162578231261
GS,20260429,surface,call,10,9,17.026159348645834,17.026179770922955,2.0422277120957233e-5
GS,20260429,surface,put,20,9,0.576696678604723,0.5766531393850957,4.3539219627297676e-5
GS,20260429,surface,call,20,9,3.773616103917087,3.7736197032892433,3.5993721563265524e-6
GS,20260429,surface,put,10,10,19.05670856530043,19.055574398068487,0.0011341672319424845
GS,20260429,surface,call,10,10,3.6998274689500747,3.6998204410501576,7.027899917133595e-6
GS,20260429,surface,put,20,10,2.03423153338812,2.0341159063145042,0.00011562707361578717
GS,20260429,surface,call,20,10,0.6429233633395945,0.6429163408389154,7.022500679187971e-6
GS,20260429,surface,put,10,11,40.698652124250465,40.69831296003669,0.00033916421377711004
GS,20260429,surface,call,10,11,1.4880864309329225,1.4880713874300693,1.504350285319589e-5
GS,20260429,surface,put,20,11,2.006495672891336,2.0063811787907633,0.00011449410057284837
GS,20260429,surface,call,20,11,0.6471289268968882,0.6471219295510571,6.99734583109457e-6
GS,20260429,surface,put,10,12,6.465006909236626,6.464196726949916,0.0008101822867105923
GS,20260429,surface,call,10,12,15.68084957037617,15.680868592730086,1.902235391604279e-5
GS,20260429,surface,put,20,12,0.4954610306111632,0.49542245649622435,3.857411493884966e-5
GS,20260429,surface,call,20,12,5.71003692196551,5.710043862258353,6.940292843538032e-6
GS,20260429,surface,put,10,13,17.805058805239106,17.803925909076167,0.001132896162939545
GS,20260429,surface,call,10,13,4.11579307307353,4.115787410508999,5.662564531050407e-6
GS,20260429,surface,put,20,13,51.79155672401513,51.79178866750394,0.0002319434888065075
GS,20260429,surface,call,20,13,0.5151552973215743,0.5151427349524934,1.2562369080870717e-5
GS,20260429,surface,put,10,14,43.11445777443708,43.114283984073836,0.00017379036324172148
GS,20260429,surface,call,10,14,1.449180020218656,1.449164628552019,1.539166663699909e-5
GS,20260429,surface,put,20,14,43.02884250720546,43.02901888160298,0.00017637439751894135
GS,20260429,surface,call,20,14,0.555197094636625,0.5551846988509755,1.2395785649488289e-5
GS,20260429,surface,put,10,15,4.317280364149767,4.316648954821827,0.0006314093279398136
GS,20260429,surface,call,10,15,23.637175158894202,23.63719944305648,2.4284162279286647e-5
GS,20260429,surface,put,20,15,0.1729173285679331,0.1729007953847581,1.6533183174988197e-5
GS,20260429,surface,call,20,15,69.76377153832105,69.76376272897859,8.809342460835978e-6
GS,20260429,surface,put,10,16,25.99822875786212,25.997240509301857,0.0009882485602616953
GS,20260429,surface,call,10,16,2.3149901454495927,2.314978477738269,1.1667711323770646e-5
GS,20260429,surface,put,20,16,88.48588130812385,88.486109980795,0.00022867267115600498
GS,20260429,surface,call,20,16,0.2837944589872486,0.2837835021545453,1.0956832703301611e-5
GS,20260429,surface,put,10,17,3.1578615439049393,3.157355918692367,0.0005056252125723582
GS,20260429,surface,call,10,17,32.05093545474884,32.05095940460334,2.394985450138165e-5
GS,20260429,surface,put,20,17,3.01254000853606,3.012389405813135,0.00015060272292499732
GS,20260429,surface,call,20,17,0.5672202920502534,0.5672126319446066,7.660105646789539e-6
GS,20260429,surface,put,10,18,21.74305876129335,21.741976395781695,0.0010823655116567465
GS,20260429,surface,call,10,18,3.0121418281830263,3.012132507390772,9.320792254463584e-6
GS,20260429,surface,put,20,18,6.771335541315057,6.771111391755762,0.0002241495592949505
GS,20260429,surface,call,20,18,0.5442564245001871,0.5442475087752039,8.915724983182827e-6
GS,20260429,surface,put,10,19,16.689401963845203,16.688258246489937,0.0011437173552657498
GS,20260429,surface,call,10,19,4.552236009859424,4.552231753852018,4.256007406056028e-6
GS,20260429,surface,put,20,19,73.46187583266241,73.46214020466418,0.00026437200176587794
GS,20260429,surface,call,20,19,0.3819398924213762,0.38192785075547847,1.2041665897744025e-5
GS,20260429,surface,put,10,20,2.9090249183011574,2.908547033526088,0.0004778847750692705
GS,20260429,surface,call,10,20,34.76404346263586,34.76406645440522,2.299176935594005e-5
GS,20260429,surface,put,20,20,0.14043114031031972,0.1404169250686465,1.421524167322108e-5
GS,20260429,surface,call,20,20,86.78450201908228,86.7844927604478,9.258634477760097e-6
GS,20260429,relaxation,put,10,1,5.739405038702542,5.738641975957492,0.0007630627450501137
GS,20260429,relaxation,call,10,1,15.801740050566902,15.80175913430008,1.9083733176827877e-5
GS,20260429,relaxation,put,20,1,1.8153167880730288,1.8152011882341903,0.00011559983883846492
GS,20260429,relaxation,call,20,1,0.022348666253156877,0.022347016084537596,1.6501686192806064e-6
GS,20260429,relaxation,put,10,2,2.6242087548534636,2.6237541617416316,0.00045459311183204676
GS,20260429,relaxation,call,10,2,28.705676536579325,28.705699527194543,2.299061521782164e-5
GS,20260429,relaxation,put,20,2,0.00034916555130786597,0.00034901606886344436,1.4948244442161262e-7
GS,20260429,relaxation,call,20,2,17.33984216404167,17.33984581131994,3.647278269625076e-6
GS,20260429,relaxation,put,10,3,10.575510961097079,10.574512279115325,0.0009986819817537906
GS,20260429,relaxation,call,10,3,8.635293540277685,8.635300668603454,7.128325769656385e-6
GS,20260429,relaxation,put,20,3,10.710918572266012,10.710696428287735,0.00022214397827724497
GS,20260429,relaxation,call,20,3,0.0005045965321107288,0.0005044695089567894,1.2702315393942586e-7
GS,20260429,relaxation,put,10,4,43.03400636169057,43.03370368114571,0.0003026805448627101
GS,20260429,relaxation,call,10,4,0.7364090581912762,0.736396131262674,1.2926928602219334e-5
GS,20260429,relaxation,put,20,4,9.930022418385292,9.9298021258563,0.00022029252899180563
GS,20260429,relaxation,call,20,4,0.004222370046004326,0.004221757031288511,6.130147158145069e-7
GS,20260429,relaxation,put,10,5,10.522397208772247,10.521399734390336,0.000997474381911445
GS,20260429,relaxation,call,10,5,8.328257971499514,8.32826449709134,6.525591825123911e-6
GS,20260429,relaxation,put,20,5,0.11262646909033726,0.11261083187009986,1.5637220237396665e-5
GS,20260429,relaxation,call,20,5,0.7052510186230523,0.7052466659038992,4.352719153111195e-6
GS,20260429,relaxation,put,10,6,11.78628387341793,11.785230328442513,0.0010535449754165427
GS,20260429,relaxation,call,10,6,7.15725794673896,7.157261464912454,3.518173494754251e-6
GS,20260429,relaxation,put,20,6,0.07475093660766403,0.074739431370679,1.1505236985037692e-5
GS,20260429,relaxation,call,20,6,0.8632126112512929,0.8632086733517638,3.9378995291272645e-6
GS,20260429,relaxation,put,10,7,23.328726554541195,23.327677267998673,0.0010492865425213438
GS,20260429,relaxation,call,10,7,2.5656179276799547,2.565607472514119,1.0455165835754343e-5
GS,20260429,relaxation,put,20,7,3.891698107118049,3.891522701673459,0.0001754054445899378
GS,20260429,relaxation,call,20,7,0.004568234910206796,0.004567624038360185,6.108718466112453e-7
GS,20260429,relaxation,put,10,8,2.6385533747289105,2.6380967867704275,0.00045658795848302347
GS,20260429,relaxation,call,10,8,27.40081051556105,27.400833387140143,2.287157909108828e-5
GS,20260429,relaxation,put,20,8,4.029661641171787e-5,4.027264034618501e-5,2.3976065532858263e-8
GS,20260429,relaxation,call,20,8,36.09128921794986,36.09128420883224,5.009117614918068e-6
GS,20260429,relaxation,put,10,9,5.600240794182663,5.599486920813683,0.0007538733689802513
GS,20260429,relaxation,call,10,9,16.1078944405052,16.107913829598008,1.9389092809518615e-5
GS,20260429,relaxation,put,20,9,0.017536900300683677,0.017533232790931656,3.667509752020709e-6
GS,20260429,relaxation,call,20,9,2.897030589579809,2.8970327186019746,2.129022165675565e-6
GS,20260429,relaxation,put,10,10,19.211449182589792,19.2103090207006,0.001140161889193081
GS,20260429,relaxation,call,10,10,3.801198183487063,3.8011913293647748,6.854122288402209e-6
GS,20260429,relaxation,put,20,10,0.9552072310100828,0.955130686475001,7.65445350817684e-5
GS,20260429,relaxation,call,20,10,0.07282487664965555,0.07282179631646087,3.080333194682705e-6
GS,20260429,relaxation,put,10,11,41.73247284185907,41.73203933814877,0.00043350371029760026
GS,20260429,relaxation,call,10,11,0.681193799556057,0.6811813917319604,1.2407824096616338e-5
GS,20260429,relaxation,put,20,11,0.9259803868040001,0.9259054953147642,7.489148923589539e-5
GS,20260429,relaxation,call,20,11,0.06898831323636159,0.06898532674616084,2.9864902007514793e-6
GS,20260429,relaxation,put,10,12,6.112295188284641,6.111508152984999,0.0007870352996421914
GS,20260429,relaxation,call,10,12,14.840537844628162,14.840555866996716,1.8022368553971546e-5
GS,20260429,relaxation,put,20,12,0.01587161041744577,0.015868295952601613,3.3144648441570113e-6
GS,20260429,relaxation,call,20,12,4.928696247146456,4.928702212873414,5.965726958656603e-6
GS,20260429,relaxation,put,10,13,17.62043840066975,17.619313417948366,0.0011249827213859476
GS,20260429,relaxation,call,10,13,4.062818917816136,4.062813160034681,5.757781455173472e-6
GS,20260429,relaxation,put,20,13,51.37316660202691,51.37316660202691,0.0
GS,20260429,relaxation,call,20,13,5.864350806535962e-7,5.859250432619284e-7,5.100373916678474e-10
GS,20260429,relaxation,put,10,14,43.62563113205704,43.625388591937465,0.0002425401195722543
GS,20260429,relaxation,call,10,14,0.7102039175775697,0.7101910643332698,1.2853244299892985e-5
GS,20260429,relaxation,put,20,14,42.555806787729786,42.55607906136393,0.0002722736341453924
GS,20260429,relaxation,call,20,14,0.000294402227518261,0.0002943117105653036,9.051695295739107e-8
GS,20260429,relaxation,put,10,15,3.766979639561639,3.7663922638664755,0.0005873756951633169
GS,20260429,relaxation,call,10,15,22.387624342912392,22.387647435452315,2.3092539922942024e-5
GS,20260429,relaxation,put,20,15,1.4441045206510399e-6,1.4427625649750475e-6,1.3419556759923604e-9
GS,20260429,relaxation,call,20,15,69.13901105206283,69.13900957329771,1.4787651139158697e-6
GS,20260429,relaxation,put,10,16,26.09975350002539,26.09876148235513,0.0009920176702600259
GS,20260429,relaxation,call,10,16,2.010742412117284,2.0107305644349047,1.184768237916245e-5
GS,20260429,relaxation,put,20,16,88.07162379900785,88.07162379900785,0.0
GS,20260429,relaxation,call,20,16,2.9040682857283843e-7,2.9012159818750803e-7,2.8523038533039477e-10
GS,20260429,relaxation,put,10,17,2.313403000984818,2.3129830593496172,0.00041994163520087113
GS,20260429,relaxation,call,10,17,30.397436898671582,30.397459201740777,2.2303069194151703e-5
GS,20260429,relaxation,put,20,17,2.091810618267737,2.091683612080534,0.00012700618720318246
GS,20260429,relaxation,call,20,17,0.014594418592440837,0.01459314317750755,1.2754149332876163e-6
GS,20260429,relaxation,put,10,18,21.99658900476027,21.99549435945945,0.001094645300820929
GS,20260429,relaxation,call,10,18,3.0284385648661494,3.028429267019659,9.297846490508022e-6
GS,20260429,relaxation,put,20,18,6.147771228610292,6.147554444994438,0.0002167836158539771
GS,20260429,relaxation,call,20,18,0.0025036010746389,0.0025031924244621364,4.0865017676347537e-7
GS,20260429,relaxation,put,10,19,16.81452682695515,16.81337909574815,0.0011477312069985146
GS,20260429,relaxation,call,10,19,4.690593817219373,4.6905898190215,3.998197873222864e-6
GS,20260429,relaxation,put,20,19,73.0786652151271,73.0786652151271,0.0
GS,20260429,relaxation,call,20,19,9.934557697706484e-7,9.926338072277235e-7,8.219625429249318e-10
GS,20260429,relaxation,put,10,20,1.9905529286323145,1.9901738726276312,0.0003790560046832425
GS,20260429,relaxation,call,10,20,33.09435673161583,33.09437796942765,2.1237811814955876e-5
GS,20260429,relaxation,put,20,20,3.4400804727922677e-7,3.4362867897401873e-7,3.793683052080379e-10
GS,20260429,relaxation,call,20,20,86.3304489931711,86.33044865031198,3.4285912420273235e-7
GS,20260429,uncoupled,put,10,1,5.6687570067983275,5.667999058340205,0.0007579484581228257
GS,20260429,uncoupled,call,10,1,15.68132633587967,15.681345281274526,1.8945394856473285e-5
GS,20260429,uncoupled,put,20,1,1.7460760455791071,1.7459627177594226,0.00011332781968453887
GS,20260429,uncoupled,call,20,1,0.019413048729552233,0.019411536445534113,1.5122840181201747e-6
GS,20260429,uncoupled,put,10,2,2.2872443943072955,2.2868257253749373,0.0004186689323582016
GS,20260429,uncoupled,call,10,2,27.8072204998723,27.807242618692364,2.2118820062644318e-5
GS,20260429,uncoupled,put,20,2,1.6413417436680644e-5,1.640210123829452e-5,1.1316198386122401e-8
GS,20260429,uncoupled,call,20,2,16.103216904434603,16.103218490376506,1.5859419022490329e-6
GS,20260429,uncoupled,put,10,3,5.215888204679245,5.215143914218076,0.0007442904611689727
GS,20260429,uncoupled,call,10,3,3.5648171556793185,3.564815071331549,2.084347769493178e-6
GS,20260429,uncoupled,put,20,3,8.767655317582523,8.767469181590892,0.00018613599163153083
GS,20260429,uncoupled,call,20,3,4.725808704475225e-6,4.722945728517393e-6,2.8629759578321153e-9
GS,20260429,uncoupled,put,10,4,45.213273300205444,45.21278695443374,0.00048634577170503235
GS,20260429,uncoupled,call,10,4,1.280183213937785,1.280168274289082,1.4939648702805286e-5
GS,20260429,uncoupled,put,20,4,8.88797346207482,8.887769279437316,0.00020418263750343613
GS,20260429,uncoupled,call,20,4,0.0008842646225831828,0.0008840701274928513,1.9449509033148907e-7
GS,20260429,uncoupled,put,10,5,13.96175595121058,13.960641810803189,0.0011141404073917727
GS,20260429,uncoupled,call,10,5,11.685343348653209,11.685355360458475,1.2011805265998987e-5
GS,20260429,uncoupled,put,20,5,0.1762928349903604,0.1762714063408132,2.142864954718382e-5
GS,20260429,uncoupled,call,20,5,0.9475251328999453,0.9475209436444769,4.189255468411979e-6
GS,20260429,uncoupled,put,10,6,6.6305408971618744,6.629727818125904,0.0008130790359706097
GS,20260429,uncoupled,call,10,6,2.9951150964393802,2.9951108525059675,4.243933412695355e-6
GS,20260429,uncoupled,put,20,6,0.12400205807403096,0.12398553871222402,1.6519361806938138e-5
GS,20260429,uncoupled,call,20,6,1.1364041404322938,1.1364005241176256,3.6163146681644776e-6
GS,20260429,uncoupled,put,10,7,23.48376888525375,23.482714316584048,0.001054568669701439
GS,20260429,uncoupled,call,10,7,2.6269973880321955,2.6269870013528127,1.0386679382801134e-5
GS,20260429,uncoupled,put,20,7,3.217364156580699,3.2171989468690882,0.0001652097116107143
GS,20260429,uncoupled,call,20,7,0.0012341675927243284,0.0012339300497965302,2.3754292779814244e-7
GS,20260429,uncoupled,put,10,8,2.1332507431616796,2.1328487733036323,0.0004019698580473019
GS,20260429,uncoupled,call,10,8,26.030780292526064,26.03080185014443,2.1557618367751274e-5
GS,20260429,uncoupled,put,20,8,0.0001739645401907686,0.00017388248769538368,8.205249538492795e-8
GS,20260429,uncoupled,call,20,8,36.411460633150675,36.41145564233909,4.99081158267245e-6
GS,20260429,uncoupled,put,10,9,8.654708777471168,8.653773400557663,0.0009353769135049816
GS,20260429,uncoupled,call,10,9,20.61055799016956,20.610582342331444,2.4352161883456347e-5
GS,20260429,uncoupled,put,20,9,0.01147129074308533,0.011468643335420492,2.64740766483737e-6
GS,20260429,uncoupled,call,20,9,2.593408194037164,2.5934097892245016,1.595187337777304e-6
GS,20260429,uncoupled,put,10,10,24.96480217745658,24.963498081127046,0.001304096329533877
GS,20260429,uncoupled,call,10,10,7.4314883452006395,7.431488241533456,1.036671832821412e-7
GS,20260429,uncoupled,put,20,10,1.7280990921758663,1.7279927500301129,0.00010634214575344636
GS,20260429,uncoupled,call,20,10,0.23340433065224142,0.23339909193321492,5.238719026495753e-6
GS,20260429,uncoupled,put,10,11,43.11554723776684,43.115013155556476,0.0005340822103647724
GS,20260429,uncoupled,call,10,11,0.9937742713494471,0.9937604153240357,1.3856025411373984e-5
GS,20260429,uncoupled,put,20,11,1.052038863876001,1.0519581965867972,8.066728920375077e-5
GS,20260429,uncoupled,call,20,11,0.0896673700751017,0.0896639554483237,3.4146267779977535e-6
GS,20260429,uncoupled,put,10,12,10.9485000997619,10.94745351106284,0.001046588699059825
GS,20260429,uncoupled,call,10,12,21.486425338850694,21.486450960800518,2.5621949824028434e-5
GS,20260429,uncoupled,put,20,12,0.36556253143622147,0.36553090253501347,3.162890120800288e-5
GS,20260429,uncoupled,call,20,12,9.82385466354581,9.823866294813206,1.163126739633924e-5
GS,20260429,uncoupled,put,10,13,12.744159617572592,12.743211863749195,0.0009477538233966243
GS,20260429,uncoupled,call,10,13,1.621481089791732,1.6214719272038023,9.162587929711918e-6
GS,20260429,uncoupled,put,20,13,51.37316660202691,51.37316660202691,0.0
GS,20260429,uncoupled,call,20,13,5.073331232464374e-8,5.0673709221873925e-8,5.960310276981701e-11
GS,20260429,uncoupled,put,10,14,41.82822440170946,41.82822886566076,4.4639512992716845e-6
GS,20260429,uncoupled,call,10,14,0.3773300651419493,0.3773199439988145,1.0121143134755872e-5
GS,20260429,uncoupled,put,20,14,42.562447991223245,42.56271897566577,0.0002709844425226038
GS,20260429,uncoupled,call,20,14,0.0003920354973007055,0.0003919221037007889,1.1339359991659279e-7
GS,20260429,uncoupled,put,10,15,7.075809401148395,7.074998797836598,0.0008106033117973865
GS,20260429,uncoupled,call,10,15,28.38354681262308,28.383575610107147,2.8797484066700463e-5
GS,20260429,uncoupled,put,20,15,1.0906537279644901e-6,1.0896044513459127e-6,1.0492766185774613e-9
GS,20260429,uncoupled,call,20,15,69.13718461537536,69.13718324131302,1.3740623359126403e-6
GS,20260429,uncoupled,put,10,16,25.88084506227407,25.879859480306934,0.000985581967135829
GS,20260429,uncoupled,call,10,16,1.9240961238129233,1.924084244934373,1.1878878550364291e-5
GS,20260429,uncoupled,put,20,16,88.07162379900785,88.07162379900785,0.0
GS,20260429,uncoupled,call,20,16,1.5407105435794942e-5,1.539847419379592e-5,8.631241999020668e-9
GS,20260429,uncoupled,put,10,17,2.2315131099191556,2.2311024015636542,0.00041070835550138796
GS,20260429,uncoupled,call,10,17,30.155353167040808,30.15537522807524,2.206103443214147e-5
GS,20260429,uncoupled,put,20,17,2.101231941915547,2.1011046535429574,0.00012728837258979553
