ticker,kind,step,reference,variant,seed,mean_pnl,sd_pnl,q05_pnl,es05_pnl,mean_pnl_change,paired_se,mean_abs_mark_change,q95_abs_mark_change
GS,put,10,frozen,surface,20260429,-0.2502954369995136,18.90615853994109,-39.590136541834895,-62.86373412647074,-0.26858651049270577,0.01802596940408742,0.5070159860324407,1.2115340411109812
GS,put,10,frozen,surface,20260430,0.060240737940615,19.762622226266373,-37.591888687710494,-65.06444474081778,-0.2801940781456117,0.018134117944844725,0.5251304598071105,1.1926028288601946
GS,put,10,frozen,surface,20260431,1.3234807403479762,18.43467546080304,-30.25285700660753,-59.64193039502538,-0.3067905943958841,0.016701252398642168,0.4951505856974584,1.2041290369195607
GS,put,10,surface,relaxation,0,0.6294810081584651,19.347697357052205,-36.64064820014015,-63.204964640004754,0.2516723277287725,0.008562983436129792,0.4247785317761774,1.0740547728317824
GS,put,10,surface,relaxation,20260429,-0.01197075340588333,19.22254639668505,-40.32702323701381,-63.16855390117484,0.2383246835936301,0.015183940721628507,0.42483664844088026,1.0751355280727066
GS,put,10,surface,relaxation,20260430,0.30624118217140794,20.067309841131063,-38.581095016231764,-65.38264303675733,0.24600044423079295,0.015121756615570687,0.4347214322031698,1.0752912910972752
GS,put,10,surface,relaxation,20260431,1.5941725957098705,18.710915498740096,-31.07099454613282,-60.06858386301106,0.27069185536189444,0.014162285568585897,0.4147775146844821,1.0670079380240325
GS,put,10,relaxation,uncoupled,0,0.6865000366923746,19.46412041764379,-36.88025998470637,-63.24454670547126,0.05701902853390963,0.04016595355470688,1.6390216343622266,4.675060698066423
GS,put,10,relaxation,uncoupled,20260429,0.08761776489468005,19.318401811152945,-39.575858120332946,-62.994324212505425,0.09958851830056363,0.07153495739699542,1.6807117083463132,4.7715759541181075
GS,put,10,relaxation,uncoupled,20260430,0.41627315534893805,20.160322631042394,-38.562763714997324,-65.46808913066303,0.11003197317752976,0.06861713273325425,1.6479119005524936,4.4514237985337095
GS,put,10,relaxation,uncoupled,20260431,1.555609189833506,18.880861598931304,-30.99888776771201,-60.35779749354093,-0.03856340587636449,0.06848423610535972,1.5884412941878732,4.624184090931824
GS,put,10,uncoupled,coupled,0,0.33237488019614214,20.06793321531264,-38.9788111888373,-64.85539401617898,-0.3541251564962322,0.01867581552500502,0.8245689434135778,2.2662977033502405
GS,put,10,uncoupled,coupled,20260429,-0.3272026326976485,19.94992364114053,-41.91240028127757,-64.58961243992671,-0.4148203975923286,0.03300842776646962,0.859177271114813,2.2967908605103755
GS,put,10,uncoupled,coupled,20260430,0.0562614926910239,20.774356382899565,-40.203481518813525,-67.01136990292439,-0.3600116626579138,0.03292930630487057,0.8346854664465628,2.303917352058446
GS,put,10,uncoupled,coupled,20260431,1.2680657805950515,19.44249360505959,-33.29542642445462,-62.06792477750634,-0.28754340923845434,0.030969569120990928,0.7798440926793573,2.1673958271250515
GS,put,15,frozen,surface,0,1.2263025125691613,23.67362879921167,-48.93319876192486,-79.13666133173237,-0.45438756958770365,0.008932338396892444,0.5903005242128065,1.0199243208883013
GS,put,15,frozen,surface,20260429,0.7429635989733017,23.878630549168406,-50.252171144344445,-79.74086366099087,-0.43899858768478744,0.015648908975223214,0.5823739518496986,1.0185628233203115
GS,put,15,frozen,surface,20260430,1.465626363894576,22.74051513975596,-45.13265114827968,-74.85432367973958,-0.45816965558181316,0.015461282632643913,0.592802849809596,1.019025880376672
GS,put,15,frozen,surface,20260431,1.4703175748396053,24.38797434596653,-49.185326924157586,-82.64052772547616,-0.4659944654965101,0.01530468485073746,0.595724770979125,1.0209453909917927
GS,put,15,surface,relaxation,0,1.6190120471370792,23.89021883535257,-48.86033479824661,-78.84849065348871,0.39270953456791796,0.007819439510779057,0.5009387907772703,0.9344469352694983
GS,put,15,surface,relaxation,20260429,1.126258295598724,24.096376475045034,-50.29282860344061,-79.43971501472437,0.3832946966254212,0.013525364219792347,0.4948160860354118,0.9345196005334184
GS,put,15,surface,relaxation,20260430,1.8632877599619615,22.964962914103044,-45.195119662436426,-74.58361681742987,0.39766139606738615,0.013475251814007157,0.5012221731377401,0.9358615665538546
GS,put,15,surface,relaxation,20260431,1.867490085850552,24.596358105775707,-49.17999320644822,-82.34720318435262,0.39717251101094625,0.01363850568039849,0.5067781131586592,0.9323059248658585
GS,put,15,relaxation,uncoupled,0,1.6637744162699601,23.968170587065874,-49.2107060871016,-79.00935085883562,0.044762369132880696,0.028746476316473455,1.0618942734765555,3.4706318569533745
GS,put,15,relaxation,uncoupled,20260429,1.191031611172323,24.20234780124473,-50.738359943351554,-79.57679524946083,0.06477331557359926,0.049883092167056574,1.0781885637992645,3.41570798594417
GS,put,15,relaxation,uncoupled,20260430,1.9674103950312567,23.01307951650478,-45.07253123970729,-74.73313220012959,0.10412263506929488,0.0515421042847186,1.071033935206126,3.9053654563175417
GS,put,15,relaxation,uncoupled,20260431,1.8328812426062997,24.675283385148187,-49.2107060871016,-82.48399186822259,-0.034608843244252056,0.04782318190164835,1.0364603214242751,3.315069442227508
GS,put,15,uncoupled,coupled,0,1.3757980234343234,24.226207714179658,-49.61420739693537,-79.42515280873465,-0.28797639283563636,0.01198529622201146,0.5059120936502735,1.5580575716032457
GS,put,15,uncoupled,coupled,20260429,0.8880763567320993,24.458330893596035,-51.48337674532687,-79.95736015542997,-0.3029552544402235,0.0208234294273267,0.5165467665268669,1.5341445633319766
GS,put,15,uncoupled,coupled,20260430,1.6719106244555215,23.283758352844156,-46.15073478732581,-75.19151433710333,-0.29549977057573534,0.02114295469461108,0.5138546785556731,1.6078379432277294
GS,put,15,uncoupled,coupled,20260431,1.5674070891153498,24.923812489438422,-49.62473034324965,-82.88956679959438,-0.2654741534909498,0.020304207045373602,0.4873348358682803,1.5456087077866933
GS,put,20,frozen,surface,0,2.4210067041928762,28.62749321986674,-62.10875644356668,-96.21736253506312,-0.562719833372621,0.005632663169473955,0.562719833372621,1.1232803669573836
GS,put,20,frozen,surface,20260429,2.7122252309332535,27.243962438089753,-59.08742366406775,-90.84176330900638,-0.5661779305671935,0.009831044911366753,0.5661779305671935,1.1232803669573832
GS,put,20,frozen,surface,20260430,2.1261225743129963,29.42114708878102,-65.65372377339474,-98.777435700069,-0.5549124752324422,0.0097226813084412,0.5549124752324422,1.119496555384244
GS,put,20,frozen,surface,20260431,2.4246723073323797,29.19300388773106,-61.05076391884896,-98.58852691619649,-0.5670690943182277,0.00971908967963243,0.5670690943182277,1.1286082448098353
GS,put,20,surface,relaxation,0,2.949432389898715,28.679251127650904,-61.714140175065,-95.86553029124269,0.5284256857058395,0.005155619311000018,0.5304083215686399,1.0242476440782144
GS,put,20,surface,relaxation,20260429,3.250391801569816,27.29392401635728,-58.69965957295936,-90.47467576070169,0.5381665706365631,0.008979055575815333,0.5389732905708015,1.0394160506104722
GS,put,20,surface,relaxation,20260430,2.6444472639643792,29.471273715246678,-65.25114880601305,-98.42889287110323,0.5183246896513829,0.00908326585561808,0.5216494827463253,1.0189960042321302
GS,put,20,surface,relaxation,20260431,2.953458104161952,29.248024312106295,-60.65857142506157,-98.24966612348817,0.5287857968295717,0.00872106283114301,0.5306021913887925,1.0156023881556655
GS,put,20,relaxation,uncoupled,0,2.9581117761342735,28.683539508113608,-61.714140175065,-95.86553029124269,0.00867938623555816,0.008746009609301157,0.22244843395827715,1.1485537055636066
GS,put,20,relaxation,uncoupled,20260429,3.270476568294772,27.298169665161605,-58.69965957295936,-90.47467576070169,0.02008476672495749,0.015429870592005476,0.22425377870566024,1.119184304922135
GS,put,20,relaxation,uncoupled,20260430,2.6659463319347667,29.47564408526793,-65.25114880601305,-98.42889287110323,0.021499067970388815,0.015714957028438576,0.2313394239260567,1.1512947483794318
GS,put,20,relaxation,uncoupled,20260431,2.9379124281732807,29.2522865584705,-60.65857142506157,-98.24966612348817,-0.015545675988671837,0.014246776079373833,0.21175209924311442,1.1564586452258983
GS,put,20,uncoupled,coupled,0,2.874461339937608,28.68328715261986,-61.714140175065,-95.86553029124269,-0.08365043619666543,0.0034813959568776366,0.10224064286333073,0.5310899895910681
GS,put,20,uncoupled,coupled,20260429,3.1904032925072117,27.302163501090973,-58.69965957295936,-90.47467576070169,-0.08007327578756047,0.005835277386941007,0.09951717169522115,0.5110464004580738
GS,put,20,uncoupled,coupled,20260430,2.580511180133279,29.472274654994912,-65.25114880601305,-98.42889287110323,-0.08543515180148756,0.006372784652964952,0.10551205488145997,0.556252559288371
GS,put,20,uncoupled,coupled,20260431,2.852469547172332,29.251153702762455,-60.65857142506157,-98.24966612348817,-0.08544288100094823,0.0058712685174244625,0.10169270201331118,0.5195412917945431
GS,put,22,frozen,surface,0,3.405449102859139,30.051997628230616,-63.59736430052579,-100.06118254793887,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260429,3.3846768097586635,29.182422564748133,-62.076024970466264,-95.98375160814354,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260430,3.173816322624636,31.093463831070636,-68.11915715347338,-103.18215763760203,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260431,3.657854176194117,29.87709065974196,-59.10775042794742,-100.48180360605483,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,0,3.405449102859139,30.051997628230616,-63.59736430052579,-100.06118254793887,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260429,3.3846768097586635,29.182422564748133,-62.076024970466264,-95.98375160814354,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260430,3.173816322624636,31.093463831070636,-68.11915715347338,-103.18215763760203,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260431,3.657854176194117,29.87709065974196,-59.10775042794742,-100.48180360605483,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,0,3.405449102859139,30.051997628230616,-63.59736430052579,-100.06118254793887,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260429,3.3846768097586635,29.182422564748133,-62.076024970466264,-95.98375160814354,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260430,3.173816322624636,31.093463831070636,-68.11915715347338,-103.18215763760203,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260431,3.657854176194117,29.87709065974196,-59.10775042794742,-100.48180360605483,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,0,3.405449102859139,30.051997628230616,-63.59736430052579,-100.06118254793887,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260429,3.3846768097586635,29.182422564748133,-62.076024970466264,-95.98375160814354,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260430,3.173816322624636,31.093463831070636,-68.11915715347338,-103.18215763760203,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260431,3.657854176194117,29.87709065974196,-59.10775042794742,-100.48180360605483,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,5,frozen,surface,0,-0.5316971272218156,14.259626483112875,-24.849431299946673,-43.577242229202035,-0.5728859824636444,0.011964451964205551,0.6040660708349895,1.9628352756573704
GS,call,5,frozen,surface,20260429,-0.27636866225619594,13.556144346848706,-26.19172707913075,-41.126159292578876,-0.5771405462609085,0.02088919424405371,0.6086416603572633,1.99880654464399
GS,call,5,frozen,surface,20260430,-0.8979696078544295,14.593947146996074,-27.41863525471709,-44.58208013242107,-0.5988659423782838,0.021202508438790343,0.629170514218034,2.02138283406193
GS,call,5,frozen,surface,20260431,-0.4207531115548219,14.610055161063553,-22.387931227417955,-44.606235291765685,-0.5426514587517403,0.020041934800195463,0.574386037929671,1.8872237938347372
GS,call,5,surface,relaxation,0,-0.019865664670867523,13.804548007900914,-23.01226805476103,-41.740853078122896,0.5118314625509482,0.010844479610793548,0.5446961711468027,1.7337474673921496
GS,call,5,surface,relaxation,20260429,0.23936703160774134,13.088280737429551,-24.413460287481087,-39.27660503232398,0.5157356938639377,0.01899750838469834,0.5487640091629464,1.7474572294851067
GS,call,5,surface,relaxation,20260430,-0.36331523148149597,14.119690937210098,-25.549788820924626,-42.74758876215856,0.534654376372933,0.019174745138402553,0.5676749984061005,1.760555060928054
GS,call,5,surface,relaxation,20260431,0.06435120586115187,14.185095726362375,-20.681764677583686,-42.79522389312895,0.485104317415974,0.0181467095815423,0.5176495058713608,1.6935932179637032
GS,call,5,relaxation,uncoupled,0,0.04554261237486,14.016922972647615,-23.385064467652473,-41.83495750108072,0.06540827704572776,0.04576649839587379,1.9360910837852152,4.98085561884135
GS,call,5,relaxation,uncoupled,20260429,0.3495589671709126,13.244204834667219,-24.576548086427646,-38.96614017193976,0.11019193556317111,0.07830860412385944,1.9156936063398915,4.885655784037222
GS,call,5,relaxation,uncoupled,20260430,-0.25043430958839774,14.33620061329151,-24.304884133120616,-43.037024521076326,0.11288092189309845,0.08164356456614344,1.976212814767946,5.236106346665159
GS,call,5,relaxation,uncoupled,20260431,0.037503179542065494,14.446447575411177,-20.93842551477772,-43.15223785497645,-0.026848026319086383,0.07780127917536252,1.916366830247808,4.8816459591644294
GS,call,5,uncoupled,coupled,0,0.31790952353079155,12.988138018556581,-20.501683020492308,-38.72261688855635,0.2723669111559313,0.02299157382196774,1.006300846490807,2.7393430473957006
GS,call,5,uncoupled,coupled,20260429,0.5997463040538319,12.160252045875898,-21.543682951600797,-35.93625509039975,0.2501873368829192,0.039829741223392945,1.0044650228854248,2.7332998146266942
GS,call,5,uncoupled,coupled,20260430,0.04473153004829939,13.265301999013948,-21.003673097482974,-39.885821477818794,0.2951658396366973,0.04080134465790821,1.0303818262306657,2.838855413255148
GS,call,5,uncoupled,coupled,20260431,0.30925073649024337,13.506245013085213,-18.41260070927234,-40.081957439564015,0.27174755694817754,0.03883961788892591,0.98405569035633,2.625817261226672
GS,call,10,frozen,surface,0,-0.8967786176419186,21.853029471353448,-39.236851543544,-72.77457639105336,-0.8678736005328724,0.012386292800410587,0.8678736005328724,1.9526808103155708
GS,call,10,frozen,surface,20260429,-0.5371172432121383,21.52924084104156,-39.31564493097333,-69.66056909804591,-0.8521556260188164,0.021621669596176854,0.8521556260188164,1.9553760243806761
GS,call,10,frozen,surface,20260430,-0.8883490473765748,21.03427451765954,-38.91172890333832,-70.7432175592434,-0.8985231862159374,0.02126902852340836,0.8985231862159374,1.9542272141342258
GS,call,10,frozen,surface,20260431,-1.2648695623370427,22.965336007181307,-38.148496983953855,-77.89723863006913,-0.8529419893638637,0.021457509195327667,0.8529419893638637,1.9476294974837092
GS,call,10,surface,relaxation,0,-0.2111093574985041,21.517890808449234,-37.93614510033569,-71.4316353540054,0.6856692601434142,0.010194281868396375,0.6946421891304958,1.5598307536515985
GS,call,10,surface,relaxation,20260429,0.1340505593904898,21.183927725780293,-38.013855421916,-68.3201349647659,0.671167802602628,0.01774972437902956,0.6816559959974902,1.5538541744967866
GS,call,10,surface,relaxation,20260430,-0.17819633069399488,20.70062859013179,-37.540265804227516,-69.39371623753506,0.7101527166825802,0.017402428305026384,0.717804575428073,1.5533533898440794
GS,call,10,surface,relaxation,20260431,-0.5891823011920075,22.63730552923098,-36.69248588504825,-76.55697751233927,0.6756872611450346,0.0178080628039002,0.6844659959659238,1.579667586819856
GS,call,10,relaxation,uncoupled,0,-0.12826353617800373,21.637133982430278,-37.988372918057166,-71.53657408246437,0.08284582132050063,0.043051074237723426,1.7220595060132946,4.978299161207006
GS,call,10,relaxation,uncoupled,20260429,0.24540932340886878,21.25694966250756,-37.44169958815568,-68.3381212763115,0.11135876401837942,0.07367949157210106,1.6891278009193764,4.951814547760895
GS,call,10,relaxation,uncoupled,20260430,-0.04645990796433645,20.845105821651497,-37.86039913732924,-69.47736333205357,0.1317364227296584,0.0761468818767784,1.7572390471506394,5.295827356479835
GS,call,10,relaxation,uncoupled,20260431,-0.5837400239785434,22.775062841764253,-38.22176639104211,-76.77868792165688,0.005442277213464,0.0738611369364092,1.7198116699698678,4.926912899774287
GS,call,10,uncoupled,coupled,0,0.19044861128849638,20.968008732196093,-35.2034138875839,-69.82853058454074,0.3187121474665,0.0191251986751507,0.8134810737219289,2.4328716815827636
GS,call,10,uncoupled,coupled,20260429,0.5289658343666663,20.576627021852897,-35.11228219256553,-66.64222226080732,0.2835565109577967,0.03298004959301627,0.8051253047034055,2.411645558407993
GS,call,10,uncoupled,coupled,20260430,0.2820853521905752,20.147923319409617,-35.2583740959044,-67.76486288733106,0.32854526015491187,0.033108622536706454,0.8160443058624912,2.4286776781909496
GS,call,10,uncoupled,coupled,20260431,-0.2397053526917524,22.140633231846866,-35.271563862776496,-75.07830416538854,0.3440346712867913,0.03329137250266659,0.8192736105998899,2.457485330466915
GS,call,15,frozen,surface,0,-1.0223345404300073,27.57183673249052,-56.34469087212157,-93.22056342576315,-0.8854280024536211,0.009049378723644273,0.8854280024536211,1.6552820860295723
GS,call,15,frozen,surface,20260429,-0.631964094642219,26.579512517440172,-52.42339662110222,-88.78620131093307,-0.8759040906798905,0.01563124007899748,0.8759040906798905,1.654658541858917
GS,call,15,frozen,surface,20260430,-1.1532240756087686,28.041315480469557,-56.177021663047974,-92.8064213234437,-0.8939736510587009,0.01567958226974101,0.8939736510587009,1.6506281721437668
GS,call,15,frozen,surface,20260431,-1.2818154510390338,28.091235796567247,-58.45412795004816,-97.87725225660056,-0.886406265622272,0.01572142854534887,0.886406265622272,1.65986237841627
GS,call,15,surface,relaxation,0,-0.37759139844036615,27.377364535296746,-55.14707720598874,-92.13512978443774,0.644743141989641,0.0073341323811724375,0.6545161638110613,1.1990926909197428
GS,call,15,surface,relaxation,20260429,0.007608336856227801,26.381634871634045,-51.260843600252876,-87.69683880304626,0.6395724314984473,0.012639213211891234,0.6491496945665034,1.1764993548538478
GS,call,15,surface,relaxation,20260430,-0.505924254364311,27.848873281210796,-55.01300156483546,-91.71813069499183,0.6472998212444573,0.012905982244550954,0.6599650059525477,1.194468645378645
GS,call,15,surface,relaxation,20260431,-0.6344582778130149,27.89765843344958,-57.26912922815237,-96.80213609416687,0.6473571732260185,0.01257276046197655,0.6544337909141326,1.2227034391176734
GS,call,15,relaxation,uncoupled,0,-0.3096183681192135,27.431736047982078,-56.05681671365383,-92.19018110030112,0.0679730303211526,0.031047065150094505,1.1287458509783677,3.78787026138939
GS,call,15,relaxation,uncoupled,20260429,0.0641931639246784,26.452979029197174,-51.47782841108622,-87.68834229024051,0.05658482706844985,0.053650916868214896,1.1209094891414642,3.8291170208974536
GS,call,15,relaxation,uncoupled,20260430,-0.39587554357380683,27.887366367733776,-55.43235111387503,-91.79099898394924,0.11004871079050423,0.05457100919519678,1.1314434715443193,3.7736347344157917
GS,call,15,relaxation,uncoupled,20260431,-0.5971727247085112,27.95195054375213,-58.60386474682321,-96.89915648239823,0.037285553104503696,0.053120721525830736,1.1338845922493197,3.7855996306812902
GS,call,15,uncoupled,coupled,0,-0.03645630971536074,27.14900424357686,-54.613252019706785,-91.7375369473977,0.27316205840385255,0.012433482743988346,0.4932867729064181,1.6923035385788903
GS,call,15,uncoupled,coupled,20260429,0.33131336295986097,26.14788548906111,-50.50146704618749,-87.22472223448831,0.26712019903518325,0.021581594275816046,0.48771319623075904,1.6845704042054135
GS,call,15,uncoupled,coupled,20260430,-0.1252226825677992,27.61153624516121,-54.241445211082016,-91.32740381898878,0.27065286100600766,0.02128556424152468,0.4898682897350555,1.6724267199030918
GS,call,15,uncoupled,coupled,20260431,-0.3154596095381445,27.68304281182308,-56.99965689894773,-96.46780034112082,0.2817131151703669,0.02175535387970096,0.5022788327534393,1.6924599125941917
GS,call,20,frozen,surface,0,-0.6768917416353479,33.628271587499235,-71.79978469753422,-115.94083774829434,-0.790018291329596,0.0072497483136513535,0.790018291329596,1.5880350305516369
GS,call,20,frozen,surface,20260429,-0.8682599090238341,34.70371308559738,-71.87909227439651,-118.85853777436802,-0.7859481738498642,0.01248408579796525,0.7859481738498642,1.5835986162007074
GS,call,20,frozen,surface,20260430,-1.5407168193407135,34.64789144209906,-74.61019512926748,-120.81169720263777,-0.7858684522169613,0.01260692316688614,0.7858684522169613,1.593647144081837
