period,ticker,origin,endpoint,horizon,method,replicate,seed,paths,origin_spot,observed,median_absolute_error,mean_error_pct,median_absolute_error_pct,crps_pct,width_pct,analytic_mean,predicted_mean,predicted_median,predicted_q05,predicted_q95,error,absolute_error,squared_error,crps,covered90,width90,mc_se
2025,GS,2025-01-02,2025-01-03,1,Adaptive volatility,2,202620092,10000,574.97,580.13,5.125613818681472,-0.8731947444506699,0.8914576097329378,0.6020066629420134,6.065769138996714,575.0673352547155,575.109392177832,575.0043861813185,557.9145809572921,592.7909337757815,-5.020607822168017,5.020607822168017,25.20650290401468,3.461357709917695,true,34.87635281848941,0.10616904571663392
2025,GS,2025-01-02,2025-01-10,5,Adaptive volatility,2,202620092,10000,574.97,560.0,15.187575074224014,2.729030592785428,2.6414552192677903,1.6129686352628496,13.630826536714206,575.456841077929,575.6911071993384,575.187575074224,537.5106883668964,615.883851705042,15.691107199338376,15.691107199338376,246.2108451411286,9.274085762170808,true,78.37316333814567,0.23781329149117017
2025,GS,2025-01-02,2025-01-03,1,Directional,2,202620092,10000,574.97,580.13,5.125613818681472,-0.8731947444506699,0.8914576097329378,0.6020066629420134,6.065769138996714,575.0673352547155,575.109392177832,575.0043861813185,557.9145809572921,592.7909337757815,-5.020607822168017,5.020607822168017,25.20650290401468,3.461357709917695,true,34.87635281848941,0.10616904571663392
2025,GS,2025-01-02,2025-01-10,5,Directional,2,202620092,10000,574.97,560.0,15.187575074224014,2.729030592785428,2.6414552192677903,1.6129686352628496,13.630826536714206,575.456841077929,575.6911071993384,575.187575074224,537.5106883668964,615.883851705042,15.691107199338376,15.691107199338376,246.2108451411286,9.274085762170808,true,78.37316333814567,0.23781329149117017
2025,GS,2025-01-02,2025-01-03,1,JumpHMM,3,202620093,10000,574.97,580.13,4.9830614260423545,-0.8325804686546339,0.8666645957254038,0.5277985224849099,4.972399573375307,NaN,575.3429120793764,575.1469385739576,560.9755796516552,589.5653854786912,-4.787087920623549,4.787087920623549,22.91621075977989,3.0346831647314865,true,28.589805827036002,0.10233001174114414
2025,GS,2025-01-02,2025-01-10,5,JumpHMM,3,202620093,10000,574.97,560.0,16.527698897593382,2.8472882999309657,2.874532392575853,1.72896511384023,12.43148961206879,NaN,576.3710535381131,576.5276988975934,539.9376743268084,611.4150101493203,16.371053538113074,16.371053538113074,268.0113939477646,9.941030715047171,true,71.47733582251192,0.23173343364037244
2025,GS,2025-01-02,2025-01-03,1,Unchanged,3,202620093,10000,574.97,580.13,5.159999999999968,-0.8974381272065918,0.8974381272066313,0.8974381272066309,0.0,NaN,574.9700000000003,574.97,574.97,574.97,-5.159999999999741,5.159999999999741,26.625599999997323,5.159999999999966,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-02,2025-01-10,5,Unchanged,3,202620093,10000,574.97,560.0,14.970000000000027,2.6036141016053453,2.603614101605306,2.6036141016053045,0.0,NaN,574.9700000000003,574.97,574.97,574.97,14.970000000000255,14.970000000000255,224.1009000000076,14.97000000000002,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-02,2025-01-03,1,Adaptive volatility,3,202620093,10000,574.97,580.13,5.38210871291767,-0.9121923100331347,0.9360677449115032,0.6135813839022687,6.03898204389676,575.0673352547155,574.8851678750025,574.7478912870823,557.5992222366307,592.3215572944239,-5.244832124997515,5.244832124997515,27.50826401940595,3.5279088830228744,true,34.7223350577932,0.10475019479473939
2025,GS,2025-01-02,2025-01-10,5,Adaptive volatility,3,202620093,10000,574.97,560.0,14.174373296839349,2.5934900103329492,2.4652370205122613,1.5470977569251596,13.507555372244973,575.456841077929,574.9117895124114,574.1743732968393,537.177522473132,614.8419135969289,14.91178951241136,14.91178951241136,222.36146646246144,8.89534797299259,true,77.66439112379692,0.23546505473040416
2025,GS,2025-01-02,2025-01-03,1,Directional,3,202620093,10000,574.97,580.13,5.38210871291767,-0.9121923100331347,0.9360677449115032,0.6135813839022687,6.03898204389676,575.0673352547155,574.8851678750025,574.7478912870823,557.5992222366307,592.3215572944239,-5.244832124997515,5.244832124997515,27.50826401940595,3.5279088830228744,true,34.7223350577932,0.10475019479473939
2025,GS,2025-01-02,2025-01-10,5,Directional,3,202620093,10000,574.97,560.0,14.174373296839349,2.5934900103329492,2.4652370205122613,1.5470977569251596,13.507555372244973,575.456841077929,574.9117895124114,574.1743732968393,537.177522473132,614.8419135969289,14.91178951241136,14.91178951241136,222.36146646246144,8.89534797299259,true,77.66439112379692,0.23546505473040416
2025,GS,2025-01-03,2025-01-06,1,JumpHMM,1,202630091,10000,580.13,583.39,3.132618049204666,-0.502016422010286,0.5399855289684495,0.40318071102240643,4.986695107730226,NaN,580.4776521309917,580.2573819507953,566.0556820659139,594.9849963943892,-2.912347869008272,2.912347869008272,8.481770110117024,2.3389722588542865,true,28.929314328475357,0.10087299751687835
2025,GS,2025-01-03,2025-01-13,5,JumpHMM,1,202630091,10000,580.13,562.95,18.78574881807276,3.2632832868261032,3.238196407369514,1.9618050614421223,12.67321609818846,NaN,581.8812853318643,581.7357488180728,544.7681211427819,618.2892496932026,18.931285331864274,18.931285331864274,358.3935643164594,11.381019702944183,true,73.52112855042071,0.23632357118847586
2025,GS,2025-01-03,2025-01-06,1,Unchanged,1,202630091,10000,580.13,583.39,3.259999999999991,-0.5619430127730564,0.5619430127729976,0.561943012772998,0.0,NaN,580.1299999999997,580.13,580.13,580.13,-3.260000000000332,3.260000000000332,10.627600000002165,3.259999999999993,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-13,5,Unchanged,1,202630091,10000,580.13,562.95,17.17999999999995,2.9614052022821795,2.9614052022822386,2.9614052022822355,0.0,NaN,580.1299999999997,580.13,580.13,580.13,17.17999999999961,17.17999999999961,295.1523999999866,17.179999999999932,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-06,1,Adaptive volatility,1,202630091,10000,580.13,583.39,3.359557749483656,-0.5484588526751144,0.5791042954999148,0.49531897832184074,6.008403291837584,580.2259570001303,580.2082256579758,580.0304422505163,562.9955512380958,597.8521012550332,-3.1817743420241413,3.1817743420241413,10.123687963563157,2.8734939889384945,true,34.856550016937376,0.10542931137261297
2025,GS,2025-01-03,2025-01-13,5,Adaptive volatility,1,202630091,10000,580.13,562.95,16.524444036814657,2.951473802086684,2.848403640014248,1.7297874504528026,13.517052854163332,580.609943745571,580.0723849680455,579.4744440368147,541.6578998984265,620.0743786212843,17.12238496804548,17.12238496804548,293.1760669939498,10.035015936311844,true,78.41647872285773,0.236576837528975
2025,GS,2025-01-03,2025-01-06,1,Directional,1,202630091,10000,580.13,583.39,3.359557749483656,-0.5484588526751144,0.5791042954999148,0.49531897832184074,6.008403291837584,580.2259570001303,580.2082256579758,580.0304422505163,562.9955512380958,597.8521012550332,-3.1817743420241413,3.1817743420241413,10.123687963563157,2.8734939889384945,true,34.856550016937376,0.10542931137261297
2025,GS,2025-01-03,2025-01-13,5,Directional,1,202630091,10000,580.13,562.95,16.524444036814657,2.951473802086684,2.848403640014248,1.7297874504528026,13.517052854163332,580.609943745571,580.0723849680455,579.4744440368147,541.6578998984265,620.0743786212843,17.12238496804548,17.12238496804548,293.1760669939498,10.035015936311844,true,78.41647872285773,0.236576837528975
2025,GS,2025-01-03,2025-01-06,1,JumpHMM,2,202630092,10000,580.13,583.39,3.0595171305689064,-0.5386033596344696,0.5273847466203966,0.40308997624008114,5.092870521578953,NaN,580.2654003297525,580.3304828694311,565.3555976837458,594.9008674405818,-3.1245996702474486,3.1245996702474486,9.763123099310464,2.3384458791615828,true,29.545269756835978,0.1053026134422265
2025,GS,2025-01-03,2025-01-13,5,JumpHMM,2,202630092,10000,580.13,562.95,18.101719377515906,3.149046050118212,3.1202867249609407,1.9037617749134903,12.517837804946044,NaN,581.2185608505508,581.051719377516,544.6504733085966,617.2702057664301,18.268560850550784,18.268560850550784,333.7403155502768,11.044293184805632,true,72.61973245783349,0.23930359045889416
2025,GS,2025-01-03,2025-01-06,1,Unchanged,2,202630092,10000,580.13,583.39,3.259999999999991,-0.5619430127730564,0.5619430127729976,0.561943012772998,0.0,NaN,580.1299999999997,580.13,580.13,580.13,-3.260000000000332,3.260000000000332,10.627600000002165,3.259999999999993,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-13,5,Unchanged,2,202630092,10000,580.13,562.95,17.17999999999995,2.9614052022821795,2.9614052022822386,2.9614052022822355,0.0,NaN,580.1299999999997,580.13,580.13,580.13,17.17999999999961,17.17999999999961,295.1523999999866,17.179999999999932,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-06,1,Adaptive volatility,2,202630092,10000,580.13,583.39,3.1361886069120146,-0.5231923637745038,0.540601004414875,0.49017394030282335,6.029289886235826,580.2259570001303,580.354804140035,580.253811393088,563.0887843704655,598.0665037874854,-3.035195859965029,3.035195859965029,9.21241390834885,2.843646079878769,true,34.9777194170199,0.10576577932075154
2025,GS,2025-01-03,2025-01-13,5,Adaptive volatility,2,202630092,10000,580.13,562.95,17.18148300584653,3.0621307053576836,2.961660835648308,1.7868449087166147,13.330929126165445,580.609943745571,580.7143388609916,580.1314830058466,543.0472998568515,620.3840189964751,17.76433886099153,17.76433886099153,315.57173516813384,10.366023368937697,true,77.3367191396236,0.23594596172912952
2025,GS,2025-01-03,2025-01-06,1,Directional,2,202630092,10000,580.13,583.39,3.1361886069120146,-0.5231923637745038,0.540601004414875,0.49017394030282335,6.029289886235826,580.2259570001303,580.354804140035,580.253811393088,563.0887843704655,598.0665037874854,-3.035195859965029,3.035195859965029,9.21241390834885,2.843646079878769,true,34.9777194170199,0.10576577932075154
2025,GS,2025-01-03,2025-01-13,5,Directional,2,202630092,10000,580.13,562.95,17.18148300584653,3.0621307053576836,2.961660835648308,1.7868449087166147,13.330929126165445,580.609943745571,580.7143388609916,580.1314830058466,543.0472998568515,620.3840189964751,17.76433886099153,17.76433886099153,315.57173516813384,10.366023368937697,true,77.3367191396236,0.23594596172912952
2025,GS,2025-01-03,2025-01-06,1,JumpHMM,3,202630093,10000,580.13,583.39,3.154896378577405,-0.5402729828646321,0.5438257594982857,0.40288996505264657,4.959268595491065,NaN,580.2557143445074,580.2351036214226,565.9006441715877,594.67084907461,-3.13428565549259,3.13428565549259,9.823746570226616,2.3372855542599185,true,28.770204903022318,0.10072392955039974
2025,GS,2025-01-03,2025-01-13,5,JumpHMM,3,202630093,10000,580.13,562.95,18.333174449421904,3.107348406152298,3.160183829386845,1.888590531830597,12.26368134332563,NaN,580.9766603086114,581.283174449422,544.609927910853,615.755222487888,18.026660308611326,18.026660308611326,324.960481882063,10.956280252308844,true,71.14529457703497,0.2343636670239671
2025,GS,2025-01-03,2025-01-06,1,Unchanged,3,202630093,10000,580.13,583.39,3.259999999999991,-0.5619430127730564,0.5619430127729976,0.561943012772998,0.0,NaN,580.1299999999997,580.13,580.13,580.13,-3.260000000000332,3.260000000000332,10.627600000002165,3.259999999999993,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-13,5,Unchanged,3,202630093,10000,580.13,562.95,17.17999999999995,2.9614052022821795,2.9614052022822386,2.9614052022822355,0.0,NaN,580.1299999999997,580.13,580.13,580.13,17.17999999999961,17.17999999999961,295.1523999999866,17.179999999999932,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-03,2025-01-06,1,Adaptive volatility,3,202630093,10000,580.13,583.39,3.410076123988688,-0.5565462841147527,0.5878124082513726,0.4996580614314634,5.989979146998772,580.2259570001303,580.1613080419651,579.9799238760113,562.9943734162201,597.7440394417041,-3.228691958034915,3.228691958034915,10.424451759879332,2.898666311782349,true,34.749666025483975,0.10582237275116267
2025,GS,2025-01-03,2025-01-13,5,Adaptive volatility,3,202630093,10000,580.13,562.95,16.749898259592783,3.0785713820799394,2.8872663471278477,1.7818944531048342,13.426181372451172,580.609943745571,580.8097161588604,579.6998982595928,543.1627925993836,621.0520985953846,17.85971615886035,17.85971615886035,318.96946127505754,10.337304290797073,true,77.88930599600099,0.23557663333316728
2025,GS,2025-01-03,2025-01-06,1,Directional,3,202630093,10000,580.13,583.39,3.410076123988688,-0.5565462841147527,0.5878124082513726,0.4996580614314634,5.989979146998772,580.2259570001303,580.1613080419651,579.9799238760113,562.9943734162201,597.7440394417041,-3.228691958034915,3.228691958034915,10.424451759879332,2.898666311782349,true,34.749666025483975,0.10582237275116267
2025,GS,2025-01-03,2025-01-13,5,Directional,3,202630093,10000,580.13,562.95,16.749898259592783,3.0785713820799394,2.8872663471278477,1.7818944531048342,13.426181372451172,580.609943745571,580.8097161588604,579.6998982595928,543.1627925993836,621.0520985953846,17.85971615886035,17.85971615886035,318.96946127505754,10.337304290797073,true,77.88930599600099,0.23557663333316728
2025,GS,2025-01-06,2025-01-07,1,JumpHMM,1,202660091,10000,583.39,580.12,3.600975593409771,0.6260628109541883,0.6172501402851902,0.4382427766070597,4.984579342524636,NaN,583.7723878328256,583.7209755934098,569.0951171565941,598.1746545829486,3.6523878328256387,3.6523878328256387,13.339936881372767,2.5566645344479255,true,29.079537426354477,0.10516499798926672
2025,GS,2025-01-06,2025-01-14,5,JumpHMM,1,202660091,10000,583.39,571.53,13.469175053133313,2.2917340150880197,2.308777156470511,1.4099493049545895,12.309802840399746,NaN,584.899747070622,584.9991750531333,548.7204249602605,620.5345837508686,13.369747070621997,13.369747070621997,178.75013673240548,8.22550325017458,true,71.81415879060808,0.23793193060063977
2025,GS,2025-01-06,2025-01-07,1,Unchanged,1,202660091,10000,583.39,580.12,3.269999999999982,0.5605169783506324,0.5605169783506714,0.5605169783506703,0.0,NaN,583.3899999999998,583.39,583.39,583.39,3.2699999999997544,3.2699999999997544,10.692899999998394,3.2699999999999747,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-14,5,Unchanged,1,202660091,10000,583.39,571.53,11.860000000000014,2.0329453710210643,2.0329453710211034,2.032945371021101,0.0,NaN,583.3899999999998,583.39,583.39,583.39,11.859999999999786,11.859999999999786,140.65959999999492,11.860000000000003,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-07,1,Adaptive volatility,1,202660091,10000,583.39,580.12,3.1905992468622344,0.565654250792878,0.5469067428070818,0.48895702925112355,5.910348261324242,583.483875938421,583.4199703337006,583.3105992468622,566.3451642263267,600.8255449480662,3.2999703337005712,3.2999703337005712,10.889804203303859,2.85252641294813,true,34.48038072173949,0.1051661222799842
2025,GS,2025-01-06,2025-01-14,5,Adaptive volatility,1,202660091,10000,583.39,571.53,11.721029147337504,2.0841745268542478,2.0091241103442816,1.3335711533049335,13.248424093747778,583.8595307764572,583.688865772215,583.2510291473375,545.2627009253679,622.552682245883,12.158865772214995,12.158865772214995,147.83801686674133,7.779920751265651,true,77.28998132051515,0.2350913548344287
2025,GS,2025-01-06,2025-01-07,1,Directional,1,202660091,10000,583.39,580.12,3.1905992468622344,0.565654250792878,0.5469067428070818,0.48895702925112355,5.910348261324242,583.483875938421,583.4199703337006,583.3105992468622,566.3451642263267,600.8255449480662,3.2999703337005712,3.2999703337005712,10.889804203303859,2.85252641294813,true,34.48038072173949,0.1051661222799842
2025,GS,2025-01-06,2025-01-14,5,Directional,1,202660091,10000,583.39,571.53,11.721029147337504,2.0841745268542478,2.0091241103442816,1.3335711533049335,13.248424093747778,583.8595307764572,583.688865772215,583.2510291473375,545.2627009253679,622.552682245883,12.158865772214995,12.158865772214995,147.83801686674133,7.779920751265651,true,77.28998132051515,0.2350913548344287
2025,GS,2025-01-06,2025-01-07,1,JumpHMM,2,202660092,10000,583.39,580.12,3.4002031913481687,0.621338768014331,0.5828353573678275,0.42763026257556697,4.99038179634924,NaN,583.7448282387188,583.5202031913482,569.1713712299065,598.2847595916284,3.6248282387188056,3.6248282387188056,13.139379760213277,2.4947521888396,true,29.11338836172183,0.1047948056643174
2025,GS,2025-01-06,2025-01-14,5,JumpHMM,2,202660092,10000,583.39,571.53,13.497622147461243,2.295553104166747,2.3136533275272533,1.4211185737081016,12.57752523438676,NaN,584.9220272543984,585.0276221474612,547.3330508714889,620.7090753363779,13.392027254398386,13.392027254398386,179.34639398254916,8.290663647155693,true,73.37602446488893,0.23763335034754796
2025,GS,2025-01-06,2025-01-07,1,Unchanged,2,202660092,10000,583.39,580.12,3.269999999999982,0.5605169783506324,0.5605169783506714,0.5605169783506703,0.0,NaN,583.3899999999998,583.39,583.39,583.39,3.2699999999997544,3.2699999999997544,10.692899999998394,3.2699999999999747,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-14,5,Unchanged,2,202660092,10000,583.39,571.53,11.860000000000014,2.0329453710210643,2.0329453710211034,2.032945371021101,0.0,NaN,583.3899999999998,583.39,583.39,583.39,11.859999999999786,11.859999999999786,140.65959999999492,11.860000000000003,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-07,1,Adaptive volatility,2,202660092,10000,583.39,580.12,3.3001973300002874,0.5741103849203012,0.5656931606644419,0.4904756906661083,5.871273537546685,583.483875938421,583.4693025745865,583.4201973300003,566.4581085065231,600.7105311972167,3.3493025745865452,3.3493025745865452,11.21782773613206,2.8613861317770093,true,34.25242269069361,0.10436741316400065
2025,GS,2025-01-06,2025-01-14,5,Adaptive volatility,2,202660092,10000,583.39,571.53,11.77090292325397,2.0944997453503698,2.0176730700310204,1.3370281732787297,13.090108209222006,583.8595307764572,583.7491020643995,583.300902923254,546.7668312483341,623.1332135301144,12.219102064399522,12.219102064399522,149.30645526021266,7.800088660090781,true,76.36638228178026,0.2328138867382769
2025,GS,2025-01-06,2025-01-07,1,Directional,2,202660092,10000,583.39,580.12,3.3001973300002874,0.5741103849203012,0.5656931606644419,0.4904756906661083,5.871273537546685,583.483875938421,583.4693025745865,583.4201973300003,566.4581085065231,600.7105311972167,3.3493025745865452,3.3493025745865452,11.21782773613206,2.8613861317770093,true,34.25242269069361,0.10436741316400065
2025,GS,2025-01-06,2025-01-14,5,Directional,2,202660092,10000,583.39,571.53,11.77090292325397,2.0944997453503698,2.0176730700310204,1.3370281732787297,13.090108209222006,583.8595307764572,583.7491020643995,583.300902923254,546.7668312483341,623.1332135301144,12.219102064399522,12.219102064399522,149.30645526021266,7.800088660090781,true,76.36638228178026,0.2328138867382769
2025,GS,2025-01-06,2025-01-07,1,JumpHMM,3,202660093,10000,583.39,580.12,3.5847806569689737,0.6206754500802399,0.6144741351358395,0.432833941904655,5.024150869725046,NaN,583.7409585082231,583.704780656969,569.0285619961231,598.3389557550121,3.6209585082231115,3.6209585082231115,13.111340518273341,2.525109933677567,true,29.31039375888895,0.10588926761914941
2025,GS,2025-01-06,2025-01-14,5,JumpHMM,3,202660093,10000,583.39,571.53,13.600626803751084,2.3139198671039605,2.331309553429281,1.4226232469504647,12.550542154506234,NaN,585.0291771126978,585.130626803751,548.0419730277583,621.2605809029322,13.499177112697794,13.499177112697794,182.22778271998394,8.299441760384315,true,73.21860787517392,0.24040672997472037
2025,GS,2025-01-06,2025-01-07,1,Unchanged,3,202660093,10000,583.39,580.12,3.269999999999982,0.5605169783506324,0.5605169783506714,0.5605169783506703,0.0,NaN,583.3899999999998,583.39,583.39,583.39,3.2699999999997544,3.2699999999997544,10.692899999998394,3.2699999999999747,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-14,5,Unchanged,3,202660093,10000,583.39,571.53,11.860000000000014,2.0329453710210643,2.0329453710211034,2.032945371021101,0.0,NaN,583.3899999999998,583.39,583.39,583.39,11.859999999999786,11.859999999999786,140.65959999999492,11.860000000000003,false,0.0,2.2738504497972655e-15
2025,GS,2025-01-06,2025-01-07,1,Adaptive volatility,3,202660093,10000,583.39,580.12,3.3285000044637627,0.5704496381103178,0.5705445764349343,0.4921913919372457,5.963324093787236,583.483875938421,583.4479461437718,583.4485000044638,566.1636988198894,600.9531352506348,3.3279461437717828,3.3279461437717828,11.07522553584548,2.8713953614226977,true,34.789436430745354,0.10485543367772938
2025,GS,2025-01-06,2025-01-14,5,Adaptive volatility,3,202660093,10000,583.39,571.53,11.701662970333246,2.1021848161169006,2.0058045167612137,1.3297074550354762,13.166475172000252,583.8595307764572,583.7939359987444,583.2316629703332,546.5276166919316,623.3395161978639,12.263935998744387,12.263935998744387,150.40412618129847,7.757380321931464,true,76.81189950593227,0.23348307127621493
2025,GS,2025-01-06,2025-01-07,1,Directional,3,202660093,10000,583.39,580.12,3.3285000044637627,0.5704496381103178,0.5705445764349343,0.4921913919372457,5.963324093787236,583.483875938421,583.4479461437718,583.4485000044638,566.1636988198894,600.9531352506348,3.3279461437717828,3.3279461437717828,11.07522553584548,2.8713953614226977,true,34.789436430745354,0.10485543367772938
2025,GS,2025-01-06,2025-01-14,5,Directional,3,202660093,10000,583.39,571.53,11.701662970333246,2.1021848161169006,2.0058045167612137,1.3297074550354762,13.166475172000252,583.8595307764572,583.7939359987444,583.2316629703332,546.5276166919316,623.3395161978639,12.263935998744387,12.263935998744387,150.40412618129847,7.757380321931464,true,76.81189950593227,0.23348307127621493
2025,GS,2025-01-07,2025-01-08,1,JumpHMM,1,202670091,10000,580.12,580.02,0.1989328015162073,0.05520679774962656,0.03429166405505883,0.32160285779798997,5.1454036650186215,NaN,580.3402656751051,580.2189328015162,565.2404622218188,595.0899779633248,0.3202656751051336,0.3202656751051336,0.10257010265054699,1.8656824986576996,true,29.849515741506025,0.10384212735624178
2025,GS,2025-01-07,2025-01-15,5,JumpHMM,1,202670091,10000,580.12,605.92,24.173763231334647,-4.158173213785225,4.167028068560754,2.6304141973646,12.454763858349667,NaN,581.7976055521891,581.7462367686653,545.0630151953935,617.3155912904516,-24.122394447810848,24.122394447810848,581.8899138957756,15.259558841751515,true,72.25257609505809,0.23456966975102606
2025,GS,2025-01-07,2025-01-08,1,Unchanged,1,202670091,10000,580.12,580.02,0.10000000000002274,0.017237812866366234,0.017237812866307444,0.01723781286630708,0.0,NaN,580.1200000000003,580.12,580.12,580.12,0.1000000000003638,0.1000000000003638,0.01000000000007276,0.10000000000002063,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-07,2025-01-15,5,Unchanged,1,202670091,10000,580.12,605.92,25.799999999999955,-4.447355719506242,4.447355719506302,4.4473557195063,0.0,NaN,580.1200000000003,580.12,580.12,580.12,-25.799999999999613,25.799999999999613,665.6399999999801,25.799999999999944,false,0.0,3.4107756746958986e-15
2025,GS,2025-01-07,2025-01-08,1,Adaptive volatility,1,202670091,10000,580.12,580.02,0.015007746009359835,0.03143437153635059,0.0025870071725435833,0.40565700842998254,5.758538790677108,580.2108240126963,580.2023570761567,580.0350077460093,563.7743364356057,597.1807716680818,0.18235707615667707,0.18235707615667707,0.03325410322441212,2.3532974373040147,true,33.40643523247604,0.10199918277841961
2025,GS,2025-01-07,2025-01-15,5,Adaptive volatility,1,202670091,10000,580.12,605.92,25.71344505428783,-4.380538099981591,4.432435539937915,2.719478724365759,12.957413540211721,580.5742622804861,580.5076223743868,580.2065549457121,543.6810640473986,618.8496114768749,-25.412377625613203,25.412377625613203,645.7889365867666,15.77623997579064,true,75.16854742947623,0.22903940798620354
