period,ticker,horizon,method,replicate,n_dates,median_mae,mean_mae,mse,crps,coverage,width,bias,median_mae_pct,crps_pct,width_pct,rmse
2025,GS,1,Adaptive volatility,2.0,249.0,9.129953292242144,9.112327218712586,150.64599571927258,6.743432812382075,0.9344042838018742,42.43946465847793,-1.0949785687262878,1.38260092478786,1.0272204066252808,6.389541054266402,12.2737913112271
2025,GS,1,Directional,2.0,249.0,9.129953292242144,9.112327218712586,150.64599571927258,6.743432812382075,0.9344042838018742,42.43946465847793,-1.0949785687262878,1.38260092478786,1.0272204066252808,6.389541054266402,12.2737913112271
2025,GS,1,JumpHMM,2.0,249.0,9.099927607171843,9.088275211679454,150.21966123010148,6.6623718399273075,0.8781793842034805,34.665346265578,-0.8668710079378751,1.3781847386683908,1.0156260273792561,5.053544209824383,12.256411473800116
2025,GS,1,Unchanged,2.0,249.0,9.133212851405625,9.133212851405693,150.86364056224969,9.133212851405625,0.0,0.0,-1.2210040160643192,1.3831897692042503,1.38318976920425,0.0,12.282656087436857
2025,GS,5,Adaptive volatility,2.0,245.0,22.61780449670516,22.402438681494544,816.0706038893535,16.32358417319806,0.8979591836734694,94.86359517740232,-5.775953711932309,3.4789100134627944,2.5127606323115455,14.346918533960142,28.566948850990702
2025,GS,5,Directional,2.0,245.0,22.61780449670516,22.402438681494544,816.0706038893535,16.32358417319806,0.8979591836734694,94.86359517740232,-5.775953711932309,3.4789100134627944,2.5127606323115455,14.346918533960142,28.566948850990702
2025,GS,5,JumpHMM,2.0,245.0,22.309732822865612,22.327119305045002,807.9544966294562,16.221403433149987,0.8435374149659864,84.71794688409227,-4.686185623157761,3.428188501711707,2.504053622438909,12.413201872056606,28.424537326170494
2025,GS,5,Unchanged,2.0,245.0,22.61367346938776,22.613673469387802,826.8245906122479,22.613673469387752,0.0,0.0,-6.427714285714349,3.478592442580372,3.4785924425803714,0.0,28.754557736335432
2025,LLY,1,Adaptive volatility,2.0,249.0,14.056524495673585,14.013785942335474,417.2927921272388,10.632617988551093,0.9330655957161982,67.60918993600436,-0.9241976511825162,1.7248275010484662,1.3081561008130322,8.285123057919341,20.427738582638977
2025,LLY,1,Directional,2.0,249.0,14.056524495673585,14.013785942335474,417.2927921272388,10.632617988551093,0.9330655957161982,67.60918993600436,-0.9241976511825162,1.7248275010484662,1.3081561008130322,8.285123057919341,20.427738582638977
2025,LLY,1,JumpHMM,2.0,249.0,14.033752404465034,13.99466185683425,417.1692179894587,10.66583134781312,0.7751004016064257,40.231113038878696,-0.7271216493141964,1.721804717137004,1.312088376385143,4.865341694076054,20.424720505108272
2025,LLY,1,Unchanged,2.0,249.0,14.072409638554214,14.0724096385541,417.9447730923646,14.07240963855422,0.0,0.0,-1.1912048192770563,1.726752141987195,1.7267521419871954,0.0,20.443697637471665
2025,LLY,5,Adaptive volatility,2.0,245.0,39.35433809897065,39.13096982552826,2523.538306827077,28.571748598813866,0.8435374149659864,151.37050654907924,-4.790160864997009,4.818118160851054,3.5077251077978353,18.62381592532508,50.234830675786675
2025,LLY,5,Directional,2.0,245.0,39.35433809897065,39.13096982552826,2523.538306827077,28.571748598813866,0.8435374149659864,151.37050654907924,-4.790160864997009,4.818118160851054,3.5077251077978353,18.62381592532508,50.234830675786675
2025,LLY,5,JumpHMM,2.0,245.0,39.098012993804005,38.972896667588834,2515.71813668426,29.603983440135664,0.6993197278911566,100.40507248222734,-3.843083286191524,4.7857604403900424,3.6294912981877334,12.20468413022681,50.15693224332524
2025,LLY,5,Unchanged,2.0,245.0,39.36926530612245,39.36926530612245,2536.3697155102045,39.36926530612244,0.0,0.0,-6.131551020408111,4.820110267377129,4.820110267377129,0.0,50.36238393394623
2026,GS,1,Adaptive volatility,2.0,21.0,10.596114525961932,10.633707933857757,204.51097582583694,8.719159799425938,1.0,77.20588857624053,1.8175060697624053,1.0223365839354026,0.841710284544639,7.44070939385142,14.30065688459888
2026,GS,1,Directional,2.0,21.0,10.596114525961932,10.633707933857757,204.51097582583694,8.719159799425938,1.0,77.20588857624053,1.8175060697624053,1.0223365839354026,0.841710284544639,7.44070939385142,14.30065688459888
2026,GS,1,JumpHMM,2.0,21.0,10.66695433424613,10.704487318352825,205.5413344549196,7.998270895781109,0.9047619047619048,52.3860325046615,2.143928051686993,1.0288801329743253,0.7720451784054291,5.050934869817821,14.336712581415243
2026,GS,1,Unchanged,2.0,21.0,10.594285714285748,10.59428571428577,202.46266190476737,10.594285714285755,0.047619047619047616,0.0,1.590952380952017,1.0220683869656573,1.022068386965658,0.0,14.22893748333892
2026,GS,5,Adaptive volatility,2.0,17.0,15.483271379743504,15.839841147375061,444.0927860738191,15.578141049912544,1.0,176.1813476856037,7.846897820664793,1.48197569899591,1.4945194476667412,16.929447511129542,21.073408197703667
2026,GS,5,Directional,2.0,17.0,15.483271379743504,15.839841147375061,444.0927860738191,15.578141049912544,1.0,176.1813476856037,7.846897820664793,1.48197569899591,1.4945194476667412,16.929447511129542,21.073408197703667
2026,GS,5,JumpHMM,2.0,17.0,16.252817996777523,16.265795530773445,471.13106888846795,13.025238300172681,1.0,129.0609009997463,9.029198924138932,1.554472561276637,1.2477859187684126,12.402721593696173,21.705479439529835
2026,GS,5,Unchanged,2.0,17.0,15.508235294117702,15.508235294117606,428.8995852941059,15.508235294117705,0.0,0.0,6.462941176470334,1.4843206524051826,1.4843206524051835,0.0,20.7098910015023
2026,LLY,1,Adaptive volatility,2.0,21.0,18.98232944937999,19.096298095440446,664.3521894543984,14.472579880387315,0.7619047619047619,83.93134671702788,-2.3637186803189976,1.5911614029547179,1.2156063503098196,7.035835850487357,25.775022063787503
2026,LLY,1,Directional,2.0,21.0,18.98232944937999,19.096298095440446,664.3521894543984,14.472579880387315,0.7619047619047619,83.93134671702788,-2.3637186803189976,1.5911614029547179,1.2156063503098196,7.035835850487357,25.775022063787503
2026,LLY,1,JumpHMM,2.0,21.0,19.105867233302646,19.193252899498336,662.7837101994528,14.72501745064688,0.746031746031746,58.004611733101456,-2.0024626679568978,1.6014288053938879,1.2363881127816665,4.863856022385744,25.744576119579175
2026,LLY,1,Unchanged,2.0,21.0,19.00761904761903,19.00761904761904,665.2904119047423,19.007619047619013,0.0,0.0,-2.683809523809811,1.593374888167156,1.5933748881671548,0.0,25.79322414714264
2026,LLY,5,Adaptive volatility,2.0,17.0,49.31016133468421,49.455380779393124,3404.6041298420046,33.80541983822209,0.9411764705882352,191.38394689065387,5.972410618106551,4.082660714463887,2.8013286048632775,15.880838503022515,58.34876558191096
2026,LLY,5,Directional,2.0,17.0,49.31016133468421,49.455380779393124,3404.6041298420046,33.80541983822209,0.9411764705882352,191.38394689065387,5.972410618106551,4.082660714463887,2.8013286048632775,15.880838503022515,58.34876558191096
2026,LLY,5,JumpHMM,2.0,17.0,49.438577075197706,49.56705348487723,3436.7702255469535,35.601073630007015,0.7058823529411765,147.27214096978346,7.925669194882974,4.091462342146859,2.945217750410157,12.22705378453277,58.62387091155509
2026,LLY,5,Unchanged,2.0,17.0,49.365588235294126,49.36558823529418,3383.934424999994,49.36558823529412,0.0,0.0,4.467352941176185,4.0875691558901375,4.087569155890137,0.0,58.17159465753017
