ticker,horizon,method,origin,replicate,seed,paths,origin_spot,observed,actual_return_pct,median_absolute_error,crps_pct,mean_error_pct,realized_percentile,predicted_mean,predicted_median,predicted_q05,predicted_q95,error,absolute_error,squared_error,crps,covered90,width90,mc_se
GS,1,filtered_state,2026-09-01,2.0,205040082.0,10000.0,1001.7599999999999,1004.59,0.2825027950806635,5.216203378052342,0.5334859336075275,-0.167543277865846,0.5509333333333334,1002.9116184596511,999.3737966219478,968.9649124735105,1039.29421226188,-1.678381540348899,1.678381540348899,2.8277360282274873,5.3442486885067675,1.0,70.32929978836951,0.2525222228615533
GS,1,filtered_state,2026-09-02,2.0,205050082.0,10000.0,1004.59,1037.36,3.2620272947172295,32.422734954715146,2.420852939581689,-3.2265950583073,0.9672333333333333,1004.9459487037506,1004.9372650452847,977.255378647421,1030.593704128876,-32.414051296249305,32.414051296249305,1050.685662610337,24.31964654574369,0.0,53.33832548145483,0.20040784442230375
GS,1,filtered_state,2026-09-03,2.0,205060082.0,10000.0,1037.36,1037.91,0.053019202591220095,2.1848005742673045,0.4582937148925648,-0.09638386742367537,0.5517,1036.9101523128938,1035.7251994257329,1002.8721111715937,1068.9660363183143,-0.9998476871062394,0.9998476871062394,1.0325162613691543,4.754155680809511,1.0,66.09392514672057,0.2398890162958581
GS,1,filtered_state_vol20,2026-08-04,2.0,204760082.0,10000.0,1053.13,1060.53,0.7026672870395823,6.766923018106581,0.6431843306296144,-0.6020823256292286,0.6084999999999999,1054.1892904041008,1053.7630769818934,1006.4283477622442,1102.1388954492847,-6.340709595899095,6.340709595899095,40.250668879487,6.773567141159659,1.0,95.7105476870405,0.3378406085644081
GS,1,filtered_state_vol20,2026-08-05,2.0,204770082.0,10000.0,1060.53,1032.09,-2.6816780289100834,28.36709349666633,1.7448094136341386,2.6909392440078967,0.08036666666666666,1060.628217964477,1060.4570934966662,1030.0877039425666,1100.4975943703519,28.538217964476946,28.538217964476946,814.534175179681,18.504227274414127,1.0,70.40989042778513,0.2564822871216094
GS,1,filtered_state_vol20,2026-08-06,2.0,204780082.0,10000.0,1032.09,1040.0,0.7664060304818365,0.7952549755084419,1.009241393131042,-0.46027761989286814,0.49570000000000003,1035.2495207128477,1040.7952549755084,949.6424993263457,1108.1193005107796,-4.750479287152302,4.750479287152302,22.76384856019339,10.41627949436617,1.0,158.47680118443392,0.56051351137372
GS,1,filtered_state_vol20,2026-08-07,2.0,204790082.0,10000.0,1040.0,1033.87,-0.5894230769230902,5.965497619523755,0.5543248649901497,0.6085867578086999,0.40253333333333335,1040.1993022812103,1039.8354976195235,1000.7492918536412,1080.1097174217919,6.329302281210478,6.329302281210478,40.10993507548974,5.764978595897557,1.0,79.36042556815062,0.24494604840553932
GS,1,filtered_state_vol20,2026-08-10,2.0,204820082.0,10000.0,1033.87,1033.87,0.0,6.175650541989853,0.5672235300482417,0.2598306425960721,0.3961333333333333,1036.556311064608,1040.0456505419897,998.0611185950735,1073.2052438990197,2.686311064608011,2.686311064608011,7.226238609328045,5.864353910109756,1.0,75.14412530394604,0.2764604138492958
GS,1,filtered_state_vol20,2026-08-11,2.0,204830082.0,10000.0,1033.87,1035.89,0.19538239817387107,1.6548511984544045,0.3493222905404389,0.026113512669766498,0.4181333333333333,1036.159979773439,1037.5448511984544,992.7429622831361,1066.7037074687498,0.2699797734389146,0.339389017975994,0.15114464499031996,3.611538365210435,1.0,73.9607451856137,0.24085425802497643
GS,1,filtered_state_vol20,2026-08-12,2.0,204840082.0,10000.0,1035.89,1042.395,0.6279624284431629,14.59549559585374,0.8070802591203856,-0.9394038749250296,0.6423666666666666,1032.6638092000392,1027.7995044041463,978.7243137357397,1089.1460056719986,-9.73119079996089,9.73119079996089,94.75495390684289,8.360463696202164,1.0,110.42169193625905,0.3613458819329926
GS,1,filtered_state_vol20,2026-08-13,2.0,204850082.0,10000.0,1042.395,1038.99,-0.3266516051976476,3.6941054666935997,0.40530605846231227,0.48691456052372845,0.3940666666666666,1044.0655730331712,1042.6841054666936,1018.0285623571281,1079.4410875119013,5.075573033171319,5.075573033171319,25.801914721936484,4.22489008810822,1.0,61.412525154773256,0.22520127584614427
GS,1,filtered_state_vol20,2026-08-14,2.0,204860082.0,10000.0,1038.99,1051.22,1.1771046882068203,10.9346869717621,0.6122390342609111,-0.8593336073264012,0.7820666666666667,1042.2916097532395,1040.285313028238,1012.3199313639316,1068.2483384258474,-8.928390246760577,8.928390246760577,79.72645081804514,6.36110234206744,1.0,55.928407061915586,0.19255563610303886
GS,1,filtered_state_vol20,2026-08-17,2.0,204890082.0,10000.0,1051.22,1039.98,-1.0692338425829062,12.370278715629865,0.7724796815950407,1.3318108608407944,0.214,1053.9802621313306,1052.3502787156299,1025.9780098949077,1086.8798412059562,14.0002621313306,14.0002621313306,196.04102995949987,8.120460908863388,1.0,60.90183131104868,0.1903379791021483
GS,1,filtered_state_vol20,2026-08-18,2.0,204900082.0,10000.0,1039.98,1021.44,-1.7827265908959775,18.037530141302188,1.2441667862606478,1.875855014780212,0.13743333333333332,1040.9485169827112,1039.4775301413022,1010.3800347720834,1066.6000976361945,19.508516982711246,19.508516982711246,380.5877943828364,12.939085743753486,1.0,56.22006286411113,0.16481109895669097
GS,1,filtered_state_vol20,2026-08-21,2.0,204930082.0,10000.0,1039.63,1036.36,-0.3145349787905482,3.845944094516805,0.4053797494952456,0.3981322330681554,0.3925666666666667,1040.4991021346464,1040.2059440945168,1010.7414725206148,1070.0805201017745,4.139102134646464,4.139102134646464,17.22118245625744,4.214449489677422,1.0,59.33904758115981,0.20813947997805818
GS,1,filtered_state_vol20,2026-08-24,2.0,204960082.0,10000.0,1036.36,1058.68,2.1536917673395495,21.186556262622315,1.3630068390819556,-1.9020961059709436,0.9225666666666666,1038.9674367961595,1037.4934437373777,1014.4976769357039,1061.1371082098403,-19.71256320384047,19.71256320384047,388.5907135047073,14.125657677509755,1.0,46.63943127413654,0.1497375724638178
GS,1,filtered_state_vol20,2026-08-25,2.0,204970082.0,10000.0,1058.68,1040.7,-1.6983413307137152,17.40712476642754,1.3259548582884972,2.2442155145355245,0.07433333333333333,1064.4590608092847,1058.1071247664277,1034.7443636883984,1093.452614485048,23.759060809284694,23.759060809284694,564.5113038999622,14.037618893728665,1.0,58.70825079664943,0.2383044424879471
GS,1,filtered_state_vol20,2026-08-26,2.0,204980082.0,10000.0,1040.7,1040.4,-0.0288267512251305,1.3982684829143939,0.3590802673480429,-0.05743430639083343,0.4656666666666667,1039.8022811733906,1041.7982684829146,1013.9628044625662,1065.1422857192463,-0.5977188266094041,0.5977188266094041,0.3708848874505442,3.7369483422910825,1.0,51.17948125667999,0.1809369040777112
GS,1,filtered_state_vol20,2026-08-27,2.0,204990082.0,10000.0,1040.4,1033.39,-0.6737793156478267,5.761202627581876,0.38463441406591764,0.2912049713339749,0.37273333333333336,1036.4196965217589,1039.151202627582,1004.1990927620922,1057.0358546146097,3.0296965217586753,3.0296965217586753,9.190222598645674,4.001736443941808,1.0,52.83676185251753,0.1904343378763195
GS,1,filtered_state_vol20,2026-08-28,2.0,205000082.0,10000.0,1033.39,1026.135,-0.7020582742236825,7.709492475671065,0.5068575508381227,0.7431514956681684,0.2401333333333333,1033.8146532410854,1033.8444924756711,1013.3723436030232,1056.833004044417,7.679653241085286,7.679653241085286,58.984416960955485,5.237815244606076,1.0,43.46066044139377,0.15881241617009617
GS,1,filtered_state_vol20,2026-08-31,2.0,205030082.0,10000.0,1026.135,1001.7599999999999,-2.375418439094268,24.55983085577297,1.7876093110619544,2.4038188340639337,0.04036666666666667,1026.426426392922,1026.319830855773,1006.4508644203133,1049.0378622427504,24.66642639292195,24.66642639292195,608.4329968096994,18.343284804065586,0.0,42.58699782243699,0.15619820245969637
GS,1,filtered_state_vol20,2026-09-01,2.0,205040082.0,10000.0,1001.7599999999999,1004.59,0.2825027950806635,4.90039436732017,0.47570064739346957,-0.17926514886794634,0.5514,1002.7941934447005,999.6896056326799,972.6790687959933,1035.007687831778,-1.7958065552995397,1.7958065552995397,3.233214391639828,4.7653788053288215,1.0,62.32861903578479,0.22353465006322745
GS,1,filtered_state_vol20,2026-09-02,2.0,205050082.0,10000.0,1004.59,1037.36,3.2620272947172295,32.405628694939615,2.644626197518403,-3.229590166475243,0.9842333333333334,1004.9158601466062,1004.9543713050604,986.3895536806886,1022.009555286723,-32.444139853393644,32.444139853393644,1052.6287210193484,26.567650317650124,0.0,35.62000160603444,0.13372499501965687
GS,1,filtered_state_vol20,2026-09-03,2.0,205060082.0,10000.0,1037.36,1037.91,0.053019202591220095,1.7741537727516363,0.3665930738603149,-0.08399528611588618,0.5520999999999999,1037.0386664999485,1036.1358462272485,1009.7851122669509,1062.6272928186609,-0.8713335000517569,0.8713335000517569,0.7803440382628306,3.802889910997363,1.0,52.84218055170993,0.191632354930641
GS,1,legacy_stationary,2026-08-04,2.0,204760082.0,10000.0,1053.13,1060.53,0.7026672870395823,7.01950876137433,0.45115252729261274,-0.6558654135178932,0.6991999999999999,1053.622884570619,1053.5104912386257,1027.5472877843445,1079.983769772283,-6.9071154293809895,6.9071154293809895,47.71402015876416,4.7512226106766935,1.0,52.43648198793858,0.1888958740603016
GS,1,legacy_stationary,2026-08-05,2.0,204770082.0,10000.0,1060.53,1032.09,-2.6816780289100834,28.836682974621908,1.9777094912053375,2.7484168440330925,0.03936666666666667,1061.237785156024,1060.9266829746218,1034.8687831181226,1087.5770686751973,29.147785156024156,29.147785156024156,849.6134068612682,20.974202467079962,0.0,52.70828555707461,0.1877224889805301
GS,1,legacy_stationary,2026-08-06,2.0,204780082.0,10000.0,1032.09,1040.0,0.7664060304818365,7.586852084529255,0.47579529749332705,-0.7161609010272976,0.7097333333333333,1032.6085749565873,1032.4131479154707,1006.5243099210293,1058.476768142757,-7.391425043412634,7.391425043412634,54.63883869106579,4.910635685898879,1.0,51.95245822172755,0.18664953961272723
GS,1,legacy_stationary,2026-08-07,2.0,204790082.0,10000.0,1040.0,1033.87,-0.5894230769230902,6.572088013742662,0.44299511705936023,0.6478116334512425,0.31453333333333333,1040.6072409878927,1040.4420880137425,1014.5432328984595,1066.788871897528,6.737240987892922,6.737240987892922,45.392655901147144,4.607149217417347,1.0,52.24563899906874,0.18761537904276615
GS,1,legacy_stationary,2026-08-10,2.0,204820082.0,10000.0,1033.87,1033.87,0.0,0.4142019535558272,0.3214966018404077,0.05262700216584023,0.48583333333333334,1034.4140947872918,1034.2842019535558,1008.2758104084588,1060.6240083269702,0.5440947872919727,0.5440947872919727,0.34398941001830846,3.323856917447422,1.0,52.34819791851127,0.18763213637385565
GS,1,legacy_stationary,2026-08-11,2.0,204830082.0,10000.0,1033.87,1035.89,0.19538239817387107,1.8555887014189618,0.3269712028023117,-0.17192579116924198,0.5550666666666667,1034.1125108228387,1034.034411298581,1007.9493412483351,1060.1190576874349,-1.777489177161442,1.777489177161442,3.1741224085878232,3.380457174412259,1.0,52.16971643909957,0.183564877018796
GS,1,legacy_stationary,2026-08-12,2.0,204840082.0,10000.0,1035.89,1042.395,0.6279624284431629,6.161669714807128,0.4289578013436275,-0.5916117069646707,0.6776,1036.2665534887237,1036.2333302851928,1009.7475015454497,1062.4308231441626,-6.128446511276327,6.128446511276327,37.61701810630036,4.443530968338504,1.0,52.68332159871276,0.1858785109713832
GS,1,legacy_stationary,2026-08-13,2.0,204850082.0,10000.0,1042.395,1038.99,-0.3266516051976476,3.926593512829413,0.36434798689440756,0.3859449346346484,0.37989999999999996,1043.0130707013848,1042.9165935128294,1016.505003370053,1068.9875748897014,4.023070701384843,4.023070701384843,16.20431857405816,3.79794519798796,1.0,52.48257151964825,0.18559112556587606
GS,1,legacy_stationary,2026-08-14,2.0,204860082.0,10000.0,1038.99,1051.22,1.1771046882068203,11.87408022073017,0.681633064676806,-1.128274125703809,0.7852666666666667,1039.49734466135,1039.34591977927,1012.6032309846565,1065.8307371040482,-11.722655338650005,11.722655338650005,137.43302158760432,7.082099378685547,1.0,53.227506119391705,0.18923285180368277
GS,1,legacy_stationary,2026-08-17,2.0,204890082.0,10000.0,1051.22,1039.98,-1.0692338425829062,11.545209523062718,0.674753261943982,1.1163889934968143,0.2016,1051.715704377437,1051.5252095230628,1025.0602216950135,1078.1674697755443,11.73570437743721,11.73570437743721,137.74608486334094,7.093141240207529,1.0,53.10724808053093,0.1897950604985863
GS,1,legacy_stationary,2026-08-18,2.0,204900082.0,10000.0,1039.98,1021.44,-1.7827265908959775,18.74052271889923,1.1761713310130206,1.831889411885135,0.10110000000000001,1040.491283505723,1040.1805227188993,1014.5739778090441,1066.6854363679213,19.051283505723024,19.051283505723024,362.99372184957383,12.231946608269212,1.0,52.11145855887704,0.18688995178455328
GS,1,legacy_stationary,2026-08-21,2.0,204930082.0,10000.0,1039.63,1036.36,-0.3145349787905482,3.6288789562311194,0.3572730046575767,0.36649447240264715,0.3872333333333334,1040.1701864834395,1039.988878956231,1013.5196944799486,1066.340707953579,3.8101864834396415,3.8101864834396415,14.532964390296732,3.7143173383215657,1.0,52.821013473630465,0.18857240511322695
GS,1,legacy_stationary,2026-08-24,2.0,204960082.0,10000.0,1036.36,1058.68,2.1536917673395495,21.881725958208865,1.3915624473488135,-2.094255157938289,0.9182666666666667,1036.9759772451907,1036.798274041791,1010.1532872720219,1062.942106721116,-21.704022754809255,21.704022754809255,471.0782592282099,14.421596579344161,1.0,52.78881944909423,0.18764831259260184
GS,1,legacy_stationary,2026-08-25,2.0,204970082.0,10000.0,1058.68,1040.7,-1.6983413307137152,18.287441043481675,1.1077951003745419,1.7427693725658804,0.11443333333333333,1059.1503507934804,1058.9874410434816,1031.7991044378693,1085.7495152294898,18.450350793480464,18.450350793480464,340.44237658106425,11.728005168645202,1.0,53.95041079162055,0.19129057082383402
GS,1,legacy_stationary,2026-08-26,2.0,204980082.0,10000.0,1040.7,1040.4,-0.0288267512251305,0.40343405477058997,0.31924738304045586,0.06117068281467734,0.4883,1041.0366032960526,1040.8034340547708,1014.8349198866348,1067.2726910060007,0.6366032960523474,0.6366032960523474,0.5072467671697831,3.3224075153020247,1.0,52.437771119366026,0.19070785051850206
GS,1,legacy_stationary,2026-08-27,2.0,204990082.0,10000.0,1040.4,1033.39,-0.6737793156478267,7.41555713248916,0.47584226746255287,0.7307295938891523,0.2942666666666667,1040.9925106948228,1040.8055571324892,1014.597555007314,1067.1469185805101,7.60251069482274,7.60251069482274,57.79828851581144,4.9506629506804005,1.0,52.549363573196196,0.1884184247154067
GS,1,legacy_stationary,2026-08-28,2.0,205000082.0,10000.0,1033.39,1026.135,-0.7020582742236825,7.582275732082205,0.48332717656388696,0.7457262431839182,0.28753333333333336,1033.8412604244384,1033.7172757320823,1007.6465217122436,1059.71263338031,7.706260424438294,7.706260424438294,59.40984949603243,4.994654709893552,1.0,52.06611166806662,0.18329646404880093
GS,1,legacy_stationary,2026-08-31,2.0,205030082.0,10000.0,1026.135,1001.7599999999999,-2.375418439094268,24.686529190915206,1.6837741206177557,2.423093516199661,0.056299999999999996,1026.6242106524553,1026.4465291909153,1000.4788842281741,1052.5239498345911,24.864210652455387,24.864210652455387,618.232062688358,17.277795572601008,1.0,52.045065606417175,0.18577649639340965
GS,1,legacy_stationary,2026-09-01,2.0,205040082.0,10000.0,1001.7599999999999,1004.59,0.2825027950806635,2.518942606509237,0.33718882500725295,-0.23769368409988045,0.5756,1002.208879750161,1002.0710573934908,976.9758995767853,1027.1229874258781,-2.3811202498389625,2.3811202498389625,5.681671056506906,3.3778227733926567,1.0,50.14708784909275,0.17931346412108043
GS,1,legacy_stationary,2026-09-02,2.0,205050082.0,10000.0,1004.59,1037.36,3.2620272947172295,32.39731652937375,2.3975443276871093,-3.2030299294855324,0.9756999999999999,1005.1826816313813,1004.9626834706263,979.7808292807882,1030.4840359562295,-32.17731836861871,32.17731836861871,1035.3932622705229,24.085490561511932,0.0,50.70320667544123,0.18131907468784625
GS,1,legacy_stationary,2026-09-03,2.0,205060082.0,10000.0,1037.36,1037.91,0.053019202591220095,0.05429144204435941,0.31670510889904063,-0.0015458480952321666,0.5003,1037.8939639901994,1037.8968204787122,1011.6427582794427,1063.7346156552378,-0.016036009800700367,0.0417437607129613,0.0024398762067064333,3.2853721176750876,1.0,52.09185737579537,0.18527046444451148
GS,1,rw_fixed,2026-08-04,2.0,204760082.0,10000.0,1053.13,1060.53,0.7026672870395823,7.638037596032443,0.535410908630357,-0.7075426103297247,0.6573666666666667,1053.0786565078345,1052.8919624039675,1022.2208983668814,1084.5658848729333,-7.451343492165431,7.451343492165431,55.54893892499458,5.63857290205888,1.0,62.34498650605186,0.1896406913098314
GS,1,rw_fixed,2026-08-05,2.0,204770082.0,10000.0,1060.53,1032.09,-2.6816780289100834,28.57021074810685,1.772660359786317,2.684457031929167,0.06643333333333333,1060.5594721607183,1060.6602107481067,1029.4824802730648,1091.8724468582345,28.469472160718396,28.469472160718396,810.5368089136396,18.79959491364183,1.0,62.38996658516984,0.1903680604144419
GS,1,rw_fixed,2026-08-06,2.0,204780082.0,10000.0,1032.09,1040.0,0.7664060304818365,8.007490792541603,0.5538627163705517,-0.752228211409497,0.6663,1032.2363278528637,1031.9925092074584,1002.1632975576953,1063.257845200654,-7.763672147136276,7.763672147136276,60.287056659240044,5.716361709388828,1.0,61.09454764295879,0.18630263824524218
GS,1,rw_fixed,2026-08-07,2.0,204790082.0,10000.0,1040.0,1033.87,-0.5894230769230902,6.178043580563629,0.5025921547650505,0.6238001095639462,0.37083333333333335,1040.357521139465,1040.0480435805637,1009.8026697604191,1071.6771240118912,6.4875211394650405,6.4875211394650405,42.09182470141774,5.226958409556525,1.0,61.87445425147204,0.18854099433135604
GS,1,rw_fixed,2026-08-10,2.0,204820082.0,10000.0,1033.87,1033.87,0.0,0.12026688078185536,0.4232707610951709,0.015903607979429968,0.49803333333333333,1034.0344226318168,1033.9414201790469,1003.4169395912837,1065.2388759504458,0.16442263181693298,0.16442263181693298,0.03030166271974773,4.3760694177346435,1.0,61.82193635916193,0.18668100454188816
GS,1,rw_fixed,2026-08-11,2.0,204830082.0,10000.0,1033.87,1035.89,0.19538239817387107,1.9467653084858891,0.42556078086417437,-0.17348444692928466,0.5423,1034.0963963485322,1033.9432346915144,1003.6614495376324,1065.0582330492668,-1.7936036514677955,1.7936036514677955,3.2485962171012908,4.39974524512044,1.0,61.39678351163434,0.18564486201104438
GS,1,rw_fixed,2026-08-12,2.0,204840082.0,10000.0,1035.89,1042.395,0.6279624284431629,6.312982162667292,0.5028761237838375,-0.6019556743483658,0.6363,1036.1594013649926,1036.0820178373326,1006.321237257107,1066.9142717719976,-6.235598635007288,6.235598635007288,38.891057670403626,5.209243478664395,1.0,60.593034514890405,0.18522045200683715
GS,1,rw_fixed,2026-08-13,2.0,204850082.0,10000.0,1042.395,1038.99,-0.3266516051976476,3.501919244945763,0.4430282250506837,0.34538397630506545,0.42696666666666666,1042.5902652998052,1042.4919192449458,1011.9341952486066,1073.4602143264265,3.600265299805187,3.600265299805187,12.974881590160036,4.618104066517074,1.0,61.52601907781968,0.1867214729068707
GS,1,rw_fixed,2026-08-14,2.0,204860082.0,10000.0,1038.99,1051.22,1.1771046882068203,12.22151727722697,0.7142630533928959,-1.1609167843011534,0.7410333333333333,1039.1581907027896,1038.998482722773,1008.6752819797169,1069.683071931725,-12.061809297210553,12.061809297210553,145.48979580380765,7.421121698446849,1.0,61.007789952008046,0.18584343503221487
GS,1,rw_fixed,2026-08-17,2.0,204890082.0,10000.0,1051.22,1039.98,-1.0692338425829062,11.037732493266049,0.6551059740541925,1.058084921996968,0.27896666666666664,1051.1028003170165,1051.017732493266,1020.4325338189234,1081.9939049000886,11.122800317016527,11.122800317016527,123.75147023234645,6.886605020452483,1.0,61.561371081165284,0.18756733324982297
GS,1,rw_fixed,2026-08-18,2.0,204900082.0,10000.0,1039.98,1021.44,-1.7827265908959775,18.532426897370062,1.072244917542941,1.7921037046474633,0.1598,1040.0775201075928,1039.9724268973703,1009.7812392531317,1070.9681198285032,18.63752010759269,18.63752010759269,347.35729502335215,11.151132693463078,1.0,61.18688057537156,0.1862577070218331
GS,1,rw_fixed,2026-08-21,2.0,204930082.0,10000.0,1039.63,1036.36,-0.3145349787905482,3.4117740184882828,0.4461146262627797,0.34520746057655266,0.42650000000000005,1039.948880322392,1039.7717740184883,1009.5241509241442,1070.9098196870477,3.588880322392015,3.588880322392015,12.893285664452554,4.637941489015738,1.0,61.385668762903414,0.18662841386584114
GS,1,rw_fixed,2026-08-24,2.0,204960082.0,10000.0,1036.36,1058.68,2.1536917673395495,22.514959049790075,1.3428474975309337,-2.146300003015327,0.8821333333333333,1036.4366052887506,1036.16504095021,1005.7833387187324,1067.4733429528674,-22.243394711249646,22.243394711249646,494.7705812929168,13.916734325411584,1.0,61.69000423413502,0.18723221537743015
GS,1,rw_fixed,2026-08-25,2.0,204970082.0,10000.0,1058.68,1040.7,-1.6983413307137152,17.811726395612368,1.0109728782544793,1.7054072427731122,0.1728333333333333,1058.7548053977905,1058.5117263956124,1027.5929778084226,1090.8392388381128,18.054805397790386,18.054805397790386,326.0058526875805,10.702967667504524,1.0,63.24626102969023,0.1917665862549898
