capture_ts,target_dte,actual_dte,symbol,underlying,expiration,type,strike,bid,bid_size,ask,ask_size,mid,last_price,last_size,implied_vol,delta,gamma,theta,vega,rho,und_session_date,und_open,und_high,und_low,und_close,und_volume,und_vwap
2026-04-27T23:26:21.005,2,4,BAC260501C00030000,BAC,2026-05-01,call,30.0,22.42,260.0,23.28,142.0,22.85,22.79,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00035000,BAC,2026-05-01,call,35.0,17.3,51.0,18.08,155.0,17.689999999999998,17.55,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00037000,BAC,2026-05-01,call,37.0,15.3,220.0,16.11,163.0,15.705,15.78,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00038000,BAC,2026-05-01,call,38.0,14.5,262.0,14.98,213.0,14.74,14.7,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00039000,BAC,2026-05-01,call,39.0,13.14,217.0,14.78,234.0,13.96,13.67,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00040000,BAC,2026-05-01,call,40.0,11.91,335.0,13.44,291.0,12.675,12.58,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00041000,BAC,2026-05-01,call,41.0,11.26,521.0,12.45,426.0,11.855,11.73,205.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00042000,BAC,2026-05-01,call,42.0,10.38,513.0,11.29,386.0,10.835,10.59,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00043000,BAC,2026-05-01,call,43.0,9.38,223.0,9.96,217.0,9.670000000000002,9.61,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00044000,BAC,2026-05-01,call,44.0,8.28,289.0,9.03,257.0,8.655,8.63,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00045000,BAC,2026-05-01,call,45.0,7.22,475.0,8.7,468.0,7.959999999999999,7.65,1.0,1.0968,0.9253,0.0233,-0.1109,0.0078,0.0045,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00046000,BAC,2026-05-01,call,46.0,6.43,203.0,7.08,205.0,6.755,6.67,1.0,0.5364,0.9932,0.0064,-0.0116,0.0011,0.005,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00047000,BAC,2026-05-01,call,47.0,5.22,241.0,6.12,240.0,5.67,5.72,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00047500,BAC,2026-05-01,call,47.5,4.68,209.0,5.64,187.0,5.16,5.16,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00048000,BAC,2026-05-01,call,48.0,4.33,420.0,5.14,537.0,4.734999999999999,4.73,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00048500,BAC,2026-05-01,call,48.5,4.16,26.0,4.38,111.0,4.27,4.28,1.0,0.4102,0.976,0.0249,-0.0207,0.0031,0.0052,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00049000,BAC,2026-05-01,call,49.0,3.67,56.0,4.01,301.0,3.84,3.68,1.0,0.4935,0.927,0.0509,-0.0517,0.0077,0.0049,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00049500,BAC,2026-05-01,call,49.5,3.17,50.0,3.46,187.0,3.315,3.21,1.0,0.4077,0.9347,0.0565,-0.0404,0.007,0.005,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00050000,BAC,2026-05-01,call,50.0,2.67,39.0,2.84,196.0,2.755,2.68,1.0,0.2269,0.9883,0.0244,-0.0097,0.0017,0.0054,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00050500,BAC,2026-05-01,call,50.5,2.27,54.0,2.4,476.0,2.335,2.35,1.0,0.3269,0.9017,0.096,-0.0436,0.0096,0.005,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00051000,BAC,2026-05-01,call,51.0,1.78,63.0,1.94,151.0,1.8599999999999999,1.87,1.0,0.2936,0.8673,0.1324,-0.0478,0.0118,0.0048,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00051500,BAC,2026-05-01,call,51.5,1.37,46.0,1.46,237.0,1.415,1.51,1.0,0.2715,0.8047,0.1841,-0.0558,0.0152,0.0045,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00052000,BAC,2026-05-01,call,52.0,1.04,51.0,1.08,310.0,1.06,1.08,20.0,0.2803,0.6926,0.2271,-0.0715,0.0194,0.0039,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00052500,BAC,2026-05-01,call,52.5,0.73,37.0,0.76,51.0,0.745,0.73,1.0,0.2783,0.5707,0.2556,-0.0783,0.0217,0.0032,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00053000,BAC,2026-05-01,call,53.0,0.48,78.0,0.5,88.0,0.49,0.46,7.0,0.2747,0.4406,0.2602,-0.077,0.0218,0.0025,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00054000,BAC,2026-05-01,call,54.0,0.18,39.0,0.19,915.0,0.185,0.18,9.0,0.2778,0.2147,0.1904,-0.0571,0.0161,0.0012,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00055000,BAC,2026-05-01,call,55.0,0.07,202.0,0.08,893.0,0.07500000000000001,0.07,1.0,0.3029,0.0967,0.1024,-0.0363,0.0094,0.0006,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00056000,BAC,2026-05-01,call,56.0,0.04,159.0,0.05,172.0,0.045,0.02,1.0,0.3534,0.0551,0.0571,-0.0274,0.0062,0.0003,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00057000,BAC,2026-05-01,call,57.0,0.01,20.0,0.04,7.0,0.025,0.01,2.0,0.3903,0.0303,0.0319,-0.0187,0.0038,0.0002,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00058000,BAC,2026-05-01,call,58.0,0.0,0.0,0.01,58.0,0.005,0.01,2.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00059000,BAC,2026-05-01,call,59.0,0.0,0.0,0.01,9.0,0.005,0.03,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00060000,BAC,2026-05-01,call,60.0,0.0,0.0,0.03,9.0,0.015,0.01,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00061000,BAC,2026-05-01,call,61.0,0.0,0.0,0.03,3.0,0.015,0.01,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00062000,BAC,2026-05-01,call,62.0,0.0,0.0,0.04,7.0,0.02,0.09,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00063000,BAC,2026-05-01,call,63.0,0.0,0.0,0.01,2.0,0.005,0.06,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00064000,BAC,2026-05-01,call,64.0,0.0,0.0,0.04,2.0,0.02,,,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00065000,BAC,2026-05-01,call,65.0,0.0,0.0,0.06,232.0,0.03,0.01,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
2026-04-27T23:26:21.005,2,4,BAC260501C00066000,BAC,2026-05-01,call,66.0,0.0,0.0,0.01,10.0,0.005,0.05,1.0,,,,,,,2026-04-27,52.11,52.91,52.05,52.64,1.39114e6,52.622056
