ticker,date,base_rmse,z_score,truth_needs_refit,flag_triggered,correct
BMY,options-05-01-2026,0.11814623311055589,0.7341694436889024,false,true,false
BMY,options-05-06-2026,0.11154517482913803,0.522808203554474,false,true,false
BMY,options-05-08-2026,0.11348207250866559,0.5848263040022263,false,true,false
BMY,options-05-11-2026,0.1132740402833824,0.578165258568412,false,true,false
CVX,options-04-14-2026,0.05474391617865929,NaN,false,false,true
CVX,options-04-15-2026,0.06196316024080552,NaN,false,false,true
CVX,options-04-16-2026,0.08948537941418612,NaN,false,false,true
CVX,options-04-17-2026,0.05138680827214749,NaN,false,false,true
CVX,options-04-21-2026,0.06312023272355625,0.6079773843286549,false,false,true
CVX,options-04-22-2026,0.07231847837023661,1.124028039422026,false,false,true
CVX,options-04-23-2026,0.13523747429452856,4.351334315810642,true,true,true
CVX,options-04-24-2026,0.0677259191102978,0.00042300139861901003,false,false,true
CVX,options-04-27-2026,0.06700060795430693,0.231355156811894,false,false,true
CVX,options-04-28-2026,0.05577890297321487,-3.392998782566963,false,false,true
CVX,options-04-29-2026,0.0845803880346467,4.3674593298863424,false,false,true
CVX,options-05-01-2026,0.06411576723956866,-0.36668674684124225,false,false,true
CVX,options-05-06-2026,0.10567223756777727,4.822182738915767,false,true,false
CVX,options-05-08-2026,0.09711651618886923,3.7936839465391676,false,false,true
CVX,options-05-11-2026,0.10021805449105813,1.211677821379361,false,true,false
GOOG,options-04-15-2026,0.0801865950023062,NaN,false,false,true
GOOG,options-04-16-2026,0.07844025480268059,NaN,false,false,true
GOOG,options-04-17-2026,0.07059920892689328,NaN,false,false,true
GOOG,options-04-21-2026,0.08779814789388092,NaN,false,false,true
GOOG,options-04-22-2026,0.08808287270142609,1.264154537447012,false,false,true
GOOG,options-04-23-2026,0.08604696766448154,0.40958821492681474,false,false,true
GOOG,options-04-24-2026,0.07234764729236642,-9.657270123275266,false,false,true
GOOG,options-04-27-2026,0.12415874856301645,24.67253250622855,true,true,true
GOOG,options-04-28-2026,0.13352276039752098,30.877084623729704,true,true,true
GOOG,options-04-29-2026,0.08332777553090016,-2.3818865465699206,false,false,true
GOOG,options-05-01-2026,0.08232165452636571,-0.6711342573755896,false,false,true
GOOG,options-05-06-2026,0.08997420846652528,2.588919148544875,false,false,true
GOOG,options-05-08-2026,0.10292126395587213,3.542591572640252,false,true,false
GOOG,options-05-11-2026,0.08317497611682881,0.06174353535818556,false,false,true
GS,options-04-14-2026,0.04148489837797615,NaN,false,false,true
GS,options-04-15-2026,0.041685853322129,NaN,false,false,true
GS,options-04-16-2026,0.03701550566139442,NaN,false,false,true
GS,options-04-17-2026,0.03571728003250431,NaN,false,false,true
GS,options-04-21-2026,0.06572047079364643,7.645662801081705,false,false,true
GS,options-04-22-2026,0.04127298424098261,0.434467912960484,false,false,true
GS,options-04-23-2026,0.03786475202784069,-0.3106739024359174,false,false,true
GS,options-04-24-2026,0.0341208642901037,-1.3228307745293575,false,false,true
GS,options-04-27-2026,0.04663950434993806,1.3336126417754133,false,false,true
GS,options-04-28-2026,0.04936952662125571,1.8485298433368262,false,false,true
GS,options-04-29-2026,0.06541112512574843,2.7154863932056372,false,false,true
GS,options-05-01-2026,0.05816793330862502,0.8991124936024883,false,false,true
GS,options-05-06-2026,0.08237650334838052,3.347494938899043,false,false,true
GS,options-05-08-2026,0.04560437781782551,-1.3610532711614007,false,false,true
GS,options-05-11-2026,0.04746291024156445,-0.9757454834326977,false,false,true
INTC,options-04-14-2026,0.12341510298736297,NaN,true,false,false
INTC,options-04-15-2026,0.11750828265101232,NaN,false,false,true
INTC,options-04-16-2026,0.09795219127706133,NaN,false,false,true
INTC,options-04-17-2026,0.07027367395407311,NaN,false,false,true
INTC,options-04-21-2026,0.15876646113515153,2.7038118808750427,true,true,true
INTC,options-04-22-2026,0.24082467437033697,7.05111569247334,true,true,true
INTC,options-04-23-2026,0.6857806616844312,30.624122992790948,true,true,true
INTC,options-04-24-2026,0.10373233886703945,-0.21180180447806726,false,false,true
INTC,options-04-27-2026,0.09160799936071605,-0.6369807518022673,false,false,true
INTC,options-04-28-2026,0.1701851831611994,8.389741138580572,true,true,true
INTC,options-04-29-2026,0.09658902073007884,0.2012651450074983,false,false,true
INTC,options-05-01-2026,0.07806175793644153,-1.7842854208868355,false,false,true
INTC,options-05-06-2026,0.20367925123529407,12.1922018614925,true,true,true
INTC,options-05-08-2026,0.1509225240439335,6.322368709386905,true,true,true
INTC,options-05-11-2026,0.15887917511950644,7.20764375864703,true,true,true
IWM,options-04-14-2026,0.04392058626901504,NaN,false,false,true
IWM,options-04-15-2026,0.05745367328990925,NaN,false,false,true
IWM,options-04-16-2026,0.044362138192987226,NaN,false,false,true
IWM,options-04-17-2026,0.044945039280975034,NaN,false,false,true
IWM,options-04-21-2026,0.09531961987737025,66.71612933845385,false,false,true
IWM,options-04-22-2026,0.08579564937988618,3.5648806395260317,false,false,true
IWM,options-04-23-2026,0.07251063822330756,0.23247183802349228,false,false,true
IWM,options-04-24-2026,0.04455339415809472,-2.046317697887142,false,false,true
IWM,options-04-27-2026,0.053430704782994116,-1.52129083993169,false,false,true
IWM,options-04-28-2026,0.04759884078472045,-0.741715295802053,false,false,true
IWM,options-04-29-2026,0.045714646617245995,-0.7294192758379044,false,false,true
IWM,options-05-01-2026,0.04779914278813769,0.5060260266481302,false,false,true
IWM,options-05-06-2026,0.05409800988665008,4.141124017010058,false,false,true
IWM,options-05-08-2026,0.05103738903576732,2.1604434947726534,false,false,true
IWM,options-05-11-2026,0.05922440213233102,2.4852407825706817,false,false,true
JNJ,options-04-14-2026,0.06838884335879977,NaN,false,false,true
JNJ,options-04-15-2026,0.06253825030522837,NaN,false,false,true
JNJ,options-04-16-2026,0.06360557218227836,NaN,false,false,true
JNJ,options-04-17-2026,0.06851452796413281,NaN,false,false,true
JNJ,options-04-21-2026,0.06642686023740692,0.11806853904037998,false,false,true
JNJ,options-04-22-2026,0.055989488354401165,-3.131424664851524,false,false,true
JNJ,options-04-23-2026,0.11847242500958255,14.68977129733086,false,true,false
JNJ,options-04-24-2026,0.0505266065459841,-3.981746123206412,false,false,true
JNJ,options-04-27-2026,0.07057634250815623,1.0089777101346598,false,false,true
JNJ,options-04-28-2026,0.06710961956260379,0.5457613078171745,false,false,true
JNJ,options-04-29-2026,0.07693756625587188,1.4230720334741966,false,false,true
JNJ,options-05-01-2026,0.09595544635845844,3.7214502475012905,false,false,true
JNJ,options-05-06-2026,0.07319335652540741,-0.0773593016336518,false,false,true
JNJ,options-05-08-2026,0.06383311965910132,-1.541748432639627,false,false,true
JNJ,options-05-11-2026,0.06781342358231399,-0.7465301877449745,false,false,true
JPM,options-04-14-2026,0.05444016529898277,NaN,false,false,true
JPM,options-04-15-2026,0.06906979665170888,NaN,false,false,true
JPM,options-04-16-2026,0.070851930154804,NaN,false,false,true
JPM,options-04-17-2026,0.0461026258274824,NaN,false,false,true
JPM,options-04-21-2026,0.07085959401831309,0.7483628263066792,false,false,true
JPM,options-04-22-2026,0.05090207935794398,-14.36472526475226,false,false,true
JPM,options-04-23-2026,0.07390346610632181,0.8804931835191071,false,false,true
JPM,options-04-24-2026,0.04712886821785973,-0.8065231683010553,false,false,true
JPM,options-04-27-2026,0.059493934982488145,-0.08133878143870991,false,false,true
JPM,options-04-28-2026,0.05297507211759927,-0.24251371714315273,false,false,true
JPM,options-04-29-2026,0.07154787013342855,1.6706297593988177,false,false,true
JPM,options-05-01-2026,0.1269060593806912,7.709996601387286,true,true,true
JPM,options-05-06-2026,0.07674601606055866,2.2377276103040358,false,false,true
JPM,options-05-08-2026,0.05077213596275652,-1.1532413668963912,false,false,true
JPM,options-05-11-2026,0.05500578449245197,-0.47111630784788994,false,false,true
LLY,options-04-14-2026,0.08019523668531886,NaN,false,false,true
LLY,options-04-15-2026,0.08231582262850426,NaN,false,false,true
LLY,options-04-16-2026,0.08754649286859312,NaN,false,false,true
LLY,options-04-17-2026,0.07990061559148955,NaN,false,false,true
LLY,options-04-21-2026,0.083232655929586,1.1042973797274385,false,false,true
LLY,options-04-22-2026,0.08543205888227526,1.076022245132009,false,false,true
LLY,options-04-23-2026,0.22833594210577507,45.031413372757335,true,true,true
LLY,options-04-24-2026,0.08818381789477539,1.204391610969378,false,false,true
LLY,options-04-27-2026,0.14392878636209194,16.237497747539926,true,true,true
LLY,options-04-28-2026,0.15658470518615086,19.685698537387072,true,true,true
LLY,options-04-29-2026,0.08946264226397617,1.397784905669933,false,false,true
LLY,options-05-01-2026,0.08653652273005659,-0.09083913482378451,false,false,true
LLY,options-05-06-2026,0.12675497176991943,19.31232308773969,true,true,true
LLY,options-05-08-2026,0.1289660205070934,20.396234822162445,true,true,true
LLY,options-05-11-2026,0.09697675427772899,4.714291471651219,false,false,true
META,options-04-15-2026,0.09122412703752573,NaN,false,false,true
META,options-04-16-2026,0.10513766668155526,NaN,false,false,true
META,options-04-17-2026,0.10358698865494008,NaN,false,false,true
META,options-04-21-2026,0.10946389335818468,NaN,false,false,true
META,options-04-22-2026,0.12229494667759393,4.116243643814948,true,true,true
META,options-04-23-2026,0.14360601650403815,9.00797505629174,true,true,true
META,options-04-24-2026,0.11552683290086942,2.562694477374799,false,true,false
META,options-04-27-2026,0.20730113107471249,23.628517117490706,true,true,true
META,options-04-28-2026,0.23447695934361446,29.866442002805737,true,true,true
META,options-04-29-2026,0.09701656409138061,-1.6861425883462569,false,false,true
META,options-05-01-2026,0.12345959784167478,4.383577040510149,true,true,true
META,options-05-06-2026,0.11958573585317715,3.4943728601916497,false,true,false
META,options-05-08-2026,0.13714658474325928,7.525280592415338,true,true,true
META,options-05-11-2026,0.09956123069014668,-1.1020411970581323,false,false,true
MRNA,options-04-14-2026,0.10921042522576303,NaN,false,false,true
MRNA,options-04-15-2026,0.12439862532560879,NaN,true,false,false
MRNA,options-04-16-2026,0.12230557487775061,NaN,true,false,false
MRNA,options-04-17-2026,0.12114465985511466,NaN,true,false,false
MRNA,options-04-21-2026,0.11721793739419287,-1.8685208986634017,false,false,true
MRNA,options-04-22-2026,0.09844939717514531,-9.649308409411024,false,false,true
MRNA,options-04-23-2026,0.08755387797207435,-8.385976023325652,false,false,true
MRNA,options-04-24-2026,0.07321568366414204,-2.057654973464194,false,false,true
MRNA,options-04-27-2026,0.10425386987192173,0.6015386285007971,false,true,false
MRNA,options-04-28-2026,0.1488844145295148,2.987464897246581,true,true,true
MRNA,options-04-29-2026,0.19497468734166828,5.451427492367354,true,true,true
MRNA,options-05-01-2026,0.12805588276975438,1.873982159218568,true,true,true
MRNA,options-05-06-2026,0.16594126394722242,3.8993154112829598,true,true,true
MRNA,options-05-08-2026,0.2545212363356682,8.634755783517189,true,true,true
MRNA,options-05-11-2026,0.17408418694533723,4.334631942475481,true,true,true
MSFT,options-04-14-2026,0.11487362640680851,NaN,false,false,true
MSFT,options-04-15-2026,0.07861109756642905,NaN,false,false,true
MSFT,options-04-16-2026,0.09251721485070558,NaN,false,false,true
MSFT,options-04-17-2026,0.09235669447901615,NaN,false,false,true
MSFT,options-04-21-2026,0.09420236049685947,0.17125555553245858,false,false,true
MSFT,options-04-22-2026,0.21100450434175785,86.66000875315258,true,true,true
MSFT,options-04-23-2026,0.15426044786742601,45.186262823888846,true,true,true
MSFT,options-04-24-2026,0.10715012563439248,10.753730919469984,false,true,false
MSFT,options-04-27-2026,0.20185351047127165,79.97162553972346,true,true,true
MSFT,options-04-28-2026,0.25306767793147045,117.40362284826735,true,true,true
MSFT,options-04-29-2026,0.10741816958799001,10.949641954388822,false,true,false
MSFT,options-05-01-2026,0.08980771096880899,-1.9216917473198263,false,false,true
MSFT,options-05-06-2026,0.11368498384423442,15.53000293663439,false,true,false
MSFT,options-05-08-2026,0.12727819816355346,25.465167111872454,true,true,true
MSFT,options-05-11-2026,0.10714231170267277,10.748019783555714,false,true,false
MU,options-04-14-2026,0.14310137255523186,NaN,true,false,false
MU,options-04-15-2026,0.09870261835271867,NaN,false,false,true
MU,options-04-16-2026,0.1100322238167731,NaN,false,false,true
MU,options-04-17-2026,0.12914635930762544,NaN,true,false,false
MU,options-04-21-2026,0.1271415945845488,0.33464734895012266,true,true,true
MU,options-04-22-2026,0.12185990391783529,0.10061227721641308,true,true,true
MU,options-04-23-2026,0.2146692123868034,4.21305174702096,true,true,true
MU,options-04-24-2026,0.05238648719715564,-2.977798991410064,false,false,true
MU,options-04-27-2026,0.061111924606594016,-1.916678552369793,false,false,true
MU,options-04-28-2026,0.31273633973074877,5.315924713979793,true,true,true
MU,options-04-29-2026,0.25046001288784675,3.85858165782785,true,true,true
MU,options-05-01-2026,0.2815928459281992,4.587128448394813,true,true,true
MU,options-05-06-2026,0.1511995251964556,1.5357635049169631,true,true,true
MU,options-05-08-2026,0.13861223777971976,1.2412054145073732,true,true,true
MU,options-05-11-2026,0.23278803582809113,3.4450355422793435,true,true,true
NVDA,options-04-14-2026,0.07158336288239793,NaN,false,false,true
NVDA,options-04-15-2026,0.09651426321791186,NaN,false,false,true
NVDA,options-04-16-2026,0.07084228364731761,NaN,false,false,true
NVDA,options-04-17-2026,0.08282503350664835,NaN,false,false,true
NVDA,options-04-21-2026,0.07856668711139987,0.1533848565831532,false,false,true
NVDA,options-04-22-2026,0.06368577564950095,-1.9149435739625362,false,false,true
NVDA,options-04-23-2026,0.10334467618055786,3.22422553617994,false,true,false
NVDA,options-04-24-2026,0.0701731597991767,-0.5101228462401386,false,false,true
NVDA,options-04-27-2026,0.17579634193318117,10.814395339679086,true,true,true
NVDA,options-04-28-2026,0.10671967368507802,3.4492294352390362,false,true,false
NVDA,options-04-29-2026,0.08583837747950428,1.2228016882981816,false,false,true
NVDA,options-05-01-2026,0.0917103192643987,1.5719382201631833,false,false,true
NVDA,options-05-06-2026,0.09034036659515829,0.7725784225623973,false,false,true
NVDA,options-05-08-2026,0.0852061432451423,-0.6623741341547703,false,false,true
NVDA,options-05-11-2026,0.11328003977757861,6.618672955000704,false,true,false
OXY,options-04-14-2026,0.08268483132790772,NaN,false,false,true
OXY,options-04-15-2026,0.07317166705614547,NaN,false,false,true
OXY,options-04-16-2026,0.0988976434254446,NaN,false,false,true
OXY,options-04-17-2026,0.0685160917559798,NaN,false,false,true
OXY,options-04-21-2026,0.09302548768197112,1.4373823166680437,false,false,true
OXY,options-04-22-2026,0.0712799420127973,-0.6504901517354708,false,false,true
OXY,options-04-23-2026,0.07256338488149211,-0.5277906049660933,false,false,true
OXY,options-04-24-2026,0.059780420754801784,-4.046732347072804,false,false,true
OXY,options-04-27-2026,0.07166486113202301,-0.027100254189108046,false,false,true
OXY,options-04-28-2026,0.07540330842853245,4.131637512644357,false,false,true
OXY,options-04-29-2026,0.1066276502333931,12.453862978378783,false,true,false
OXY,options-05-01-2026,0.10626286792172972,12.322234909866387,false,true,false
OXY,options-05-06-2026,0.13652189106406876,23.240902410864617,true,true,true
OXY,options-05-08-2026,0.09517719450528436,8.322079931649023,false,false,true
OXY,options-05-11-2026,0.07601120676918441,0.21389078978314918,false,false,true
PFE,options-04-15-2026,0.1413483638783779,NaN,true,false,false
PFE,options-04-16-2026,0.13332735269280238,NaN,true,false,false
PFE,options-04-17-2026,0.19507487345814062,NaN,true,false,false
PFE,options-04-21-2026,0.18373086765201277,NaN,true,false,false
PFE,options-04-22-2026,0.1601955264823011,-0.0627363612232112,true,false,false
PFE,options-04-23-2026,0.16759050921677315,-0.16911655778431875,true,false,false
PFE,options-04-24-2026,0.16291790950044,-0.7303813086054013,true,false,false
PFE,options-04-27-2026,0.13598839810589955,-5.338624839925683,true,false,false
PFE,options-04-28-2026,0.17393159440439118,2.2574061603520894,true,true,true
PFE,options-04-29-2026,0.19130636148519886,5.426884782508619,true,true,true
PFE,options-05-01-2026,0.20892925756986477,8.641626720691661,true,true,true
PFE,options-05-06-2026,0.2657035929100757,18.99831474482716,true,true,true
PFE,options-05-08-2026,0.18322196996001572,3.952142359025134,true,true,true
PFE,options-05-11-2026,0.11924884669811348,-7.717737624295956,false,false,true
QCOM,options-04-15-2026,0.18505208275851165,NaN,true,false,false
QCOM,options-04-16-2026,0.17602818264245415,NaN,true,false,false
QCOM,options-04-17-2026,0.17673754043856404,NaN,true,false,false
QCOM,options-04-21-2026,0.13946464427684058,NaN,true,false,false
QCOM,options-04-22-2026,0.14124354000810335,-5.252972077053413,true,false,false
QCOM,options-04-23-2026,0.5397392266228872,14.484177335957375,true,true,true
QCOM,options-04-24-2026,0.06701337678246345,-3.4821952124269995,false,false,true
QCOM,options-04-27-2026,0.1809296666367853,1.4685121294638406,true,true,true
QCOM,options-04-28-2026,0.22911487792192392,3.212432409456945,true,true,true
QCOM,options-04-29-2026,0.19000620253027348,1.7970103262045756,true,true,true
QCOM,options-05-01-2026,0.10976235168972136,-1.107176977187841,false,false,true
QCOM,options-05-06-2026,0.10038890209450442,-1.038033629085973,false,false,true
QCOM,options-05-08-2026,0.19714225214179984,3.039952923750592,true,true,true
QCOM,options-05-11-2026,0.3276283333879722,7.348479961830634,true,true,true
QQQ,options-04-14-2026,0.04527563736967571,NaN,false,false,true
QQQ,options-04-15-2026,0.05642847471107058,NaN,false,false,true
QQQ,options-04-16-2026,0.06462292128306715,NaN,false,false,true
QQQ,options-04-17-2026,0.04854843660475186,NaN,false,false,true
QQQ,options-04-21-2026,0.07012930786382261,2.133733585088117,false,false,true
QQQ,options-04-22-2026,0.04979822890110545,-1.0562246393526338,false,false,true
QQQ,options-04-23-2026,0.12887100827219888,6.013791541980764,true,true,true
QQQ,options-04-24-2026,0.04505074567132934,-1.0204610281754667,false,false,true
QQQ,options-04-27-2026,0.053216549332647155,1.148866500245145,false,false,true
QQQ,options-04-28-2026,0.05306093292895252,0.2566436787235582,false,false,true
QQQ,options-04-29-2026,0.04581547977446767,-2.2155087083909146,false,false,true
QQQ,options-05-01-2026,0.051334069597191896,0.3455560659865842,false,false,true
QQQ,options-05-06-2026,0.08757449131290003,25.35108605664078,false,false,true
QQQ,options-05-08-2026,0.04429866066484675,-1.4706312719126118,false,false,true
QQQ,options-05-11-2026,0.05055572163728134,0.37983020649292265,false,false,true
SPY,options-04-14-2026,0.04267960731426733,NaN,false,false,true
SPY,options-04-15-2026,0.0597601236709139,NaN,false,false,true
SPY,options-04-16-2026,0.052001494119923344,NaN,false,false,true
SPY,options-04-17-2026,0.04566086213544881,NaN,false,false,true
SPY,options-04-21-2026,0.07140225871017296,3.266288381672243,false,false,true
SPY,options-04-22-2026,0.08241002833227858,2.5382483077258087,false,false,true
SPY,options-04-23-2026,0.07433429292032978,0.6620035690711851,false,false,true
SPY,options-04-24-2026,0.05086245380312538,-2.6967722093417965,false,false,true
SPY,options-04-27-2026,0.05680612758297444,-1.9683861366898392,false,false,true
SPY,options-04-28-2026,0.05161265659134049,-0.8021732699998321,false,false,true
SPY,options-04-29-2026,0.050604977579567105,-0.8180611415570722,false,false,true
SPY,options-05-01-2026,0.04195548873019842,-12.425917356052452,false,false,true
SPY,options-05-06-2026,0.06301703315290014,2.5904813445667205,false,false,true
SPY,options-05-08-2026,0.05704975633345837,0.8298724187066232,false,false,true
SPY,options-05-11-2026,0.05727841257247313,0.37507056985766285,false,false,true
TGT,options-04-14-2026,0.07953146285657275,NaN,false,false,true
TGT,options-04-15-2026,0.07976038062225747,NaN,false,false,true
TGT,options-04-16-2026,0.09373575587955765,NaN,false,false,true
TGT,options-04-17-2026,0.07947512589210103,NaN,false,false,true
TGT,options-04-21-2026,0.07337976765024774,-29.6329040943978,false,false,true
TGT,options-04-22-2026,0.07473126830919113,-1.0330947694830435,false,false,true
TGT,options-04-23-2026,0.05974627764754581,-3.8413104922069854,false,false,true
TGT,options-04-24-2026,0.07430540510274068,0.05530324837438193,false,false,true
TGT,options-04-27-2026,0.07180410478468456,-2.0346819484552556,false,false,true
TGT,options-04-28-2026,0.1005689490457094,12.679899514237464,false,true,false
TGT,options-04-29-2026,0.09346413748052221,9.405651452302486,false,false,true
TGT,options-05-01-2026,0.05881586509902176,-1.319309780755068,false,false,true
TGT,options-05-06-2026,0.1190307674593142,4.004043450213264,false,true,false
TGT,options-05-08-2026,0.1303156255401829,4.986839904559003,true,true,true
TGT,options-05-11-2026,0.16732210258140484,8.209727969549201,true,true,true
UNH,options-04-15-2026,0.10065516225564534,NaN,false,false,true
UNH,options-04-16-2026,0.10545886412591089,NaN,false,false,true
UNH,options-04-17-2026,0.09727252177889502,NaN,false,false,true
UNH,options-04-21-2026,0.10305417135376148,NaN,false,false,true
UNH,options-04-22-2026,0.07776220864155158,-6.765673991847489,false,false,true
UNH,options-04-23-2026,0.08591064588741196,-2.348622742125884,false,false,true
