capture_ts,target_dte,actual_dte,symbol,underlying,expiration,type,strike,bid,bid_size,ask,ask_size,mid,last_price,last_size,implied_vol,delta,gamma,theta,vega,rho,und_session_date,und_open,und_high,und_low,und_close,und_volume,und_vwap
2026-05-15T20:34:46.211,2,0,WMT260515C00047500,WMT,2026-05-15,call,47.5,81.16,114.0,84.89,25.0,83.025,83.85,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00050000,WMT,2026-05-15,call,50.0,80.71,120.0,80.99,22.0,80.85,80.89,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00055000,WMT,2026-05-15,call,55.0,76.62,102.0,78.48,20.0,77.55000000000001,76.47,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00060000,WMT,2026-05-15,call,60.0,71.12,106.0,73.6,26.0,72.36,70.85,10.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00065000,WMT,2026-05-15,call,65.0,65.47,135.0,67.77,12.0,66.62,67.42,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00070000,WMT,2026-05-15,call,70.0,60.33,109.0,62.16,34.0,61.245,61.0,5.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00075000,WMT,2026-05-15,call,75.0,56.42,106.0,57.97,24.0,57.195,55.22,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00080000,WMT,2026-05-15,call,80.0,50.8,106.0,53.23,12.0,52.015,51.7,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00085000,WMT,2026-05-15,call,85.0,44.22,110.0,47.62,20.0,45.92,46.72,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00087500,WMT,2026-05-15,call,87.5,42.78,142.0,45.37,27.0,44.075,42.25,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00090000,WMT,2026-05-15,call,90.0,40.7,130.0,41.74,20.0,41.22,42.1,6.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00092500,WMT,2026-05-15,call,92.5,38.16,126.0,39.41,19.0,38.785,39.27,3.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00095000,WMT,2026-05-15,call,95.0,35.07,105.0,37.66,20.0,36.364999999999995,36.78,3.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00097500,WMT,2026-05-15,call,97.5,33.33,106.0,34.67,20.0,34.0,32.84,20.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00100000,WMT,2026-05-15,call,100.0,29.94,141.0,32.45,20.0,31.195,30.8,3.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00105000,WMT,2026-05-15,call,105.0,25.47,129.0,27.21,27.0,26.34,26.07,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00110000,WMT,2026-05-15,call,110.0,20.75,532.0,22.37,126.0,21.560000000000002,21.3,8.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00111000,WMT,2026-05-15,call,111.0,18.94,131.0,21.97,12.0,20.455,20.94,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00112000,WMT,2026-05-15,call,112.0,18.7,105.0,20.18,17.0,19.439999999999998,20.89,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00113000,WMT,2026-05-15,call,113.0,17.77,106.0,19.52,17.0,18.645,19.35,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00114000,WMT,2026-05-15,call,114.0,16.25,105.0,18.24,20.0,17.244999999999997,18.36,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00115000,WMT,2026-05-15,call,115.0,15.1,390.0,17.73,163.0,16.415,16.27,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00116000,WMT,2026-05-15,call,116.0,14.19,106.0,16.07,20.0,15.129999999999999,16.01,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00117000,WMT,2026-05-15,call,117.0,13.47,111.0,15.2,18.0,14.335,15.02,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00118000,WMT,2026-05-15,call,118.0,12.68,105.0,14.42,20.0,13.55,14.55,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00119000,WMT,2026-05-15,call,119.0,11.4,415.0,13.11,60.0,12.254999999999999,12.09,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00120000,WMT,2026-05-15,call,120.0,10.22,493.0,12.38,128.0,11.3,11.27,7.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00121000,WMT,2026-05-15,call,121.0,9.27,105.0,11.24,20.0,10.254999999999999,10.21,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00122000,WMT,2026-05-15,call,122.0,8.31,106.0,10.07,20.0,9.190000000000001,9.14,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00123000,WMT,2026-05-15,call,123.0,7.32,119.0,9.19,33.0,8.254999999999999,8.17,10.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00124000,WMT,2026-05-15,call,124.0,6.42,139.0,8.62,17.0,7.52,7.19,10.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00125000,WMT,2026-05-15,call,125.0,5.27,505.0,7.4,204.0,6.335,6.46,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00126000,WMT,2026-05-15,call,126.0,5.26,230.0,5.56,54.0,5.41,5.33,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00127000,WMT,2026-05-15,call,127.0,4.32,110.0,4.58,35.0,4.45,4.45,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00128000,WMT,2026-05-15,call,128.0,3.27,171.0,4.23,360.0,3.75,3.4,4.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00129000,WMT,2026-05-15,call,129.0,2.17,1127.0,2.67,55.0,2.42,2.21,3.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00130000,WMT,2026-05-15,call,130.0,1.21,247.0,1.83,86.0,1.52,1.51,10.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00131000,WMT,2026-05-15,call,131.0,0.36,31.0,0.6,54.0,0.48,0.45,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00132000,WMT,2026-05-15,call,132.0,0.0,0.0,0.01,3.0,0.005,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00133000,WMT,2026-05-15,call,133.0,0.0,0.0,0.03,38.0,0.015,0.01,10.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00134000,WMT,2026-05-15,call,134.0,0.0,0.0,0.03,72.0,0.015,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00135000,WMT,2026-05-15,call,135.0,0.0,0.0,0.03,171.0,0.015,0.01,4.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00136000,WMT,2026-05-15,call,136.0,0.0,0.0,0.01,203.0,0.005,0.01,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00137000,WMT,2026-05-15,call,137.0,0.0,0.0,0.01,800.0,0.005,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00138000,WMT,2026-05-15,call,138.0,0.0,0.0,0.01,16.0,0.005,0.01,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00139000,WMT,2026-05-15,call,139.0,0.0,0.0,0.06,7.0,0.03,0.01,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00140000,WMT,2026-05-15,call,140.0,0.0,0.0,0.01,173.0,0.005,0.01,385.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00141000,WMT,2026-05-15,call,141.0,0.0,0.0,0.12,1.0,0.06,0.03,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00142000,WMT,2026-05-15,call,142.0,0.0,0.0,2.17,7.0,1.085,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00143000,WMT,2026-05-15,call,143.0,0.0,0.0,2.11,7.0,1.055,0.14,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00144000,WMT,2026-05-15,call,144.0,0.0,0.0,2.15,9.0,1.075,0.08,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00145000,WMT,2026-05-15,call,145.0,0.0,0.0,0.01,5.0,0.005,0.01,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00150000,WMT,2026-05-15,call,150.0,0.0,0.0,0.03,235.0,0.015,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00155000,WMT,2026-05-15,call,155.0,0.0,0.0,2.17,7.0,1.085,0.1,6.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00160000,WMT,2026-05-15,call,160.0,0.0,0.0,0.03,1.0,0.015,0.01,3.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00165000,WMT,2026-05-15,call,165.0,0.0,0.0,2.11,7.0,1.055,0.03,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00170000,WMT,2026-05-15,call,170.0,0.0,0.0,2.16,7.0,1.08,0.02,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00175000,WMT,2026-05-15,call,175.0,0.0,0.0,2.11,10.0,1.055,0.01,1.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
2026-05-15T20:34:46.211,2,0,WMT260515C00180000,WMT,2026-05-15,call,180.0,0.0,0.0,0.46,2.0,0.23,0.05,2.0,,,,,,,2026-05-15,133.695,133.915,130.8,131.5,421512.0,131.58531
