ticker,origin,endpoint,horizon,method,replicate,seed,paths,origin_spot,observed,actual_return_pct,median_absolute_error,crps_pct,mean_error_pct,realized_percentile,predicted_mean,predicted_median,predicted_q05,predicted_q95,error,absolute_error,squared_error,crps,covered90,width90,mc_se
GS,2026-08-04,2026-08-05,1,legacy_stationary,2,204760082,10000,1053.13,1060.53,0.7026672870395823,6.935101028030886,0.4491708056444352,-0.6554665427157481,0.6909,1053.6270851986976,1053.594898971969,1027.2056923906525,1079.8949880019363,-6.902914801302359,6.902914801302359,47.65023275403918,4.730352505483241,true,52.6892956112838,0.18749420839744949
GS,2026-08-04,2026-08-11,5,legacy_stationary,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,21.353248779573278,1.2882585043228967,2.0770390809500245,0.2655,1055.743921673209,1055.2232487795732,988.870222310338,1121.1658352466418,21.873921673208997,21.873921673208997,478.4684493656823,13.567036786575724,true,132.29561293630377,0.4249208648623096
GS,2026-08-04,2026-08-05,1,stationary_transition,2,204760082,10000,1053.13,1060.53,0.7026672870395823,6.715168638949081,0.4413133925575556,-0.6225771159863398,0.6805,1053.973453618413,1053.814831361051,1027.165774024558,1080.4927486320562,-6.556546381586941,6.556546381586941,42.988300453900806,4.647603731041386,true,53.32697460749819,0.18738106195919366
GS,2026-08-04,2026-08-11,5,stationary_transition,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,21.85498579232717,1.3221663541838322,2.0986282930846967,0.2623,1055.9712841429628,1055.724985792327,988.3299726573712,1121.1789522183751,22.101284142962868,22.101284142962868,488.4667607679819,13.924130525816196,true,132.84897956100394,0.42299694908100455
GS,2026-08-04,2026-08-05,1,filtered_state,2,204760082,10000,1053.13,1060.53,0.7026672870395823,6.711899170759125,0.441770985045997,-0.628928274260004,0.6823,1053.9065676652856,1053.8181008292408,1027.3194435429104,1080.4359998920934,-6.62343233471438,6.62343233471438,43.86985589253998,4.652422774814909,true,53.11655634918293,0.18699992411018174
GS,2026-08-04,2026-08-11,5,filtered_state,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,22.049640349596075,1.3271307022003076,2.0903843381173792,0.2621,1055.8844645800154,1055.919640349596,988.1819483069028,1120.7905363341852,22.014464580015556,22.014464580015556,484.6366507447595,13.976411564082099,true,132.6085880272824,0.4235070586489722
GS,2026-08-04,2026-08-05,1,filtered_state_vol20,2,204760082,10000,1053.13,1060.53,0.7026672870395823,6.496917489941325,0.6404591245658272,-0.5793154632594337,0.6062,1054.429055061776,1054.0330825100586,1006.9160842995052,1102.320842695811,-6.100944938224075,6.100944938224075,37.22152913924196,6.7448671785400975,true,95.40475839630585,0.33628960891485177
GS,2026-08-04,2026-08-11,5,filtered_state_vol20,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,22.60540300296134,1.759515033790669,2.255809899145028,0.3541,1057.626610790866,1056.4754030029612,937.8932606680512,1175.8640494901035,23.756610790866034,23.756610790866034,564.3765562686925,18.529980675359674,true,237.97078882205233,0.7607786010460587
GS,2026-08-04,2026-08-05,1,rw_fixed,2,204760082,10000,1053.13,1060.53,0.7026672870395823,7.462285767465801,0.5292278556143529,-0.6875189206133739,0.6584,1053.2895319913443,1053.0677142325342,1022.6290398584543,1084.8834222755017,-7.2404680086556255,7.2404680086556255,52.42437698436556,5.573457315831435,true,62.254382417047395,0.1897434925234912
GS,2026-08-04,2026-08-11,5,rw_fixed,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,18.456290721905816,1.2484095286817696,1.8576508810684915,0.3276,1053.4334787237965,1052.3262907219057,984.5765981767131,1126.2103509603087,19.563478723796607,19.563478723796607,382.7296997764425,13.147375269406322,true,141.63375278359558,0.42712685340434464
GS,2026-08-04,2026-08-05,1,rw_vol20,2,204760082,10000,1053.13,1060.53,0.7026672870395823,7.511845380141722,0.8112782283143437,-0.6522760707251379,0.5914,1053.6606850163723,1053.0181546198583,998.9910925820865,1110.8329968484761,-6.869314983627646,6.869314983627646,47.18748834429129,8.543814405846849,true,111.84190426638963,0.3409763248428652
GS,2026-08-04,2026-08-11,5,rw_vol20,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,17.81719866018284,1.8567014062694027,1.9980668044594543,0.41,1054.9122409378037,1051.6871986601827,933.2296799630465,1187.968516571463,21.042240937803854,21.042240937803854,442.7759036845884,19.553479519844963,true,254.73883660841648,0.7686391612381266
GS,2026-08-04,2026-08-05,1,unchanged,2,204760082,10000,1053.13,1060.53,0.7026672870395823,7.399999999999864,0.702667287039572,-0.7026672870395737,1.0,1053.13,1053.13,1053.13,1053.13,-7.399999999999864,7.399999999999864,54.75999999999798,7.399999999999846,false,0.0,0.0
GS,2026-08-04,2026-08-11,5,unchanged,2,204760082,10000,1053.13,1033.87,-1.8288340470787312,19.26000000000022,1.8288340470787274,1.8288340470787288,0.0,1053.13,1053.13,1053.13,1053.13,19.26000000000022,19.26000000000022,370.94760000000844,19.260000000000204,false,0.0,0.0
GS,2026-08-04,2026-08-05,1,legacy_stationary,3,204760083,10000,1053.13,1060.53,0.7026672870395823,7.0992346370949235,0.4553504429867226,-0.6474499637935577,0.701,1053.7115101963009,1053.430765362905,1027.7650752816785,1080.183211749329,-6.818489803699094,6.818489803699094,46.491803203148514,4.795432120226073,true,52.418136467650584,0.187408724509957
GS,2026-08-04,2026-08-11,5,legacy_stationary,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,22.216487865338877,1.3101890919988886,2.0743161264095726,0.2628,1055.715245422057,1056.0864878653388,990.5071108442545,1117.9635122582467,21.845245422057133,21.845245422057133,477.2147475499081,13.797994384567897,true,127.45640141399224,0.42017639023426306
GS,2026-08-04,2026-08-05,1,stationary_transition,3,204760083,10000,1053.13,1060.53,0.7026672870395823,6.900309266144404,0.4492650229062527,-0.6518585715566517,0.6928,1053.6650818253654,1053.6296907338556,1025.6399587880787,1080.3728576599897,-6.8649181746345675,6.8649181746345675,47.127101544428,4.73134473573262,true,54.73289887191095,0.19635168752035004
GS,2026-08-04,2026-08-11,5,stationary_transition,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,21.6414671554669,1.2933078603430423,2.024174925000554,0.2672,1055.1871933876582,1055.5114671554668,988.4435859141238,1119.6816168954829,21.317193387658335,21.317193387658335,454.42273392682426,13.620213069630683,true,131.2380309813591,0.4271271806734731
GS,2026-08-04,2026-08-05,1,filtered_state,3,204760083,10000,1053.13,1060.53,0.7026672870395823,6.8457839271488865,0.44856688043781406,-0.6573570270665777,0.6945,1053.6071759408537,1053.684216072851,1025.9894953501216,1080.1652524513088,-6.922824059146251,6.922824059146251,47.92549295389417,4.723992387954752,true,54.17575710118717,0.19248430814644163
GS,2026-08-04,2026-08-11,5,filtered_state,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,21.58961518270462,1.2897491545319177,2.027622548343941,0.2653,1055.2235013433744,1055.4596151827045,988.9003620419745,1119.5722910789782,21.353501343374546,21.353501343374546,455.97201962149853,13.582735271121987,true,130.67192903700368,0.4254613719286288
GS,2026-08-04,2026-08-05,1,filtered_state_vol20,3,204760083,10000,1053.13,1060.53,0.7026672870395823,6.7373743782836755,0.6469108649402431,-0.6290188251561302,0.6088,1053.9056140466332,1053.7926256217163,1004.5765027818774,1101.824856616305,-6.624385953366755,6.624385953366755,43.88248925916277,6.812812391945183,true,97.24835383442758,0.3449897525012935
GS,2026-08-04,2026-08-11,5,filtered_state_vol20,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,21.779033501571803,1.703210582068683,2.1441078130404665,0.3572,1056.450242611473,1055.6490335015717,939.1180353557588,1173.5699145819265,22.580242611473068,22.580242611473068,509.86735639298405,17.93702160293992,true,234.45187922616765,0.7661537195521142
GS,2026-08-04,2026-08-05,1,rw_fixed,3,204760083,10000,1053.13,1060.53,0.7026672870395823,7.814239420581089,0.5375597578333565,-0.7100356044140304,0.6582,1053.0524020392345,1052.7157605794189,1022.0122445837019,1084.6625545524428,-7.477597960765479,7.477597960765479,55.91447126284405,5.661203077670429,true,62.650309968740885,0.18897452618588165
GS,2026-08-04,2026-08-11,5,rw_fixed,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,19.131918317521468,1.2663704597984655,1.8633202241903422,0.3284,1053.4931842770156,1053.0019183175214,984.8187202754909,1125.7120576665754,19.623184277015753,19.623184277015753,385.06936116971826,13.336527223275581,true,140.89333739108451,0.4263119495674491
GS,2026-08-04,2026-08-05,1,rw_vol20,3,204760083,10000,1053.13,1060.53,0.7026672870395823,8.143743032590919,0.8221120680674484,-0.692897079466918,0.5967,1053.23289298701,1052.386256967409,997.9093603719823,1110.426925596523,-7.2971070129899545,7.2971070129899545,53.247770759027176,8.65790882243872,true,112.5175652245407,0.339489404201445
GS,2026-08-04,2026-08-11,5,rw_vol20,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,19.030011871427632,1.8796034782685433,2.0078106415551,0.3992,1055.0148562094091,1052.9000118714275,933.6418299119978,1187.0248178196866,21.144856209409227,21.144856209409227,447.1049441165919,19.794668110689514,true,253.38298790768886,0.7668295170367145
GS,2026-08-04,2026-08-05,1,unchanged,3,204760083,10000,1053.13,1060.53,0.7026672870395823,7.399999999999864,0.702667287039572,-0.7026672870395737,1.0,1053.13,1053.13,1053.13,1053.13,-7.399999999999864,7.399999999999864,54.75999999999798,7.399999999999846,false,0.0,0.0
GS,2026-08-04,2026-08-11,5,unchanged,3,204760083,10000,1053.13,1033.87,-1.8288340470787312,19.26000000000022,1.8288340470787274,1.8288340470787288,0.0,1053.13,1053.13,1053.13,1053.13,19.26000000000022,19.26000000000022,370.94760000000844,19.260000000000204,false,0.0,0.0
GS,2026-08-05,2026-08-06,1,legacy_stationary,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.91896219101841,1.9932039828679853,2.767205774698071,0.0372,1061.4370474024054,1061.0089621910183,1035.091291170626,1087.6737411639429,29.34704740240545,29.34704740240545,861.2491912390325,21.138526199509844,false,52.582449993316914,0.1880524842998134
GS,2026-08-05,2026-08-12,5,legacy_stationary,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,27.67200777207745,1.584186459383961,2.617717348276018,0.2167,1063.6516777936718,1063.5620077720775,997.5294134370914,1127.191034625206,27.76167779367165,27.76167779367165,770.7107539196417,16.800772657704723,true,129.6616211881145,0.4277171781598228
GS,2026-08-05,2026-08-06,1,stationary_transition,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.897264554973617,1.9795769178865794,2.7558909611884905,0.0404,1061.3170504106922,1060.9872645549735,1034.8589560426553,1087.5953720493223,29.2270504106923,29.2270504106923,854.2204757091489,20.99400708726254,false,52.736416006667014,0.18758138204540628
GS,2026-08-05,2026-08-12,5,stationary_transition,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,28.130968531721237,1.6050724902844244,2.668336625401576,0.2118,1064.1885104133714,1064.0209685317213,997.8532965245538,1129.128777473376,28.298510413371332,28.298510413371332,800.8056916156858,17.022275281213407,true,131.27548094882218,0.42850761934087567
GS,2026-08-05,2026-08-06,1,filtered_state,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.66419723874651,2.118904723270781,2.7133626567831914,0.0145,1060.8660249839827,1060.7541972387464,1043.2835258487414,1083.674962947601,28.77602498398278,28.77602498398278,828.0596138788011,22.471620261703613,false,40.39143709885957,0.14566384245896644
GS,2026-08-05,2026-08-12,5,filtered_state,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,28.57411517662854,1.6146148834762113,2.652353021089267,0.1984,1064.018999494558,1064.4641151766286,1001.9482531700404,1124.6066342461143,28.128999494558002,28.128999494558002,791.2406125648444,17.123475223730264,true,122.65838107607385,0.4047775100857472
GS,2026-08-05,2026-08-06,1,filtered_state_vol20,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.517320743541177,1.767587616809088,2.719701300169656,0.0747,1060.9332481986892,1060.607320743541,1030.2833312084554,1100.9599340671753,28.843248198689253,28.843248198689253,831.9329666511908,18.74579695254542,true,70.67660285871989,0.25273573088241585
GS,2026-08-05,2026-08-12,5,filtered_state_vol20,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,29.94099153487423,1.8787726593299485,2.844572372886595,0.3054,1066.0575433861743,1065.8309915348743,958.9035778489077,1173.2255367310827,30.167543386174202,30.167543386174202,910.0806739567029,19.924947683991903,true,214.32195888217495,0.7092764234502207
GS,2026-08-05,2026-08-06,1,rw_fixed,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.6448176689953,1.7924240476035025,2.6916199997506727,0.0647,1060.6354375833557,1060.7348176689952,1029.7212355554411,1091.2596718494397,28.545437583355806,28.545437583355806,814.8420068252622,19.009194752049424,true,61.53843629399853,0.1874891254034442
GS,2026-08-05,2026-08-12,5,rw_fixed,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,25.085217711252426,1.464612879291709,2.404196811543435,0.2793,1061.3872284454617,1060.9752177112525,992.7605344540054,1132.538823930283,25.497228445461587,25.497228445461587,650.1086584000556,15.532658968752362,true,139.77828947627745,0.4260831833795801
GS,2026-08-05,2026-08-06,1,rw_vol20,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.797781730246015,1.610967165741394,2.7194246985503194,0.1897,1060.9303147555356,1060.887781730246,1007.3013054746895,1114.78491737018,28.8403147555357,28.8403147555357,831.7637551983703,17.084790082837205,true,107.48361189549053,0.3274813555827123
GS,2026-08-05,2026-08-12,5,rw_vol20,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,25.41778574768773,1.9548328175522474,2.5698007053077454,0.3703,1063.1435074200003,1061.3077857476878,944.9964484633111,1189.4787293825925,27.253507420000233,27.253507420000233,742.7536666920078,20.731588479986847,true,244.48228091928138,0.7460248055454228
GS,2026-08-05,2026-08-06,1,unchanged,1,204770081,10000,1060.53,1032.09,-2.681678028910084,28.440000000000055,2.681678028910078,2.6816780289100355,0.0,1060.5299999999995,1060.53,1060.53,1060.53,28.4399999999996,28.4399999999996,808.8335999999772,28.44000000000005,false,0.0,4.547700899594531e-15
GS,2026-08-05,2026-08-12,5,unchanged,1,204770081,10000,1060.53,1035.89,-2.3233666185774937,24.639999999999873,2.3233666185774924,2.323366618577449,0.0,1060.5299999999995,1060.53,1060.53,1060.53,24.639999999999418,24.639999999999418,607.1295999999713,24.639999999999876,false,0.0,4.547700899594531e-15
GS,2026-08-05,2026-08-06,1,legacy_stationary,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.810893129772694,1.9659698859685444,2.737683709105287,0.0415,1061.1239570401742,1060.9008931297726,1034.5968500850715,1087.3820758207366,29.0339570401743,29.0339570401743,842.9706614106868,20.849700431662203,false,52.78522573566511,0.18738289993910986
GS,2026-08-05,2026-08-12,5,legacy_stationary,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,28.254207555607763,1.592878556228754,2.610787991875716,0.2192,1063.5781898902396,1064.1442075556079,995.1074387437312,1128.3776476812604,27.688189890239528,27.688189890239528,766.6358593979623,16.892954952372804,true,133.27020893752922,0.43742126024973255
GS,2026-08-05,2026-08-06,1,stationary_transition,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.830393032584652,1.96333559445139,2.754390560950905,0.0425,1061.3011382160525,1060.9203930325846,1034.6131982443253,1088.4545438423481,29.211138216052632,29.211138216052632,853.2905958773306,20.821762979835327,false,53.841345598022826,0.1950445475024988
GS,2026-08-05,2026-08-12,5,stationary_transition,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,27.474169723881687,1.5561927642521092,2.5664965423187396,0.2173,1063.108465780253,1063.3641697238818,997.0181507996414,1127.8042746698222,27.218465780252927,27.218465780252927,740.8448794307996,16.503891122722894,true,130.78612387018086,0.4279968381105277
GS,2026-08-05,2026-08-06,1,filtered_state,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.574351018995685,2.1026806666854236,2.704273584356037,0.0154,1060.769632644171,1060.6643510189956,1043.208804958579,1083.6268864767565,28.67963264417108,28.67963264417108,822.5213286046034,22.29955927439892,false,40.41808151817736,0.14703728283234632
GS,2026-08-05,2026-08-12,5,filtered_state,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,27.403896302438852,1.5646402027792197,2.5764561571955147,0.2029,1063.2140904839057,1063.293896302439,1000.5545176985942,1123.9908851485704,27.324090483905593,27.324090483905593,746.6059207726602,16.593478742534458,true,123.43636744997627,0.4042992061186683
GS,2026-08-05,2026-08-06,1,filtered_state_vol20,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.3604126501466,1.7442881963341066,2.704057398250416,0.0804,1060.767339925665,1060.4504126501465,1030.1544456804954,1100.8746206598987,28.677339925665137,28.677339925665137,822.3898252121478,18.4986996085821,true,70.72017497940328,0.25537230446649206
GS,2026-08-05,2026-08-12,5,filtered_state_vol20,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,27.89518043844123,1.80318819311428,2.711729393069555,0.3084,1064.6487037323207,1063.7851804384413,956.5749301510385,1172.1037371490995,28.758703732320555,28.758703732320555,827.0630403633883,19.12335174443487,true,215.528806998061,0.7071696865738715
GS,2026-08-05,2026-08-06,1,rw_fixed,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.687874890781586,1.7837400587218446,2.6984167414912923,0.0656,1060.7075190685375,1060.7778748907815,1029.4710253050118,1092.0912806633914,28.617519068537604,28.617519068537604,818.9623976381133,18.91709844476278,true,62.62025535837961,0.19158520422812708
GS,2026-08-05,2026-08-12,5,rw_fixed,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,24.93360049080752,1.4783374663004747,2.4412800179809726,0.2785,1061.7805069746937,1060.8236004908076,992.8836868430478,1133.3382626150278,25.890506974693608,25.890506974693608,670.3183514066584,15.678212331356423,true,140.45457577198,0.4285853694412855
GS,2026-08-05,2026-08-06,1,rw_vol20,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.87300194436193,1.6170262934990018,2.7321969338218963,0.1945,1061.0657681422613,1060.9630019443618,1006.8738165750905,1116.2692287532502,28.97576814226136,28.97576814226136,839.5951394340883,17.149048950444964,true,109.39541217815975,0.3347034333807492
GS,2026-08-05,2026-08-12,5,rw_vol20,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,25.152886276554682,1.9650801082937621,2.635836868624857,0.3671,1063.8438407428273,1061.0428862765548,945.2012193403843,1190.9457038887194,27.953840742827197,27.953840742827197,781.4172122753457,20.840264072487834,true,245.7444845483351,0.7510563502272718
GS,2026-08-05,2026-08-06,1,unchanged,2,204770082,10000,1060.53,1032.09,-2.681678028910084,28.440000000000055,2.681678028910078,2.6816780289100355,0.0,1060.5299999999995,1060.53,1060.53,1060.53,28.4399999999996,28.4399999999996,808.8335999999772,28.44000000000005,false,0.0,4.547700899594531e-15
GS,2026-08-05,2026-08-12,5,unchanged,2,204770082,10000,1060.53,1035.89,-2.3233666185774937,24.639999999999873,2.3233666185774924,2.323366618577449,0.0,1060.5299999999995,1060.53,1060.53,1060.53,24.639999999999418,24.639999999999418,607.1295999999713,24.639999999999876,false,0.0,4.547700899594531e-15
GS,2026-08-05,2026-08-06,1,legacy_stationary,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.77748426973335,1.9739200498057368,2.739837520292159,0.0394,1061.1467988539544,1060.8674842697333,1034.9155653104908,1087.6726116493535,29.056798853954433,29.056798853954433,844.2975596391676,20.93401430420478,false,52.757046338862665,0.18777738874833502
GS,2026-08-05,2026-08-12,5,legacy_stationary,3,204770083,10000,1060.53,1035.89,-2.3233666185774937,27.38236746844541,1.5558279016401628,2.6072239159110278,0.2191,1063.5403917954113,1063.2723674684455,997.3650564263571,1127.8473100373744,27.650391795411224,27.650391795411224,764.5441664397443,16.500021645264418,true,130.4822536110173,0.43146765435057544
GS,2026-08-05,2026-08-06,1,stationary_transition,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.805499605774003,1.9485065229910297,2.7117017083285195,0.0433,1060.8484101273364,1060.895499605774,1033.9578627101228,1087.478877688096,28.758410127336447,28.758410127336447,827.0461530520874,20.664496228276768,false,53.52101497797321,0.18690586573277415
GS,2026-08-05,2026-08-12,5,stationary_transition,3,204770083,10000,1060.53,1035.89,-2.3233666185774937,27.451222203163752,1.5575152105733154,2.546605795926346,0.218,1062.8975184475378,1063.3412222031639,997.0294328280329,1126.535818136414,27.007518447537677,27.007518447537677,729.406052694088,16.517916062693182,true,129.50638530838114,0.4269031323516711
GS,2026-08-05,2026-08-06,1,filtered_state,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.496490515498863,2.08551565604863,2.6721649842294166,0.0165,1060.4291113072481,1060.5864905154988,1043.0110671802781,1082.9385453547586,28.33911130724823,28.33911130724823,803.1052296846045,22.117519187092533,false,39.927478174480484,0.15130979738066888
GS,2026-08-05,2026-08-12,5,filtered_state,3,204770083,10000,1060.53,1035.89,-2.3233666185774937,27.868902962084576,1.572790818433574,2.5589552471515233,0.2002,1063.0284880826161,1063.7589029620847,1000.3383746953698,1122.5535116222147,27.13848808261605,27.13848808261605,736.4975354102934,16.679918466733582,true,122.21513692684493,0.39843127569839965
GS,2026-08-05,2026-08-06,1,filtered_state_vol20,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.224444522949852,1.7225312224124714,2.648741988745713,0.0861,1060.1807034132448,1060.3144445229498,1029.8134024546746,1099.6534448254563,28.09070341324491,28.09070341324491,789.0876182508892,18.267960373050983,true,69.8400423707817,0.2615388249770438
GS,2026-08-05,2026-08-12,5,filtered_state_vol20,3,204770083,10000,1060.53,1035.89,-2.3233666185774937,28.70791760039424,1.8176081529329875,2.6784441174538953,0.3085,1064.295703398834,1064.5979176003943,956.2140160879301,1169.4868514321436,28.405703398833793,28.405703398833793,806.8839855825178,19.27627974430021,true,213.2728353442135,0.6963503864968265
GS,2026-08-05,2026-08-06,1,rw_fixed,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.377920082321225,1.7418989901023034,2.663331511077475,0.069,1060.3354296744299,1060.4679200823211,1029.259784233833,1092.2616012633168,28.245429674429943,28.245429674429943,797.8042974931676,18.473361359731957,true,63.001817029483846,0.19200119602875435
GS,2026-08-05,2026-08-12,5,rw_fixed,3,204770083,10000,1060.53,1035.89,-2.3233666185774937,24.384072709063503,1.4671657455090072,2.41663560158032,0.2834,1061.5191455454399,1060.2740727090636,992.7101051495395,1133.7581963735968,25.62914554543977,25.62914554543977,656.8531013893352,15.559732880846674,true,141.04809122405732,0.4319392130608477
GS,2026-08-05,2026-08-06,1,rw_vol20,3,204770083,10000,1060.53,1032.09,-2.681678028910084,28.331567112522634,1.560299363452504,2.671006333760658,0.2028,1060.4168234714318,1060.4215671125226,1006.5129676463389,1116.573332579417,28.326823471431908,28.326823471431908,802.4089279816657,16.54744283922284,true,110.06036493307806,0.33547031097160535
