ticker,horizon,method,replicate,n_dates,mean_mae,median_mae,mse,crps,coverage,width,bias,mae_pct,crps_pct,rmse
LLY,1,filtered_state_vol20,2.0,21.0,18.98451383133058,19.213251997302873,659.4094688108935,14.601195394591036,0.8095238095238096,80.42227446432265,-2.6113025248832673,1.5918248705996134,1.2268358490080473,25.678898061058884
LLY,1,legacy_stationary,2.0,21.0,19.183240480192175,19.10009801128517,664.3842500794188,14.73396540929699,0.7619047619047619,57.94507584836202,-2.003502062590383,1.6075972806819039,1.2370943913184853,25.775643155429975
LLY,1,rw_fixed,2.0,21.0,19.050714828022716,19.012448461513035,663.9341588227745,14.462783626760384,0.7619047619047619,66.85881793514406,-2.526250722524963,1.5968069478328963,1.2148003746108416,25.766891020979088
LLY,1,rw_vol20,2.0,21.0,19.102280184474413,19.01811635790296,664.1074519668135,14.651277418102708,0.8571428571428571,89.88538694619676,-2.391516284709161,1.601045525147142,1.2313122663375715,25.77023868834803
LLY,1,stationary_transition,2.0,21.0,19.118178567356754,19.082661451097927,659.7011593363592,14.69823799190151,0.746031746031746,58.013759018547766,-2.0452238349643417,1.602219254761614,1.234170172768639,25.68463034652359
LLY,1,unchanged,2.0,21.0,19.00761904761904,19.00761904761903,665.2904119047423,19.007619047619013,0.0,0.0,-2.683809523809811,1.593374888167159,1.5933748881671548,25.79322414714264
LLY,5,filtered_state,2.0,17.0,49.10628200446603,49.40083048177062,3366.637306900797,35.35300202538468,0.7058823529411765,151.01129172320842,7.387157370933147,4.063522853718666,2.9260539045495038,58.02267196770973
LLY,5,filtered_state_vol20,2.0,17.0,49.1310904341737,49.358451205773974,3374.550118578309,34.333678757482126,0.9411764705882352,202.80321892318412,7.991271425736056,4.065350074863353,2.8450327203012136,58.09075966654669
LLY,5,legacy_stationary,2.0,17.0,49.68367150975944,49.58260486023613,3439.6181484276326,35.68680925218237,0.7058823529411765,147.21066448776116,7.902895398422505,4.110291276856622,2.952230442401499,58.64823722319434
LLY,5,rw_fixed,2.0,17.0,49.44642558473785,49.33946777826096,3401.7922343516148,34.67978884617859,0.7647058823529411,151.40216724318645,5.320139863652172,4.093349473431279,2.87207592458682,58.324747455200196
LLY,5,rw_vol20,2.0,17.0,49.623357927587676,49.31546755768829,3428.137845927367,33.995604572973484,0.9411764705882352,203.3819639980012,6.024420167852102,4.107445367986905,2.818933599194819,58.55009509016122
LLY,5,stationary_transition,2.0,17.0,49.67545034460337,49.64353925127276,3440.1237486530044,35.67385071685194,0.7058823529411765,147.12150245690336,7.838817401038351,4.109678075636874,2.951151004818197,58.65249794031428
LLY,5,unchanged,2.0,17.0,49.36558823529418,49.365588235294126,3383.934424999994,49.36558823529412,0.0,0.0,4.467352941176185,4.087569155890144,4.087569155890137,58.17159465753017
