ticker,kind,path,spot,strike,premium,payoff,pnl
GS,call,78,907.4994754098797,970.0,16.085,0.0,16.085
GS,put,79,932.8925086274893,890.0,16.51,0.0,16.51
GS,call,79,932.8925086274893,970.0,16.085,0.0,16.085
GS,put,80,948.7884180272283,890.0,16.51,0.0,16.51
GS,call,80,948.7884180272283,970.0,16.085,0.0,16.085
GS,put,81,909.596048072843,890.0,16.51,0.0,16.51
GS,call,81,909.596048072843,970.0,16.085,0.0,16.085
GS,put,82,812.7055280261098,890.0,16.51,77.29447197389015,-60.78447197389015
GS,call,82,812.7055280261098,970.0,16.085,0.0,16.085
GS,put,83,923.4167684032359,890.0,16.51,0.0,16.51
GS,call,83,923.4167684032359,970.0,16.085,0.0,16.085
GS,put,84,907.9195094710294,890.0,16.51,0.0,16.51
GS,call,84,907.9195094710294,970.0,16.085,0.0,16.085
GS,put,85,941.2669425249302,890.0,16.51,0.0,16.51
GS,call,85,941.2669425249302,970.0,16.085,0.0,16.085
GS,put,86,923.2227256765572,890.0,16.51,0.0,16.51
GS,call,86,923.2227256765572,970.0,16.085,0.0,16.085
GS,put,87,890.576091648217,890.0,16.51,0.0,16.51
GS,call,87,890.576091648217,970.0,16.085,0.0,16.085
GS,put,88,806.6398989618161,890.0,16.51,83.36010103818387,-66.85010103818387
GS,call,88,806.6398989618161,970.0,16.085,0.0,16.085
GS,put,89,949.8897656390185,890.0,16.51,0.0,16.51
GS,call,89,949.8897656390185,970.0,16.085,0.0,16.085
GS,put,90,1069.3282325268735,890.0,16.51,0.0,16.51
GS,call,90,1069.3282325268735,970.0,16.085,99.32823252687353,-83.24323252687353
GS,put,91,805.5018285033925,890.0,16.51,84.49817149660748,-67.98817149660748
GS,call,91,805.5018285033925,970.0,16.085,0.0,16.085
GS,put,92,788.7190783754603,890.0,16.51,101.2809216245397,-84.7709216245397
GS,call,92,788.7190783754603,970.0,16.085,0.0,16.085
GS,put,93,1100.9163239637987,890.0,16.51,0.0,16.51
GS,call,93,1100.9163239637987,970.0,16.085,130.91632396379873,-114.83132396379872
GS,put,94,937.1134968293679,890.0,16.51,0.0,16.51
GS,call,94,937.1134968293679,970.0,16.085,0.0,16.085
GS,put,95,919.908465621754,890.0,16.51,0.0,16.51
GS,call,95,919.908465621754,970.0,16.085,0.0,16.085
GS,put,96,910.05555147757,890.0,16.51,0.0,16.51
GS,call,96,910.05555147757,970.0,16.085,0.0,16.085
GS,put,97,933.1420066734653,890.0,16.51,0.0,16.51
GS,call,97,933.1420066734653,970.0,16.085,0.0,16.085
GS,put,98,915.8162359257789,890.0,16.51,0.0,16.51
GS,call,98,915.8162359257789,970.0,16.085,0.0,16.085
GS,put,99,789.3933751129761,890.0,16.51,100.60662488702394,-84.09662488702394
GS,call,99,789.3933751129761,970.0,16.085,0.0,16.085
GS,put,100,1062.587929529518,890.0,16.51,0.0,16.51
GS,call,100,1062.587929529518,970.0,16.085,92.58792952951808,-76.50292952951807
GS,put,101,947.5702289181165,890.0,16.51,0.0,16.51
GS,call,101,947.5702289181165,970.0,16.085,0.0,16.085
GS,put,102,1038.2182281319926,890.0,16.51,0.0,16.51
GS,call,102,1038.2182281319926,970.0,16.085,68.21822813199265,-52.133228131992645
GS,put,103,936.7234290207629,890.0,16.51,0.0,16.51
GS,call,103,936.7234290207629,970.0,16.085,0.0,16.085
GS,put,104,962.1700950998379,890.0,16.51,0.0,16.51
GS,call,104,962.1700950998379,970.0,16.085,0.0,16.085
GS,put,105,758.3694876912248,890.0,16.51,131.63051230877522,-115.12051230877522
GS,call,105,758.3694876912248,970.0,16.085,0.0,16.085
GS,put,106,993.9820830965277,890.0,16.51,0.0,16.51
GS,call,106,993.9820830965277,970.0,16.085,23.98208309652773,-7.89708309652773
GS,put,107,1011.8317426653156,890.0,16.51,0.0,16.51
GS,call,107,1011.8317426653156,970.0,16.085,41.83174266531557,-25.746742665315573
GS,put,108,920.4338727641899,890.0,16.51,0.0,16.51
GS,call,108,920.4338727641899,970.0,16.085,0.0,16.085
GS,put,109,980.5494662984914,890.0,16.51,0.0,16.51
GS,call,109,980.5494662984914,970.0,16.085,10.549466298491438,5.535533701508562
GS,put,110,889.731704954728,890.0,16.51,0.2682950452719979,16.241704954728004
GS,call,110,889.731704954728,970.0,16.085,0.0,16.085
GS,put,111,1041.4738020447894,890.0,16.51,0.0,16.51
GS,call,111,1041.4738020447894,970.0,16.085,71.47380204478941,-55.38880204478941
GS,put,112,872.8786302515107,890.0,16.51,17.121369748489315,-0.611369748489313
GS,call,112,872.8786302515107,970.0,16.085,0.0,16.085
GS,put,113,834.952842537311,890.0,16.51,55.04715746268903,-38.537157462689024
GS,call,113,834.952842537311,970.0,16.085,0.0,16.085
GS,put,114,921.3138112199119,890.0,16.51,0.0,16.51
GS,call,114,921.3138112199119,970.0,16.085,0.0,16.085
GS,put,115,908.6012267923685,890.0,16.51,0.0,16.51
GS,call,115,908.6012267923685,970.0,16.085,0.0,16.085
GS,put,116,1026.1307951008253,890.0,16.51,0.0,16.51
GS,call,116,1026.1307951008253,970.0,16.085,56.13079510082525,-40.04579510082525
GS,put,117,874.8460149532666,890.0,16.51,15.153985046733396,1.3560149532666053
GS,call,117,874.8460149532666,970.0,16.085,0.0,16.085
GS,put,118,915.8312021593697,890.0,16.51,0.0,16.51
GS,call,118,915.8312021593697,970.0,16.085,0.0,16.085
GS,put,119,928.4938088251422,890.0,16.51,0.0,16.51
GS,call,119,928.4938088251422,970.0,16.085,0.0,16.085
GS,put,120,829.5086518449895,890.0,16.51,60.49134815501054,-43.98134815501054
GS,call,120,829.5086518449895,970.0,16.085,0.0,16.085
GS,put,121,970.3724564957957,890.0,16.51,0.0,16.51
GS,call,121,970.3724564957957,970.0,16.085,0.37245649579574547,15.712543504204255
GS,put,122,969.5062709938885,890.0,16.51,0.0,16.51
GS,call,122,969.5062709938885,970.0,16.085,0.0,16.085
GS,put,123,989.9640206977792,890.0,16.51,0.0,16.51
GS,call,123,989.9640206977792,970.0,16.085,19.964020697779233,-3.8790206977792323
GS,put,124,878.7223502815052,890.0,16.51,11.277649718494786,5.232350281505216
GS,call,124,878.7223502815052,970.0,16.085,0.0,16.085
GS,put,125,853.9969923880975,890.0,16.51,36.00300761190249,-19.493007611902488
GS,call,125,853.9969923880975,970.0,16.085,0.0,16.085
GS,put,126,835.8416923114506,890.0,16.51,54.15830768854937,-37.648307688549366
GS,call,126,835.8416923114506,970.0,16.085,0.0,16.085
GS,put,127,1055.3264862685842,890.0,16.51,0.0,16.51
GS,call,127,1055.3264862685842,970.0,16.085,85.32648626858418,-69.24148626858417
GS,put,128,995.5341910272151,890.0,16.51,0.0,16.51
GS,call,128,995.5341910272151,970.0,16.085,25.534191027215115,-9.449191027215115
GS,put,129,1055.574949829879,890.0,16.51,0.0,16.51
GS,call,129,1055.574949829879,970.0,16.085,85.57494982987896,-69.48994982987895
GS,put,130,1030.8783158783765,890.0,16.51,0.0,16.51
GS,call,130,1030.8783158783765,970.0,16.085,60.8783158783765,-44.7933158783765
GS,put,131,846.9229723939317,890.0,16.51,43.07702760606833,-26.567027606068326
GS,call,131,846.9229723939317,970.0,16.085,0.0,16.085
GS,put,132,975.7695131298369,890.0,16.51,0.0,16.51
GS,call,132,975.7695131298369,970.0,16.085,5.769513129836923,10.315486870163078
GS,put,133,898.2513091472664,890.0,16.51,0.0,16.51
GS,call,133,898.2513091472664,970.0,16.085,0.0,16.085
GS,put,134,923.5868653324053,890.0,16.51,0.0,16.51
GS,call,134,923.5868653324053,970.0,16.085,0.0,16.085
GS,put,135,993.5142483000466,890.0,16.51,0.0,16.51
GS,call,135,993.5142483000466,970.0,16.085,23.514248300046575,-7.429248300046574
GS,put,136,965.6003593244586,890.0,16.51,0.0,16.51
GS,call,136,965.6003593244586,970.0,16.085,0.0,16.085
GS,put,137,1052.3861856103547,890.0,16.51,0.0,16.51
GS,call,137,1052.3861856103547,970.0,16.085,82.38618561035469,-66.30118561035468
GS,put,138,921.188893236684,890.0,16.51,0.0,16.51
GS,call,138,921.188893236684,970.0,16.085,0.0,16.085
GS,put,139,886.6930915192709,890.0,16.51,3.3069084807291347,13.203091519270867
GS,call,139,886.6930915192709,970.0,16.085,0.0,16.085
GS,put,140,898.9663862032652,890.0,16.51,0.0,16.51
GS,call,140,898.9663862032652,970.0,16.085,0.0,16.085
GS,put,141,947.4503468895056,890.0,16.51,0.0,16.51
GS,call,141,947.4503468895056,970.0,16.085,0.0,16.085
GS,put,142,1013.5932318894436,890.0,16.51,0.0,16.51
GS,call,142,1013.5932318894436,970.0,16.085,43.59323188944359,-27.508231889443586
GS,put,143,921.7545490354638,890.0,16.51,0.0,16.51
GS,call,143,921.7545490354638,970.0,16.085,0.0,16.085
GS,put,144,898.7288411376732,890.0,16.51,0.0,16.51
GS,call,144,898.7288411376732,970.0,16.085,0.0,16.085
GS,put,145,960.7110489621939,890.0,16.51,0.0,16.51
GS,call,145,960.7110489621939,970.0,16.085,0.0,16.085
GS,put,146,1035.1612417032784,890.0,16.51,0.0,16.51
GS,call,146,1035.1612417032784,970.0,16.085,65.16124170327839,-49.07624170327839
GS,put,147,963.4868145551967,890.0,16.51,0.0,16.51
GS,call,147,963.4868145551967,970.0,16.085,0.0,16.085
GS,put,148,1048.7177244775412,890.0,16.51,0.0,16.51
GS,call,148,1048.7177244775412,970.0,16.085,78.7177244775412,-62.632724477541196
GS,put,149,959.8064809010468,890.0,16.51,0.0,16.51
GS,call,149,959.8064809010468,970.0,16.085,0.0,16.085
GS,put,150,839.1578200211353,890.0,16.51,50.84217997886469,-34.33217997886469
GS,call,150,839.1578200211353,970.0,16.085,0.0,16.085
GS,put,151,1047.2493612530186,890.0,16.51,0.0,16.51
GS,call,151,1047.2493612530186,970.0,16.085,77.2493612530186,-61.164361253018605
GS,put,152,923.6770647258217,890.0,16.51,0.0,16.51
GS,call,152,923.6770647258217,970.0,16.085,0.0,16.085
GS,put,153,1086.5804652127335,890.0,16.51,0.0,16.51
GS,call,153,1086.5804652127335,970.0,16.085,116.58046521273354,-100.49546521273354
GS,put,154,837.2792536494029,890.0,16.51,52.720746350597096,-36.21074635059709
GS,call,154,837.2792536494029,970.0,16.085,0.0,16.085
GS,put,155,853.9289728295826,890.0,16.51,36.07102717041744,-19.561027170417436
GS,call,155,853.9289728295826,970.0,16.085,0.0,16.085
GS,put,156,871.7900965706822,890.0,16.51,18.20990342931782,-1.6999034293178177
GS,call,156,871.7900965706822,970.0,16.085,0.0,16.085
GS,put,157,1216.5123200064338,890.0,16.51,0.0,16.51
GS,call,157,1216.5123200064338,970.0,16.085,246.5123200064338,-230.4273200064338
GS,put,158,874.0124263672017,890.0,16.51,15.98757363279833,0.5224263672016711
GS,call,158,874.0124263672017,970.0,16.085,0.0,16.085
GS,put,159,900.7217363817626,890.0,16.51,0.0,16.51
GS,call,159,900.7217363817626,970.0,16.085,0.0,16.085
GS,put,160,1044.3968443335555,890.0,16.51,0.0,16.51
GS,call,160,1044.3968443335555,970.0,16.085,74.39684433355546,-58.31184433355546
GS,put,161,1030.7723300928803,890.0,16.51,0.0,16.51
GS,call,161,1030.7723300928803,970.0,16.085,60.77233009288034,-44.68733009288034
GS,put,162,1174.5780066630618,890.0,16.51,0.0,16.51
GS,call,162,1174.5780066630618,970.0,16.085,204.57800666306184,-188.49300666306183
GS,put,163,1027.6185970136473,890.0,16.51,0.0,16.51
GS,call,163,1027.6185970136473,970.0,16.085,57.61859701364733,-41.53359701364733
GS,put,164,872.8873666105097,890.0,16.51,17.11263338949027,-0.6026333894902685
GS,call,164,872.8873666105097,970.0,16.085,0.0,16.085
GS,put,165,887.5047745920507,890.0,16.51,2.495225407949306,14.014774592050696
GS,call,165,887.5047745920507,970.0,16.085,0.0,16.085
GS,put,166,909.4093122182546,890.0,16.51,0.0,16.51
GS,call,166,909.4093122182546,970.0,16.085,0.0,16.085
GS,put,167,901.0249382858526,890.0,16.51,0.0,16.51
GS,call,167,901.0249382858526,970.0,16.085,0.0,16.085
GS,put,168,775.4518331041783,890.0,16.51,114.54816689582174,-98.03816689582173
GS,call,168,775.4518331041783,970.0,16.085,0.0,16.085
GS,put,169,1051.059338659989,890.0,16.51,0.0,16.51
GS,call,169,1051.059338659989,970.0,16.085,81.05933865998895,-64.97433865998894
GS,put,170,875.0157249751343,890.0,16.51,14.984275024865724,1.5257249751342776
GS,call,170,875.0157249751343,970.0,16.085,0.0,16.085
GS,put,171,989.7715310507804,890.0,16.51,0.0,16.51
GS,call,171,989.7715310507804,970.0,16.085,19.771531050780368,-3.686531050780367
GS,put,172,975.4229820012887,890.0,16.51,0.0,16.51
GS,call,172,975.4229820012887,970.0,16.085,5.422982001288688,10.662017998711313
GS,put,173,927.7923762334707,890.0,16.51,0.0,16.51
GS,call,173,927.7923762334707,970.0,16.085,0.0,16.085
GS,put,174,990.3566206629793,890.0,16.51,0.0,16.51
GS,call,174,990.3566206629793,970.0,16.085,20.356620662979253,-4.271620662979252
GS,put,175,1022.2640409492542,890.0,16.51,0.0,16.51
GS,call,175,1022.2640409492542,970.0,16.085,52.264040949254195,-36.179040949254194
GS,put,176,1003.8303690584096,890.0,16.51,0.0,16.51
GS,call,176,1003.8303690584096,970.0,16.085,33.83036905840959,-17.745369058409587
GS,put,177,1047.1683698242848,890.0,16.51,0.0,16.51
GS,call,177,1047.1683698242848,970.0,16.085,77.16836982428481,-61.08336982428481
GS,put,178,906.7996440476954,890.0,16.51,0.0,16.51
GS,call,178,906.7996440476954,970.0,16.085,0.0,16.085
GS,put,179,928.7781396380898,890.0,16.51,0.0,16.51
GS,call,179,928.7781396380898,970.0,16.085,0.0,16.085
GS,put,180,976.5481535782558,890.0,16.51,0.0,16.51
GS,call,180,976.5481535782558,970.0,16.085,6.5481535782557785,9.536846421744222
GS,put,181,969.3029140069322,890.0,16.51,0.0,16.51
GS,call,181,969.3029140069322,970.0,16.085,0.0,16.085
GS,put,182,916.9028941751756,890.0,16.51,0.0,16.51
GS,call,182,916.9028941751756,970.0,16.085,0.0,16.085
GS,put,183,1020.1932551744088,890.0,16.51,0.0,16.51
GS,call,183,1020.1932551744088,970.0,16.085,50.19325517440882,-34.10825517440882
GS,put,184,931.2999959998804,890.0,16.51,0.0,16.51
GS,call,184,931.2999959998804,970.0,16.085,0.0,16.085
GS,put,185,969.0380844442656,890.0,16.51,0.0,16.51
GS,call,185,969.0380844442656,970.0,16.085,0.0,16.085
GS,put,186,928.5836541787427,890.0,16.51,0.0,16.51
GS,call,186,928.5836541787427,970.0,16.085,0.0,16.085
GS,put,187,871.3417243553847,890.0,16.51,18.658275644615287,-2.1482756446152855
GS,call,187,871.3417243553847,970.0,16.085,0.0,16.085
GS,put,188,884.797554569454,890.0,16.51,5.2024454305460495,11.307554569453952
GS,call,188,884.797554569454,970.0,16.085,0.0,16.085
GS,put,189,993.6277569176711,890.0,16.51,0.0,16.51
GS,call,189,993.6277569176711,970.0,16.085,23.62775691767115,-7.542756917671149
GS,put,190,972.0840311367252,890.0,16.51,0.0,16.51
GS,call,190,972.0840311367252,970.0,16.085,2.0840311367252298,14.000968863274771
GS,put,191,974.9842435502502,890.0,16.51,0.0,16.51
GS,call,191,974.9842435502502,970.0,16.085,4.9842435502501985,11.100756449749802
GS,put,192,925.7630029382783,890.0,16.51,0.0,16.51
GS,call,192,925.7630029382783,970.0,16.085,0.0,16.085
GS,put,193,998.0536945821178,890.0,16.51,0.0,16.51
GS,call,193,998.0536945821178,970.0,16.085,28.053694582117828,-11.968694582117827
GS,put,194,1061.848300230015,890.0,16.51,0.0,16.51
GS,call,194,1061.848300230015,970.0,16.085,91.84830023001496,-75.76330023001495
GS,put,195,969.1327011475015,890.0,16.51,0.0,16.51
GS,call,195,969.1327011475015,970.0,16.085,0.0,16.085
GS,put,196,868.8984790901281,890.0,16.51,21.10152090987185,-4.59152090987185
GS,call,196,868.8984790901281,970.0,16.085,0.0,16.085
GS,put,197,844.6755868791291,890.0,16.51,45.32441312087087,-28.81441312087087
GS,call,197,844.6755868791291,970.0,16.085,0.0,16.085
GS,put,198,914.9495896333983,890.0,16.51,0.0,16.51
GS,call,198,914.9495896333983,970.0,16.085,0.0,16.085
GS,put,199,955.0132547551389,890.0,16.51,0.0,16.51
GS,call,199,955.0132547551389,970.0,16.085,0.0,16.085
GS,put,200,844.208616104777,890.0,16.51,45.79138389522302,-29.28138389522302
GS,call,200,844.208616104777,970.0,16.085,0.0,16.085
GS,put,201,939.7066024937856,890.0,16.51,0.0,16.51
GS,call,201,939.7066024937856,970.0,16.085,0.0,16.085
GS,put,202,823.8206319780838,890.0,16.51,66.17936802191616,-49.669368021916156
GS,call,202,823.8206319780838,970.0,16.085,0.0,16.085
GS,put,203,955.3235237907002,890.0,16.51,0.0,16.51
GS,call,203,955.3235237907002,970.0,16.085,0.0,16.085
GS,put,204,938.9045321830605,890.0,16.51,0.0,16.51
GS,call,204,938.9045321830605,970.0,16.085,0.0,16.085
GS,put,205,937.0989095238368,890.0,16.51,0.0,16.51
GS,call,205,937.0989095238368,970.0,16.085,0.0,16.085
GS,put,206,702.2342996104996,890.0,16.51,187.76570038950035,-171.25570038950036
GS,call,206,702.2342996104996,970.0,16.085,0.0,16.085
GS,put,207,935.4782916048997,890.0,16.51,0.0,16.51
GS,call,207,935.4782916048997,970.0,16.085,0.0,16.085
GS,put,208,1026.9122084155827,890.0,16.51,0.0,16.51
