capture_ts,target_dte,actual_dte,symbol,underlying,expiration,type,strike,bid,bid_size,ask,ask_size,mid,last_price,last_size,implied_vol,delta,gamma,theta,vega,rho,und_session_date,und_open,und_high,und_low,und_close,und_volume,und_vwap
2026-09-03T20:32:16.379,2,1,BMY260904C00035000,BMY,2026-09-04,call,35.0,33.11,51.0,33.66,21.0,33.385,33.11,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00040000,BMY,2026-09-04,call,40.0,27.38,94.0,28.57,39.0,27.975,27.77,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00045000,BMY,2026-09-04,call,45.0,21.97,115.0,22.87,40.0,22.42,22.55,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00049000,BMY,2026-09-04,call,49.0,18.39,108.0,19.26,44.0,18.825000000000003,18.51,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00050000,BMY,2026-09-04,call,50.0,16.69,57.0,18.17,21.0,17.43,17.5,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00051000,BMY,2026-09-04,call,51.0,16.17,115.0,17.08,29.0,16.625,16.57,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00052000,BMY,2026-09-04,call,52.0,14.93,59.0,16.44,16.0,15.685,15.62,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00053000,BMY,2026-09-04,call,53.0,14.37,60.0,15.46,46.0,14.915,14.67,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00054000,BMY,2026-09-04,call,54.0,13.23,140.0,14.25,40.0,13.74,13.63,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
2026-09-03T20:32:16.379,2,1,BMY260904C00055000,BMY,2026-09-04,call,55.0,12.82,54.0,13.4,30.0,13.11,12.95,1.0,,,,,,,2026-09-03,68.19,68.19,66.615,68.07,332940.0,67.510812
