ticker,kind,step,reference,variant,seed,mean_pnl,sd_pnl,q05_pnl,es05_pnl,mean_pnl_change,paired_se,mean_abs_mark_change,q95_abs_mark_change
GS,put,10,frozen,surface,20260429,-0.2503449534325175,18.906191288155444,-39.59026269789827,-62.863872249294616,-0.26858474837320395,0.018025972334339297,0.5070153746560164,1.2115330443073429
GS,put,10,frozen,surface,20260430,0.060192754042225245,19.762654589559357,-37.592013824522084,-65.06458193533994,-0.28019222559115986,0.01813411947500481,0.5251296624511769,1.192601540475161
GS,put,10,frozen,surface,20260431,1.3234346415350497,18.434704549177322,-30.252971256551604,-59.64206375352877,-0.30678870923955165,0.01670125779227493,0.4951497197419451,1.204127609802313
GS,put,10,surface,relaxation,0,0.6294316315568614,19.34772856640681,-36.640770278954726,-63.205098519783135,0.25167081750860903,0.008562983043521474,0.42477782469243053,1.0740534698145083
GS,put,10,surface,relaxation,20260429,-0.01202170500824722,19.22257884749575,-40.32714791011321,-63.16868888041406,0.2383232484242701,0.015183939276548332,0.4248360267072284,1.075136007017035
GS,put,10,surface,relaxation,20260430,0.3061916516184403,20.067341973648862,-38.58121897112507,-65.38277741749589,0.24599889757621524,0.015121755259608273,0.43472071030470905,1.0752902530998725
GS,put,10,surface,relaxation,20260431,1.5941249480603914,18.710944431862938,-31.07111000999373,-60.068715194826325,0.2706903065253417,0.014162286535969126,0.4147767370653538,1.067005331650356
GS,put,10,relaxation,uncoupled,0,0.686450952643862,19.46415188195117,-36.88037830069334,-63.24468082143821,0.05701932108700085,0.040165988043882765,1.6390234127937064,4.675067717186556
GS,put,10,relaxation,uncoupled,20260429,0.08756708864240968,19.31843464221015,-39.575992992088196,-62.99446026978863,0.09958879365065737,0.0715350149847333,1.6807133818758844,4.77158249394844
GS,put,10,relaxation,uncoupled,20260430,0.41622392923886187,20.160355088748776,-38.56287516502987,-65.4682238286586,0.11003227762042116,0.0686171895394534,1.6479136791895599,4.451433158639192
GS,put,10,relaxation,uncoupled,20260431,1.5555618400503153,18.880890591156437,-30.99899930878574,-60.357928213242666,-0.03856310801007604,0.06848430121715189,1.5884431773156757,4.624185792286325
GS,put,10,uncoupled,coupled,0,0.33232275847567755,20.067964968321526,-38.97893915557258,-64.8555259870688,-0.3541281941681847,0.018675834233997705,0.8245707329607814,2.266296980327341
GS,put,10,uncoupled,coupled,20260429,-0.327256371768982,19.949956634006885,-41.91252569235243,-64.58974578412568,-0.4148234604113918,0.0330084583946345,0.8591791747189763,2.296796461084105
GS,put,10,uncoupled,coupled,20260430,0.056209361134502395,20.774389076455307,-40.20359628617119,-67.01150236975049,-0.3600145681043592,0.032929335873266505,0.8346871952924796,2.3039173330070084
GS,put,10,uncoupled,coupled,20260431,1.2680152860615121,19.44252307350839,-33.29554020549947,-62.06805408754079,-0.2875465539888033,0.03096960685103788,0.7798458288708883,2.167390823446386
GS,put,15,frozen,surface,0,1.2262328079623848,23.673686789940458,-48.933418059877575,-79.13687996740038,-0.45438580696150377,0.008932343208185943,0.5902994280181094,1.0199249540604383
GS,put,15,frozen,surface,20260429,0.7428919308965695,23.878689334725316,-50.252391781225214,-79.74108221794447,-0.43899681580051325,0.015648916794932893,0.5823728911014856,1.0185625802292626
GS,put,15,frozen,surface,20260430,1.4655568610072844,22.740574722842975,-45.13286964481748,-74.85454300479687,-0.4581679805422436,0.015461288256487906,0.5928017156342046,1.0190248431171482
GS,put,15,frozen,surface,20260431,1.4702496319833003,24.388030160527784,-49.18554683390274,-82.640745646666,-0.46599262454175444,0.015304696491428066,0.5957236773186378,1.020944362457095
GS,put,15,surface,relaxation,0,1.6189408496064497,23.89027643782533,-48.86054919874248,-78.84870717381551,0.3927080416440649,0.007819440246891152,0.5009377520775675,0.9344468370010535
GS,put,15,surface,relaxation,20260429,1.1261851114938548,24.096434871075015,-50.29304279776327,-79.43993176280773,0.383293180597285,0.013525365446146518,0.4948150623223337,0.9345195792039303
GS,put,15,surface,relaxation,20260430,1.8632168491176473,22.96502201470008,-45.1953315725935,-74.58383365618039,0.397659988110363,0.013475251605290986,0.501221111856313,0.9358621374576962
GS,put,15,surface,relaxation,20260431,1.8674205882078465,24.59641361454339,-49.180206817992335,-82.34741909209657,0.39717095622454685,0.013638508444740644,0.5067770820540558,0.9323063242176045
GS,put,15,relaxation,uncoupled,0,1.6637036381907104,23.968228218490324,-49.2109200031736,-79.00956620372783,0.044762788584260554,0.02874651450097669,1.0618962276103365,3.4706379991178857
GS,put,15,relaxation,uncoupled,20260429,1.1909589742974445,24.202406020737257,-50.738574220371255,-79.57701093847066,0.0647738628035897,0.04988315565622496,1.0781904401133788,3.4157044124072184
GS,put,15,relaxation,uncoupled,20260430,1.967339790808358,23.013138684501193,-45.07273860818041,-74.73334813827017,0.10412294169071025,0.05154217019685484,1.0710358574523264,3.9053777787102337
GS,put,15,relaxation,uncoupled,20260431,1.8328121494663285,24.67533910166899,-49.210920003173605,-82.48420686477957,-0.034608438741518234,0.047823251413808825,1.0364623852653052,3.3150745324811473
GS,put,15,uncoupled,coupled,0,1.3757252634672517,24.22626507735133,-49.614428744219026,-79.42536505597886,-0.28797837472345883,0.011985312919045749,0.5059136340094779,1.5580648337369607
GS,put,15,uncoupled,coupled,20260429,0.8880016747315395,24.458388872467562,-51.4835835913385,-79.9575730253032,-0.3029572995659049,0.02082346103485372,0.5165483345064632,1.5341479029430054
GS,put,15,uncoupled,coupled,20260430,1.6718380904531966,23.28381717717634,-46.150939165315485,-75.19172694133194,-0.29550170035516077,0.021142983163081098,0.5138561518180798,1.60784254612086
GS,put,15,uncoupled,coupled,20260431,1.5673360252170179,24.923867970913705,-49.62495166342829,-82.88977840974466,-0.26547612424931055,0.020304233708857634,0.4873364157038904,1.5456071675133485
GS,put,20,frozen,surface,0,2.4209165818441245,28.62758247052528,-62.109057823185815,-96.21765063024709,-0.5627203774346875,0.005632658509586564,0.5627203774346875,1.123284078825474
GS,put,20,frozen,surface,20260429,2.712133884719093,27.244054215540384,-59.08772663032205,-90.84205342972137,-0.5661785314198177,0.009831038978554928,0.5661785314198177,1.1232840788254737
GS,put,20,frozen,surface,20260430,2.1260333558480893,29.421236200695397,-65.65402447735462,-98.77772276788814,-0.5549128499325456,0.009722666636825791,0.5549128499325456,1.1194933681012014
GS,put,20,frozen,surface,20260431,2.4245825049651915,29.19309119115636,-61.0510660737995,-98.5888141881338,-0.5670697509516989,0.009719085829171612,0.5670697509516989,1.1286048362711318
GS,put,20,surface,relaxation,0,2.9493427947006383,28.67934091783436,-61.714441438372155,-95.86581888041012,0.528426212856515,0.005155614781684271,0.5304088529385641,1.0242541485680092
GS,put,20,surface,relaxation,20260429,3.2503010139140653,27.294016383003953,-58.69996195498974,-90.47496635050345,0.5381671291949739,0.00897904727416463,0.5389738775304946,1.0394178059039407
GS,put,20,surface,relaxation,20260430,2.6443584704311474,29.471363295833797,-65.25144875667857,-98.42918050896483,0.5183251145830582,0.009083252885483157,0.5216498815759683,1.0189938665494984
GS,put,20,surface,relaxation,20260431,2.953368899756703,29.248112181329464,-60.65887308010763,-98.24995382786379,0.5287863947915128,0.008721060616242487,0.5306027997092292,1.0156063268058428
GS,put,20,relaxation,uncoupled,0,2.958022112615003,28.683629268619093,-61.714441438372155,-95.86581888041012,0.008679317914364014,0.008746025315288085,0.2224491256991084,1.1485732660337242
GS,put,20,relaxation,uncoupled,20260429,3.270385621095923,27.298261909095764,-58.69996195498974,-90.47496635050345,0.020084607181857513,0.015429895399511695,0.2242544433176608,1.1191744879437753
GS,put,20,relaxation,uncoupled,20260430,2.665857395187082,29.475733643528844,-65.25144875667857,-98.42918050896483,0.021498924755935726,0.015714991946664182,0.23134012488746347,1.1513171329639023
GS,put,20,relaxation,uncoupled,20260431,2.9378233215620035,29.252374478046466,-60.65887308010763,-98.24995382786379,-0.015545578194701204,0.014246797952606215,0.21175280889220083,1.1564787084167714
GS,put,20,uncoupled,coupled,0,2.8743713131770208,28.683376698644413,-61.714441438372155,-95.86581888041012,-0.08365079943798276,0.003481399993343821,0.10224102175252676,0.5310885237144682
GS,put,20,uncoupled,coupled,20260429,3.1903120856083698,27.302255507806336,-58.69996195498974,-90.47496635050345,-0.08007353548755305,0.005835276321568314,0.0995174706518457,0.5110482989810214
GS,put,20,uncoupled,coupled,20260430,2.5804218381061728,29.472364032168457,-65.25144875667857,-98.42918050896483,-0.08543555708090995,0.006372790887270945,0.10551246043946738,0.5562482264332437
GS,put,20,uncoupled,coupled,20260431,2.8523800158165176,29.251241392284307,-60.65887308010763,-98.24995382786379,-0.08544330574548527,0.005871284270034355,0.10169313416626716,0.5195352402457966
GS,put,22,frozen,surface,0,3.405352843194921,30.05209952194787,-63.59769492137276,-100.0614982832344,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260429,3.3845815274353845,29.18252891634301,-62.076356212366655,-95.98406900796053,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260430,3.1737225796721757,31.093564540967243,-68.11948592839792,-103.18247209882817,0.0,0.0,0.0,0.0
GS,put,22,frozen,surface,20260431,3.6577544224772023,29.877189696476194,-59.10808288158056,-100.48211916964108,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,0,3.405352843194921,30.05209952194787,-63.59769492137276,-100.0614982832344,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260429,3.3845815274353845,29.18252891634301,-62.076356212366655,-95.98406900796053,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260430,3.1737225796721757,31.093564540967243,-68.11948592839792,-103.18247209882817,0.0,0.0,0.0,0.0
GS,put,22,surface,relaxation,20260431,3.6577544224772023,29.877189696476194,-59.10808288158056,-100.48211916964108,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,0,3.405352843194921,30.05209952194787,-63.59769492137276,-100.0614982832344,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260429,3.3845815274353845,29.18252891634301,-62.076356212366655,-95.98406900796053,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260430,3.1737225796721757,31.093564540967243,-68.11948592839792,-103.18247209882817,0.0,0.0,0.0,0.0
GS,put,22,relaxation,uncoupled,20260431,3.6577544224772023,29.877189696476194,-59.10808288158056,-100.48211916964108,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,0,3.405352843194921,30.05209952194787,-63.59769492137276,-100.0614982832344,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260429,3.3845815274353845,29.18252891634301,-62.076356212366655,-95.98406900796053,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260430,3.1737225796721757,31.093564540967243,-68.11948592839792,-103.18247209882817,0.0,0.0,0.0,0.0
GS,put,22,uncoupled,coupled,20260431,3.6577544224772023,29.877189696476194,-59.10808288158056,-100.48211916964108,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,frozen,surface,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,surface,relaxation,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,relaxation,uncoupled,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,0,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260429,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260430,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,0,uncoupled,coupled,20260431,0.01943025245246588,0.0,0.01943025245246588,0.01943025245246588,0.0,0.0,0.0,0.0
GS,call,5,frozen,surface,0,-0.5316676131691294,14.259611615705714,-24.84937287948114,-43.57717474917132,-0.5728845392884693,0.011964442570959143,0.6040647259281272,1.9628292821927291
GS,call,5,frozen,surface,20260429,-0.27633953747575246,13.556129173479224,-26.19167074215467,-41.12609259844865,-0.5771391933654495,0.020889179346694917,0.6086403264518352,1.9988070749402225
GS,call,5,frozen,surface,20260430,-0.8979397911234116,14.593931714335639,-27.418576508512103,-44.58201206657222,-0.5988645378174942,0.02120249071396713,0.6291692278704077,2.021380242760804
GS,call,5,frozen,surface,20260431,-0.4207235109082246,14.610041107811664,-22.38787785167573,-44.60616760581108,-0.5426498866824644,0.020041918313487752,0.5743846234621384,1.8872225147112702
GS,call,5,surface,relaxation,0,-0.01983743302990692,13.804533693089596,-23.012211903319525,-41.74078570289292,0.5118301801392227,0.010844471434742917,0.544694970666958,1.7337425396790187
GS,call,5,surface,relaxation,20260429,0.23939496519543768,13.08826613543798,-24.41340348891141,-39.276538513612515,0.5157345026711904,0.018997495821582288,0.5487628496036578,1.7474575783961186
GS,call,5,surface,relaxation,20260430,-0.36328665720496145,14.119676094459871,-25.549730408206905,-42.74752066866679,0.5346531339184498,0.019174729557949622,0.5676738647363687,1.760552539229066
GS,call,5,surface,relaxation,20260431,0.06437939291980335,14.185082167397942,-20.681710928600058,-42.79515676399288,0.48510290382802773,0.01814669492999461,0.5176481976608477,1.6935918245871946
GS,call,5,relaxation,uncoupled,0,0.04557065936936819,14.016908550554202,-23.385007067478316,-41.83489057975837,0.06540809239927502,0.04576647398556619,1.9360899068064743,4.980851698805181
GS,call,5,relaxation,uncoupled,20260429,0.34958671562318283,13.24419009143811,-24.576492830791175,-38.96607375831675,0.11019175042774514,0.07830856193748346,1.9156924220086033,4.885654323981617
GS,call,5,relaxation,uncoupled,20260430,-0.25040593933503513,14.336185701516586,-24.304829508226007,-43.03695688207726,0.11288071786992662,0.08164352477765673,1.9762116700705974,5.236102934562344
GS,call,5,relaxation,uncoupled,20260431,0.03753120181995693,14.446433894687281,-20.93837308170773,-43.15217119417997,-0.026848191099846666,0.07780123410578062,1.9163656283402215,4.88164206237464
GS,call,5,uncoupled,coupled,0,0.3179347982821605,12.98812384670801,-20.50163234071204,-38.7225502368211,0.27236413891279226,0.022991564392895052,1.0063001232668494,2.739339376679614
GS,call,5,uncoupled,coupled,20260429,0.599771321159828,12.160237579925381,-21.543630611397898,-35.936188916211925,0.25018460553664496,0.03982972402836888,1.0044643172764884,2.7332998287420938
GS,call,5,uncoupled,coupled,20260430,0.044757163335288695,13.265287296260114,-21.003624244153873,-39.88575406698214,0.295163102670324,0.040801328708687405,1.0303811146509065,2.838855996264129
GS,call,5,uncoupled,coupled,20260431,0.3092759103513646,13.506231578533347,-18.4125407955277,-40.08189129734634,0.2717447085314081,0.038839602010130786,0.9840549378731528,2.6258130845492533
GS,call,10,frozen,surface,0,-0.8967207643547059,21.85298784871295,-39.23671075323864,-72.77440446819703,-0.8678718346506149,0.0123862831590976,0.8678718346506149,1.9526777557332573
GS,call,10,frozen,surface,20260429,-0.5370609574783975,21.52919821953134,-39.31550187105142,-69.6603995374808,-0.852154182843751,0.021621655109019068,0.852154182843751,1.9553780286186218
GS,call,10,frozen,surface,20260430,-0.888290839515776,21.034232552393284,-38.91158635383689,-70.74304600003148,-0.8985213478300836,0.021269011004840913,0.8985213478300836,1.9542293743631793
GS,call,10,frozen,surface,20260431,-1.264810496069945,22.965295544573838,-38.1483563886794,-77.89706396380595,-0.8529399732780104,0.021457491201772344,0.8529399732780104,1.9476278683980741
GS,call,10,surface,relaxation,0,-0.2110527670694147,21.517849573148712,-37.93600022531046,-71.43146329321449,0.6856679972852917,0.01019427516177463,0.6946409094045655,1.5598313670511659
GS,call,10,surface,relaxation,20260429,0.1341058647066173,21.183885468636813,-38.013710933042105,-68.31996525071835,0.6711668221850151,0.017749714389308963,0.6816550105551985,1.5538552960657126
GS,call,10,surface,relaxation,20260430,-0.17813943800701532,20.70058704390657,-37.54012106902729,-69.39354450379214,0.7101514015087605,0.017402416522798704,0.7178032384868962,1.5533509356319488
GS,call,10,surface,relaxation,20260431,-0.589124727907845,22.63726543368204,-36.69234261867918,-76.55680280193384,0.6756857681620998,0.017808049871745606,0.6844644791716016,1.5796710362466884
GS,call,10,relaxation,uncoupled,0,-0.1282072648168605,21.63709268318489,-37.98823405012172,-71.53640207948979,0.08284550225255388,0.043051034782917434,1.7220573940220698,4.978293421828864
GS,call,10,relaxation,uncoupled,20260429,0.24546430114101633,21.256907146093646,-37.44156740359161,-68.33795150424649,0.11135843643439897,0.07367941893325326,1.6891255940851015,4.951815961094269
GS,call,10,relaxation,uncoupled,20260430,-0.04640341192470278,20.845064244926462,-37.86026336093987,-69.47719146145793,0.13173602608231302,0.07614681845269537,1.7572369731883815,5.295835552558383
GS,call,10,relaxation,uncoupled,20260431,-0.5836826836668958,22.77502283363938,-38.22162842497392,-76.77851345657581,0.0054420442409496205,0.07386106781890223,1.7198096147927269,4.926911660434124
GS,call,10,uncoupled,coupled,0,0.19050209798379733,20.967967357585835,-35.20327389704108,-69.82835494837369,0.31870936280065804,0.019125185645760455,0.8134798695577715,2.4328683811476255
GS,call,10,uncoupled,coupled,20260429,0.5290182082346139,20.576584542641303,-35.11213084553619,-66.6420492919107,0.2835539070935979,0.03298002550756483,0.8051241624222657,2.411641369780182
GS,call,10,uncoupled,coupled,20260430,0.2821390501646351,20.14788163201591,-35.25822896884671,-67.76468732827956,0.32854246208933774,0.03310859926846701,0.8160431110808631,2.42867259381529
GS,call,10,uncoupled,coupled,20260431,-0.2396509644478569,22.140593051099287,-35.27142577285532,-75.07812589638799,0.34403171921903847,0.033291352414961235,0.8192723351701852,2.457494262789231
GS,call,15,frozen,surface,0,-1.0222481320017172,27.571759624314748,-56.34442379982008,-93.2202732715764,-0.8854267426229901,0.00904937077539082,0.8854267426229901,1.655282191387632
GS,call,15,frozen,surface,20260429,-0.6318792854743653,26.579433816524286,-52.42313566880905,-88.78591344613356,-0.8759029185487377,0.015631229875550306,0.8759029185487377,1.654660949950665
GS,call,15,frozen,surface,20260430,-1.153137116520177,28.04123909136475,-56.17675375175653,-92.80613150554001,-0.8939724268911093,0.015679563568569015,0.8939724268911093,1.65062789204704
GS,call,15,frozen,surface,20260431,-1.2817279940106097,28.091159351158915,-58.45385946995624,-97.87695960788348,-0.8864048824291235,0.015721416179938448,0.8864048824291235,1.6598606916205525
GS,call,15,surface,relaxation,0,-0.37750562591867265,27.37728786331663,-55.146811311153805,-92.13483967817717,0.6447425060830444,0.007334128674030469,0.6545155144438277,1.1990924823099471
GS,call,15,surface,relaxation,20260429,0.00769255087889067,26.381556612033382,-51.26058193954243,-87.69655111303084,0.6395718363532553,0.012639208022801985,0.649149108516297,1.1764991392223187
GS,call,15,surface,relaxation,20260430,-0.5058378694637211,27.848797394717465,-55.012735535188284,-91.71784102556809,0.6472992470564556,0.012905969051081809,0.6599643457786762,1.1944670729150026
GS,call,15,surface,relaxation,20260431,-0.6343715591711869,27.897582350354504,-57.26886047449228,-96.80184338685238,0.6473564348394223,0.012572759771634126,0.6544330890365101,1.2227037777916265
GS,call,15,relaxation,uncoupled,0,-0.3095329179355799,27.43165919356181,-56.056547160957535,-92.18989103713511,0.06797270798309285,0.031047028094643752,1.128743726312019,3.787862112031578
GS,call,15,relaxation,uncoupled,20260429,0.06427694151434493,26.452900495289484,-51.47756383875714,-87.68805412069304,0.05658439063545521,0.053650862897341875,1.1209074512958215,3.8290882601582488
GS,call,15,relaxation,uncoupled,20260430,-0.3957894280131384,27.88729028592802,-55.43208774875072,-91.79070944948072,0.11004844145058251,0.05457094611825685,1.1314414087132458,3.7736198815254056
GS,call,15,relaxation,uncoupled,20260431,-0.5970862673079459,27.95187438373571,-58.6036065185857,-96.89886411682284,0.03728529186324088,0.053120645755517636,1.1338823189269893,3.78560323924255
GS,call,15,uncoupled,coupled,0,-0.03637248542567329,27.14892693366106,-54.612984125906884,-91.73724335353468,0.2731604325099065,0.01243347256498074,0.4932856311934319,1.692307158282008
GS,call,15,uncoupled,coupled,20260429,0.3313956312829877,26.147806497221886,-50.50120160785581,-87.2244304965658,0.2671186897686423,0.021581578426526925,0.4877120311733894,1.6845636346865875
GS,call,15,uncoupled,coupled,20260430,-0.1251381935709846,27.611459657288577,-54.241173804496206,-91.32711081080066,0.27065123444215433,0.02128554573777083,0.48986713965468703,1.6724249719253939
GS,call,15,uncoupled,coupled,20260431,-0.31537489398902296,27.682966237707674,-56.99939164689466,-96.4675046291637,0.281711373318923,0.021755335392629253,0.5022777227522193,1.6924635749536152
GS,call,20,frozen,surface,0,-0.6767774092032559,33.62815045229406,-71.79939486996587,-115.94043035967557,-0.7900173825426294,0.007249742935586384,0.7900173825426294,1.5880299711090706
GS,call,20,frozen,surface,20260429,-0.8681466866093993,34.703592714473565,-71.87870240634113,-118.85812932896921,-0.785947251414345,0.0124840762229077,0.785947251414345,1.5835944022992847
